point,parameter,parameter_value,is_baseline,group_kind,group,generation,runs,mean_directional_bias,mean_receiver_attention,mean_sender_transposition,mean_receiver_transposition,mean_min_transposition,mean_transposition_gap,mean_comb_tilt,mean_success,mean_payoff
alpha_0p1_mut_0p045_rho_0p9,evolutionary_interaction,alpha_0p1_mut_0p045_rho_0p9,false,outcome,flat,13,78,0.159,0.177,0.102,0.102,0.096,0.012,0.115,0.292,2.389
alpha_0p1_mut_0p045_rho_0p9,evolutionary_interaction,alpha_0p1_mut_0p045_rho_0p9,false,outcome,flat,14,78,0.169,0.183,0.106,0.107,0.100,0.012,0.120,0.300,2.463
alpha_0p1_mut_0p045_rho_0p9,evolutionary_interaction,alpha_0p1_mut_0p045_rho_0p9,false,outcome,flat,15,78,0.177,0.187,0.109,0.109,0.103,0.011,0.125,0.312,2.573
alpha_0p1_mut_0p045_rho_0p9,evolutionary_interaction,alpha_0p1_mut_0p045_rho_0p9,false,outcome,flat,16,78,0.180,0.189,0.114,0.114,0.108,0.013,0.130,0.320,2.647
alpha_0p1_mut_0p045_rho_0p9,evolutionary_interaction,alpha_0p1_mut_0p045_rho_0p9,false,outcome,flat,17,78,0.188,0.195,0.118,0.117,0.111,0.014,0.135,0.330,2.738
alpha_0p1_mut_0p045_rho_0p9,evolutionary_interaction,alpha_0p1_mut_0p045_rho_0p9,false,outcome,flat,18,78,0.195,0.202,0.123,0.121,0.115,0.013,0.139,0.337,2.802
alpha_0p1_mut_0p045_rho_0p9,evolutionary_interaction,alpha_0p1_mut_0p045_rho_0p9,false,outcome,flat,19,78,0.197,0.208,0.126,0.124,0.118,0.014,0.144,0.344,2.867
alpha_0p1_mut_0p045_rho_0p9,evolutionary_interaction,alpha_0p1_mut_0p045_rho_0p9,false,outcome,flat,20,78,0.206,0.217,0.131,0.128,0.122,0.016,0.150,0.351,2.927
alpha_0p1_mut_0p045_rho_0p9,evolutionary_interaction,alpha_0p1_mut_0p045_rho_0p9,false,outcome,flat,21,78,0.210,0.226,0.138,0.133,0.127,0.017,0.152,0.356,2.975
alpha_0p1_mut_0p045_rho_0p9,evolutionary_interaction,alpha_0p1_mut_0p045_rho_0p9,false,outcome,flat,22,78,0.219,0.231,0.140,0.136,0.130,0.017,0.156,0.361,3.023
alpha_0p1_mut_0p045_rho_0p9,evolutionary_interaction,alpha_0p1_mut_0p045_rho_0p9,false,outcome,flat,23,78,0.226,0.235,0.145,0.140,0.134,0.018,0.160,0.364,3.057
alpha_0p1_mut_0p045_rho_0p9,evolutionary_interaction,alpha_0p1_mut_0p045_rho_0p9,false,outcome,flat,24,78,0.229,0.247,0.152,0.146,0.139,0.019,0.162,0.369,3.095
alpha_0p1_mut_0p045_rho_0p9,evolutionary_interaction,alpha_0p1_mut_0p045_rho_0p9,false,outcome,flat,25,78,0.233,0.253,0.154,0.148,0.141,0.019,0.165,0.373,3.133
alpha_0p1_mut_0p045_rho_0p9,evolutionary_interaction,alpha_0p1_mut_0p045_rho_0p9,false,outcome,flat,26,78,0.240,0.263,0.155,0.149,0.142,0.020,0.169,0.377,3.173
alpha_0p1_mut_0p045_rho_0p9,evolutionary_interaction,alpha_0p1_mut_0p045_rho_0p9,false,outcome,flat,27,78,0.250,0.270,0.157,0.152,0.144,0.020,0.175,0.380,3.204
alpha_0p1_mut_0p045_rho_0p9,evolutionary_interaction,alpha_0p1_mut_0p045_rho_0p9,false,outcome,flat,28,78,0.258,0.275,0.159,0.153,0.145,0.021,0.177,0.382,3.226
alpha_0p1_mut_0p045_rho_0p9,evolutionary_interaction,alpha_0p1_mut_0p045_rho_0p9,false,outcome,flat,29,78,0.265,0.276,0.159,0.154,0.145,0.022,0.184,0.385,3.252
alpha_0p1_mut_0p045_rho_0p9,evolutionary_interaction,alpha_0p1_mut_0p045_rho_0p9,false,outcome,flat,30,78,0.270,0.282,0.161,0.157,0.148,0.022,0.188,0.386,3.266
alpha_0p1_mut_0p045_rho_0p9,evolutionary_interaction,alpha_0p1_mut_0p045_rho_0p9,false,outcome,flat,31,78,0.279,0.287,0.163,0.160,0.150,0.023,0.191,0.388,3.288
alpha_0p1_mut_0p045_rho_0p9,evolutionary_interaction,alpha_0p1_mut_0p045_rho_0p9,false,outcome,flat,32,78,0.286,0.295,0.162,0.160,0.149,0.025,0.191,0.390,3.310
alpha_0p1_mut_0p045_rho_0p9,evolutionary_interaction,alpha_0p1_mut_0p045_rho_0p9,false,outcome,flat,33,78,0.290,0.305,0.165,0.163,0.151,0.026,0.191,0.391,3.319
alpha_0p1_mut_0p045_rho_0p9,evolutionary_interaction,alpha_0p1_mut_0p045_rho_0p9,false,outcome,flat,34,78,0.299,0.316,0.167,0.166,0.153,0.027,0.193,0.394,3.350
