point,parameter,parameter_value,is_baseline,food_site_count,food_site_width,food_site_capacity,food_value,vertical_comb_benefit,food_site_max_distance,travel_cost_per_distance,mutation_sd,comb_tilt_mutation_sd,transposition_mutation_correlation,seed,comparison_group,outcome,stable_vertical_gravity,reached_gravity,retained_vertical,collapsed,gravity_reach_generation,vertical_reach_generation,partial_tilt_generation,partial_transposition_generation,max_comb_tilt,max_comb_tilt_generation,max_min_transposition,max_min_transposition_generation,min_success,min_success_generation,final_directional_bias,final_attention,final_sender_transposition,final_receiver_transposition,final_min_transposition,final_transposition_gap,final_comb_tilt,final_success,final_payoff,elapsed_seconds
mutation_sd_0p135,mutation_sd,0.135,false,7,0.370,10,0.900,0.440,5.000,0.035,0.135,0.080,0.900,150,successful,success,true,true,true,false,43,53,43,10,0.906,114,0.858,87,0.234,0,0.599,0.650,0.798,0.765,0.765,0.033,0.834,0.623,6.913,89.408
mutation_sd_0p135,mutation_sd,0.135,false,7,0.370,10,0.900,0.440,5.000,0.035,0.135,0.080,0.900,151,successful,success,true,true,true,false,38,46,18,11,0.899,76,0.872,100,0.275,0,0.778,0.619,0.764,0.730,0.730,0.033,0.854,0.585,6.448,90.289
mutation_sd_0p135,mutation_sd,0.135,false,7,0.370,10,0.900,0.440,5.000,0.035,0.135,0.080,0.900,152,successful,success,true,true,true,false,45,52,38,15,0.926,79,0.842,64,0.282,0,0.782,0.824,0.815,0.839,0.815,0.024,0.846,0.706,8.054,90.696
mutation_sd_0p135,mutation_sd,0.135,false,7,0.370,10,0.900,0.440,5.000,0.035,0.135,0.080,0.900,153,successful,success,true,true,true,false,51,73,42,12,0.876,110,0.829,119,0.250,0,0.741,0.798,0.811,0.807,0.807,0.005,0.822,0.674,7.523,90.099
mutation_sd_0p135,mutation_sd,0.135,false,7,0.370,10,0.900,0.440,5.000,0.035,0.135,0.080,0.900,154,successful,success,true,true,true,false,15,32,23,5,0.945,110,0.842,40,0.258,0,0.671,0.637,0.611,0.553,0.553,0.058,0.848,0.622,6.704,90.280
mutation_sd_0p135,mutation_sd,0.135,false,7,0.370,10,0.900,0.440,5.000,0.035,0.135,0.080,0.900,155,successful,success,true,true,true,false,99,109,54,10,0.881,113,0.731,107,0.265,0,0.729,0.801,0.723,0.736,0.723,0.013,0.846,0.648,7.288,89.731
mutation_sd_0p135,mutation_sd,0.135,false,7,0.370,10,0.900,0.440,5.000,0.035,0.135,0.080,0.900,156,unsuccessful,gravity_without_vertical,false,true,false,false,36,35,26,10,0.950,93,0.834,92,0.250,0,0.692,0.634,0.786,0.791,0.786,0.004,0.777,0.611,6.593,89.279
mutation_sd_0p135,mutation_sd,0.135,false,7,0.370,10,0.900,0.440,5.000,0.035,0.135,0.080,0.900,157,successful,success,true,true,true,false,75,83,26,34,0.872,107,0.801,106,0.249,0,0.609,0.829,0.693,0.691,0.691,0.002,0.834,0.647,7.231,88.533
mutation_sd_0p135,mutation_sd,0.135,false,7,0.370,10,0.900,0.440,5.000,0.035,0.135,0.080,0.900,158,successful,success,true,true,true,false,90,75,30,13,0.886,116,0.858,119,0.218,0,0.736,0.757,0.799,0.835,0.799,0.036,0.875,0.660,7.590,88.690
mutation_sd_0p135,mutation_sd,0.135,false,7,0.370,10,0.900,0.440,5.000,0.035,0.135,0.080,0.900,159,unsuccessful,gravity_without_vertical,false,true,false,false,35,46,22,7,0.916,78,0.834,68,0.268,0,0.533,0.530,0.770,0.771,0.770,0.001,0.729,0.606,6.309,89.827
mutation_sd_0p135,mutation_sd,0.135,false,7,0.370,10,0.900,0.440,5.000,0.035,0.135,0.080,0.900,160,successful,success,true,true,true,false,57,87,53,7,0.916,118,0.881,108,0.248,0,0.480,0.763,0.813,0.801,0.801,0.012,0.882,0.629,7.184,89.244
mutation_sd_0p135,mutation_sd,0.135,false,7,0.370,10,0.900,0.440,5.000,0.035,0.135,0.080,0.900,162,successful,success,true,true,true,false,40,55,25,9,0.930,89,0.852,74,0.266,0,0.736,0.761,0.687,0.676,0.676,0.011,0.862,0.619,6.906,89.513
mutation_sd_0p135,mutation_sd,0.135,false,7,0.370,10,0.900,0.440,5.000,0.035,0.135,0.080,0.900,161,successful,success,true,true,true,false,68,94,66,18,0.905,110,0.844,108,0.256,0,0.716,0.733,0.707,0.694,0.694,0.013,0.830,0.644,7.159,90.423
mutation_sd_0p135,mutation_sd,0.135,false,7,0.370,10,0.900,0.440,5.000,0.035,0.135,0.080,0.900,163,successful,success,true,true,true,false,65,73,52,9,0.916,101,0.839,108,0.266,0,0.658,0.761,0.753,0.780,0.753,0.027,0.852,0.660,7.434,90.468
mutation_sd_0p135,mutation_sd,0.135,false,7,0.370,10,0.900,0.440,5.000,0.035,0.135,0.080,0.900,164,successful,success,true,true,true,false,85,85,52,10,0.914,120,0.837,111,0.246,0,0.671,0.784,0.808,0.796,0.796,0.012,0.914,0.667,7.640,88.925
mutation_sd_0p135,mutation_sd,0.135,false,7,0.370,10,0.900,0.440,5.000,0.035,0.135,0.080,0.900,166,successful,success,true,true,true,false,96,100,66,11,0.876,119,0.785,119,0.240,0,0.674,0.782,0.778,0.749,0.749,0.029,0.862,0.668,7.538,89.131
mutation_sd_0p135,mutation_sd,0.135,false,7,0.370,10,0.900,0.440,5.000,0.035,0.135,0.080,0.900,165,successful,success,true,true,true,false,39,46,23,12,0.899,104,0.834,91,0.267,0,0.662,0.820,0.719,0.706,0.706,0.014,0.873,0.647,7.314,90.907
mutation_sd_0p135,mutation_sd,0.135,false,7,0.370,10,0.900,0.440,5.000,0.035,0.135,0.080,0.900,168,successful,success,true,true,true,false,96,77,53,12,0.878,86,0.681,98,0.246,0,0.674,0.688,0.672,0.654,0.654,0.019,0.844,0.595,6.698,89.018
mutation_sd_0p135,mutation_sd,0.135,false,7,0.370,10,0.900,0.440,5.000,0.035,0.135,0.080,0.900,167,successful,success,true,true,true,false,42,55,20,9,0.932,82,0.834,94,0.267,0,0.770,0.749,0.704,0.631,0.631,0.074,0.871,0.652,7.216,89.937
mutation_sd_0p135,mutation_sd,0.135,false,7,0.370,10,0.900,0.440,5.000,0.035,0.135,0.080,0.900,169,successful,success,true,true,true,false,53,54,40,8,0.938,111,0.858,103,0.231,0,0.618,0.736,0.783,0.751,0.751,0.032,0.854,0.651,7.361,90.968
mutation_sd_0p135,mutation_sd,0.135,false,7,0.370,10,0.900,0.440,5.000,0.035,0.135,0.080,0.900,170,successful,success,true,true,true,false,44,49,38,8,0.903,90,0.888,112,0.270,0,0.732,0.828,0.737,0.742,0.737,0.005,0.817,0.648,7.334,90.061
mutation_sd_0p135,mutation_sd,0.135,false,7,0.370,10,0.900,0.440,5.000,0.035,0.135,0.080,0.900,171,successful,success,true,true,true,false,55,55,28,16,0.908,82,0.804,109,0.258,0,0.546,0.641,0.751,0.743,0.743,0.008,0.878,0.641,7.239,88.860
mutation_sd_0p135,mutation_sd,0.135,false,7,0.370,10,0.900,0.440,5.000,0.035,0.135,0.080,0.900,172,successful,success,true,true,true,false,39,45,28,6,0.894,101,0.864,102,0.238,0,0.515,0.677,0.722,0.759,0.722,0.037,0.887,0.635,7.030,90.593
mutation_sd_0p135,mutation_sd,0.135,false,7,0.370,10,0.900,0.440,5.000,0.035,0.135,0.080,0.900,173,successful,success,true,true,true,false,49,59,36,10,0.926,90,0.863,69,0.237,0,0.673,0.779,0.764,0.711,0.711,0.052,0.859,0.617,6.901,89.827
mutation_sd_0p135,mutation_sd,0.135,false,7,0.370,10,0.900,0.440,5.000,0.035,0.135,0.080,0.900,174,successful,success,true,true,true,false,13,50,23,6,0.901,62,0.836,103,0.251,0,0.582,0.686,0.803,0.774,0.774,0.030,0.861,0.670,7.505,89.653
mutation_sd_0p135,mutation_sd,0.135,false,7,0.370,10,0.900,0.440,5.000,0.035,0.135,0.080,0.900,175,successful,success,true,true,true,false,47,55,35,10,0.887,67,0.801,109,0.256,0,0.714,0.676,0.694,0.655,0.655,0.038,0.833,0.638,7.033,87.115
mutation_sd_0p135,mutation_sd,0.135,false,7,0.370,10,0.900,0.440,5.000,0.035,0.135,0.080,0.900,176,successful,success,true,true,true,false,38,45,20,14,0.911,93,0.875,115,0.270,0,0.778,0.739,0.847,0.847,0.847,0.001,0.833,0.643,7.301,90.100
mutation_sd_0p135,mutation_sd,0.135,false,7,0.370,10,0.900,0.440,5.000,0.035,0.135,0.080,0.900,177,successful,success,true,true,true,false,37,50,44,8,0.930,82,0.865,97,0.266,0,0.715,0.791,0.800,0.828,0.800,0.027,0.829,0.669,7.580,90.263
mutation_sd_0p135,mutation_sd,0.135,false,7,0.370,10,0.900,0.440,5.000,0.035,0.135,0.080,0.900,178,successful,success,true,true,true,false,59,60,29,18,0.892,102,0.843,110,0.241,0,0.597,0.763,0.763,0.738,0.738,0.025,0.850,0.645,7.262,89.722
mutation_sd_0p135,mutation_sd,0.135,false,7,0.370,10,0.900,0.440,5.000,0.035,0.135,0.080,0.900,180,successful,success,true,true,true,false,44,50,25,28,0.896,89,0.866,95,0.270,0,0.687,0.710,0.638,0.677,0.638,0.039,0.808,0.625,6.813,89.305
mutation_sd_0p135,mutation_sd,0.135,false,7,0.370,10,0.900,0.440,5.000,0.035,0.135,0.080,0.900,179,successful,success,true,true,true,false,62,72,55,27,0.918,118,0.799,118,0.237,0,0.808,0.737,0.785,0.773,0.773,0.011,0.878,0.669,7.686,91.473
mutation_sd_0p135,mutation_sd,0.135,false,7,0.370,10,0.900,0.440,5.000,0.035,0.135,0.080,0.900,181,unsuccessful,gravity_without_vertical,false,true,false,false,38,43,33,10,0.890,45,0.834,94,0.241,0,0.735,0.741,0.811,0.832,0.811,0.021,0.799,0.668,7.396,88.887
mutation_sd_0p135,mutation_sd,0.135,false,7,0.370,10,0.900,0.440,5.000,0.035,0.135,0.080,0.900,182,successful,success,true,true,true,false,57,66,42,17,0.934,118,0.785,97,0.234,0,0.674,0.747,0.631,0.625,0.625,0.006,0.933,0.656,7.478,90.441
mutation_sd_0p135,mutation_sd,0.135,false,7,0.370,10,0.900,0.440,5.000,0.035,0.135,0.080,0.900,184,successful,success,true,true,true,false,76,75,53,16,0.882,81,0.720,87,0.228,0,0.682,0.715,0.687,0.758,0.687,0.071,0.844,0.655,7.250,90.239
mutation_sd_0p135,mutation_sd,0.135,false,7,0.370,10,0.900,0.440,5.000,0.035,0.135,0.080,0.900,183,successful,success,true,true,true,false,67,41,30,14,0.898,62,0.873,82,0.254,0,0.753,0.744,0.858,0.843,0.843,0.015,0.886,0.653,7.548,90.722
mutation_sd_0p135,mutation_sd,0.135,false,7,0.370,10,0.900,0.440,5.000,0.035,0.135,0.080,0.900,185,successful,success,true,true,true,false,39,35,18,12,0.897,40,0.816,46,0.234,0,0.609,0.734,0.665,0.747,0.665,0.082,0.854,0.614,6.931,90.210
mutation_sd_0p135,mutation_sd,0.135,false,7,0.370,10,0.900,0.440,5.000,0.035,0.135,0.080,0.900,186,unsuccessful,gravity_without_vertical,false,true,false,false,39,42,23,11,0.942,102,0.848,109,0.245,0,0.687,0.760,0.767,0.688,0.688,0.079,0.798,0.628,6.844,89.934
mutation_sd_0p135,mutation_sd,0.135,false,7,0.370,10,0.900,0.440,5.000,0.035,0.135,0.080,0.900,187,successful,success,true,true,true,false,33,59,42,15,0.922,106,0.832,63,0.239,0,0.698,0.820,0.750,0.747,0.747,0.003,0.825,0.647,7.251,89.546
mutation_sd_0p135,mutation_sd,0.135,false,7,0.370,10,0.900,0.440,5.000,0.035,0.135,0.080,0.900,189,successful,success,true,true,true,false,28,43,24,9,0.923,108,0.834,45,0.248,0,0.732,0.806,0.655,0.683,0.655,0.027,0.813,0.613,6.731,88.269
mutation_sd_0p135,mutation_sd,0.135,false,7,0.370,10,0.900,0.440,5.000,0.035,0.135,0.080,0.900,188,successful,success,true,true,true,false,33,45,28,6,0.884,116,0.881,99,0.233,0,0.617,0.741,0.861,0.838,0.838,0.022,0.873,0.669,7.612,89.445
mutation_sd_0p135,mutation_sd,0.135,false,7,0.370,10,0.900,0.440,5.000,0.035,0.135,0.080,0.900,190,successful,success,true,true,true,false,43,49,29,21,0.892,72,0.787,111,0.228,0,0.638,0.674,0.642,0.629,0.629,0.013,0.802,0.643,7.055,87.298
mutation_sd_0p135,mutation_sd,0.135,false,7,0.370,10,0.900,0.440,5.000,0.035,0.135,0.080,0.900,191,successful,success,true,true,true,false,31,37,21,13,0.898,89,0.828,44,0.257,0,0.715,0.814,0.772,0.759,0.759,0.013,0.808,0.645,7.177,90.139
mutation_sd_0p135,mutation_sd,0.135,false,7,0.370,10,0.900,0.440,5.000,0.035,0.135,0.080,0.900,192,successful,success,true,true,true,false,30,39,30,11,0.881,72,0.826,45,0.284,0,0.555,0.695,0.681,0.670,0.670,0.011,0.812,0.622,6.784,89.789
mutation_sd_0p135,mutation_sd,0.135,false,7,0.370,10,0.900,0.440,5.000,0.035,0.135,0.080,0.900,193,successful,success,true,true,true,false,70,81,53,10,0.923,116,0.841,84,0.263,0,0.714,0.768,0.731,0.672,0.672,0.060,0.872,0.640,7.189,89.148
mutation_sd_0p135,mutation_sd,0.135,false,7,0.370,10,0.900,0.440,5.000,0.035,0.135,0.080,0.900,194,successful,success,true,true,true,false,35,81,61,6,0.905,95,0.885,89,0.236,0,0.668,0.728,0.574,0.584,0.574,0.009,0.822,0.634,6.858,89.764
mutation_sd_0p135,mutation_sd,0.135,false,7,0.370,10,0.900,0.440,5.000,0.035,0.135,0.080,0.900,195,successful,success,true,true,true,false,34,52,36,10,0.931,72,0.850,115,0.259,0,0.825,0.767,0.759,0.724,0.724,0.035,0.879,0.606,7.014,89.738
vertical_comb_benefit_0p300,vertical_comb_benefit,0.300,false,7,0.370,10,0.900,0.300,5.000,0.035,0.090,0.080,0.900,97,unsuccessful,partial_transposition,false,false,false,false,not_reached,not_reached,59,26,0.636,107,0.493,61,0.265,0,0.701,0.832,0.343,0.293,0.293,0.050,0.439,0.666,6.109,89.953
vertical_comb_benefit_0p300,vertical_comb_benefit,0.300,false,7,0.370,10,0.900,0.300,5.000,0.035,0.090,0.080,0.900,96,successful,success,true,true,true,false,64,74,66,14,0.896,87,0.842,108,0.261,0,0.829,0.817,0.750,0.735,0.735,0.015,0.862,0.686,7.164,90.644
vertical_comb_benefit_0p300,vertical_comb_benefit,0.300,false,7,0.370,10,0.900,0.300,5.000,0.035,0.090,0.080,0.900,98,unsuccessful,partial_tilt,false,false,false,false,not_reached,not_reached,112,21,0.654,116,0.401,72,0.247,0,0.726,0.633,0.313,0.328,0.313,0.015,0.538,0.605,5.640,90.272
vertical_comb_benefit_0p300,vertical_comb_benefit,0.300,false,7,0.370,10,0.900,0.300,5.000,0.035,0.090,0.080,0.900,99,successful,success,true,true,true,false,44,51,37,14,0.936,59,0.865,95,0.268,0,0.682,0.788,0.748,0.763,0.748,0.015,0.830,0.648,6.675,90.854
vertical_comb_benefit_0p300,vertical_comb_benefit,0.300,false,7,0.370,10,0.900,0.300,5.000,0.035,0.090,0.080,0.900,105,unsuccessful,gravity_without_vertical,false,true,false,false,55,54,37,10,0.854,116,0.797,120,0.259,0,0.664,0.802,0.797,0.810,0.797,0.013,0.768,0.696,7.143,90.965
vertical_comb_benefit_0p300,vertical_comb_benefit,0.300,false,7,0.370,10,0.900,0.300,5.000,0.035,0.090,0.080,0.900,107,successful,success,true,true,true,false,59,43,17,27,0.914,76,0.858,111,0.243,0,0.661,0.754,0.878,0.858,0.858,0.020,0.837,0.681,7.064,88.746
vertical_comb_benefit_0p300,vertical_comb_benefit,0.300,false,7,0.370,10,0.900,0.300,5.000,0.035,0.090,0.080,0.900,106,unsuccessful,partial_transposition,false,false,false,false,not_reached,not_reached,80,41,0.674,108,0.459,119,0.274,0,0.652,0.748,0.410,0.420,0.410,0.009,0.477,0.646,6.026,91.128
vertical_comb_benefit_0p300,vertical_comb_benefit,0.300,false,7,0.370,10,0.900,0.300,5.000,0.035,0.090,0.080,0.900,108,unsuccessful,gravity_without_vertical,false,true,false,false,79,92,38,20,0.848,112,0.816,120,0.253,0,0.803,0.891,0.816,0.847,0.816,0.031,0.785,0.677,7.061,90.831
vertical_comb_benefit_0p300,vertical_comb_benefit,0.300,false,7,0.370,10,0.900,0.300,5.000,0.035,0.090,0.080,0.900,109,unsuccessful,gravity_without_vertical,false,true,false,false,119,not_reached,114,21,0.636,120,0.613,120,0.236,0,0.700,0.513,0.613,0.613,0.613,0.000,0.636,0.644,6.106,90.076
vertical_comb_benefit_0p300,vertical_comb_benefit,0.300,false,7,0.370,10,0.900,0.300,5.000,0.035,0.090,0.080,0.900,110,unsuccessful,flat,false,false,false,false,not_reached,not_reached,not_reached,11,0.444,57,0.364,82,0.237,0,0.784,0.802,0.196,0.208,0.196,0.011,0.154,0.710,6.311,90.147
vertical_comb_benefit_0p300,vertical_comb_benefit,0.300,false,7,0.370,10,0.900,0.300,5.000,0.035,0.090,0.080,0.900,111,unsuccessful,gravity_without_vertical,false,true,false,false,47,68,35,15,0.912,109,0.884,101,0.252,0,0.721,0.778,0.840,0.848,0.840,0.009,0.761,0.665,6.808,88.853
vertical_comb_benefit_0p300,vertical_comb_benefit,0.300,false,7,0.370,10,0.900,0.300,5.000,0.035,0.090,0.080,0.900,112,unsuccessful,partial_tilt,false,false,false,false,not_reached,not_reached,19,24,0.748,38,0.458,119,0.247,0,0.733,0.648,0.454,0.443,0.443,0.011,0.525,0.652,6.074,88.039
vertical_comb_benefit_0p300,vertical_comb_benefit,0.300,false,7,0.370,10,0.900,0.300,5.000,0.035,0.090,0.080,0.900,114,unsuccessful,partial_tilt,false,false,false,false,not_reached,not_reached,115,11,0.610,118,0.467,120,0.266,0,0.799,0.709,0.467,0.539,0.467,0.072,0.606,0.654,6.311,89.497
vertical_comb_benefit_0p300,vertical_comb_benefit,0.300,false,7,0.370,10,0.900,0.300,5.000,0.035,0.090,0.080,0.900,113,unsuccessful,gravity_without_vertical,false,true,false,false,109,113,98,11,0.823,115,0.652,119,0.268,0,0.786,0.768,0.645,0.615,0.615,0.030,0.765,0.647,6.532,89.879
vertical_comb_benefit_0p300,vertical_comb_benefit,0.300,false,7,0.370,10,0.900,0.300,5.000,0.035,0.090,0.080,0.900,115,unsuccessful,partial_transposition,false,false,false,false,not_reached,not_reached,not_reached,15,0.449,120,0.347,23,0.241,0,0.745,0.844,0.292,0.284,0.284,0.009,0.449,0.669,6.217,89.959
vertical_comb_benefit_0p300,vertical_comb_benefit,0.300,false,7,0.370,10,0.900,0.300,5.000,0.035,0.090,0.080,0.900,116,successful,success,true,true,true,false,63,78,58,50,0.924,87,0.901,105,0.237,0,0.817,0.607,0.702,0.767,0.702,0.065,0.881,0.642,6.560,91.064
vertical_comb_benefit_0p300,vertical_comb_benefit,0.300,false,7,0.370,10,0.900,0.300,5.000,0.035,0.090,0.080,0.900,118,successful,success,true,true,true,false,78,61,33,25,0.900,105,0.852,95,0.241,0,0.721,0.668,0.831,0.832,0.831,0.001,0.843,0.659,6.750,89.854
vertical_comb_benefit_0p300,vertical_comb_benefit,0.300,false,7,0.370,10,0.900,0.300,5.000,0.035,0.090,0.080,0.900,117,successful,success,true,true,true,false,46,66,45,32,0.919,114,0.848,96,0.236,0,0.498,0.856,0.725,0.594,0.594,0.131,0.819,0.623,6.281,91.123
vertical_comb_benefit_0p300,vertical_comb_benefit,0.300,false,7,0.370,10,0.900,0.300,5.000,0.035,0.090,0.080,0.900,119,unsuccessful,partial_transposition,false,false,false,false,not_reached,not_reached,92,22,0.528,96,0.422,52,0.252,0,0.722,0.869,0.341,0.339,0.339,0.002,0.250,0.673,5.986,90.753
vertical_comb_benefit_0p300,vertical_comb_benefit,0.300,false,7,0.370,10,0.900,0.300,5.000,0.035,0.090,0.080,0.900,120,successful,success,true,true,true,false,80,81,27,18,0.885,116,0.881,117,0.262,0,0.732,0.739,0.850,0.851,0.850,0.001,0.854,0.654,6.818,89.556
vertical_comb_benefit_0p300,vertical_comb_benefit,0.300,false,7,0.370,10,0.900,0.300,5.000,0.035,0.090,0.080,0.900,121,successful,success,true,true,true,false,33,45,33,13,0.893,60,0.877,106,0.258,0,0.786,0.857,0.790,0.797,0.790,0.006,0.854,0.703,7.384,90.259
vertical_comb_benefit_0p300,vertical_comb_benefit,0.300,false,7,0.370,10,0.900,0.300,5.000,0.035,0.090,0.080,0.900,122,successful,success,true,true,true,false,83,35,23,16,0.908,105,0.834,117,0.264,0,0.829,0.856,0.794,0.797,0.794,0.003,0.802,0.676,7.056,91.065
vertical_comb_benefit_0p300,vertical_comb_benefit,0.300,false,7,0.370,10,0.900,0.300,5.000,0.035,0.090,0.080,0.900,123,unsuccessful,partial_tilt,false,false,false,false,not_reached,not_reached,118,53,0.604,120,0.487,120,0.262,0,0.744,0.812,0.526,0.487,0.487,0.039,0.604,0.633,6.100,90.428
vertical_comb_benefit_0p300,vertical_comb_benefit,0.300,false,7,0.370,10,0.900,0.300,5.000,0.035,0.090,0.080,0.900,124,successful,success,true,true,true,false,63,51,33,26,0.896,119,0.820,107,0.248,0,0.838,0.799,0.772,0.704,0.704,0.067,0.886,0.687,7.331,89.101
vertical_comb_benefit_0p300,vertical_comb_benefit,0.300,false,7,0.370,10,0.900,0.300,5.000,0.035,0.090,0.080,0.900,125,successful,success,true,true,true,false,59,67,32,38,0.908,85,0.860,80,0.256,0,0.758,0.779,0.784,0.754,0.754,0.029,0.853,0.674,6.886,86.357
vertical_comb_benefit_0p300,vertical_comb_benefit,0.300,false,7,0.370,10,0.900,0.300,5.000,0.035,0.090,0.080,0.900,126,successful,success,true,true,true,false,53,62,43,19,0.899,120,0.881,114,0.247,0,0.633,0.811,0.863,0.886,0.863,0.022,0.899,0.684,7.280,90.092
vertical_comb_benefit_0p300,vertical_comb_benefit,0.300,false,7,0.370,10,0.900,0.300,5.000,0.035,0.090,0.080,0.900,127,unsuccessful,partial_transposition,false,false,false,false,not_reached,not_reached,not_reached,20,0.361,79,0.430,31,0.250,0,0.779,0.805,0.308,0.389,0.308,0.081,0.193,0.687,6.051,89.661
vertical_comb_benefit_0p300,vertical_comb_benefit,0.300,false,7,0.370,10,0.900,0.300,5.000,0.035,0.090,0.080,0.900,128,successful,success,true,true,true,false,35,59,34,14,0.930,76,0.885,119,0.234,0,0.801,0.855,0.861,0.884,0.861,0.023,0.812,0.710,7.420,88.938
vertical_comb_benefit_0p300,vertical_comb_benefit,0.300,false,7,0.370,10,0.900,0.300,5.000,0.035,0.090,0.080,0.900,129,unsuccessful,partial_transposition,false,false,false,false,not_reached,not_reached,not_reached,26,0.406,46,0.400,102,0.261,0,0.766,0.846,0.369,0.296,0.296,0.072,0.187,0.669,5.921,89.307
vertical_comb_benefit_0p300,vertical_comb_benefit,0.300,false,7,0.370,10,0.900,0.300,5.000,0.035,0.090,0.080,0.900,130,successful,success,true,true,true,false,78,96,79,13,0.886,117,0.803,120,0.237,0,0.740,0.794,0.803,0.825,0.803,0.022,0.852,0.657,6.851,90.226
vertical_comb_benefit_0p300,vertical_comb_benefit,0.300,false,7,0.370,10,0.900,0.300,5.000,0.035,0.090,0.080,0.900,131,successful,success,true,true,true,false,67,77,67,21,0.899,116,0.881,108,0.259,0,0.688,0.880,0.868,0.865,0.865,0.003,0.842,0.680,7.055,90.680
vertical_comb_benefit_0p300,vertical_comb_benefit,0.300,false,7,0.370,10,0.900,0.300,5.000,0.035,0.090,0.080,0.900,134,successful,success,true,true,true,false,77,48,25,18,0.892,104,0.880,118,0.257,0,0.538,0.719,0.863,0.887,0.863,0.024,0.807,0.636,6.418,89.464
vertical_comb_benefit_0p300,vertical_comb_benefit,0.300,false,7,0.370,10,0.900,0.300,5.000,0.035,0.090,0.080,0.900,133,successful,success,true,true,true,false,36,48,25,21,0.887,84,0.849,62,0.243,0,0.783,0.759,0.850,0.810,0.810,0.040,0.820,0.683,7.081,90.413
vertical_comb_benefit_0p300,vertical_comb_benefit,0.300,false,7,0.370,10,0.900,0.300,5.000,0.035,0.090,0.080,0.900,132,unsuccessful,flat,false,false,false,false,not_reached,not_reached,83,20,0.526,84,0.375,52,0.238,0,0.664,0.776,0.229,0.285,0.229,0.056,0.163,0.706,6.148,92.067
vertical_comb_benefit_0p300,vertical_comb_benefit,0.300,false,7,0.370,10,0.900,0.300,5.000,0.035,0.090,0.080,0.900,135,successful,success,true,true,true,false,75,83,17,17,0.894,90,0.853,107,0.258,0,0.646,0.802,0.869,0.822,0.822,0.047,0.837,0.676,7.062,91.527
vertical_comb_benefit_0p300,vertical_comb_benefit,0.300,false,7,0.370,10,0.900,0.300,5.000,0.035,0.090,0.080,0.900,137,unsuccessful,gravity_without_vertical,false,true,false,false,70,75,44,15,0.871,114,0.879,110,0.270,0,0.727,0.778,0.837,0.844,0.837,0.007,0.796,0.696,7.185,89.295
vertical_comb_benefit_0p300,vertical_comb_benefit,0.300,false,7,0.370,10,0.900,0.300,5.000,0.035,0.090,0.080,0.900,136,successful,success,true,true,true,false,41,43,20,29,0.908,89,0.844,79,0.247,0,0.830,0.839,0.820,0.809,0.809,0.011,0.851,0.676,7.159,91.244
vertical_comb_benefit_0p300,vertical_comb_benefit,0.300,false,7,0.370,10,0.900,0.300,5.000,0.035,0.090,0.080,0.900,138,unsuccessful,partial_tilt,false,false,false,false,not_reached,not_reached,24,23,0.702,40,0.433,66,0.267,0,0.597,0.824,0.276,0.258,0.258,0.018,0.614,0.620,5.881,90.152
vertical_comb_benefit_0p300,vertical_comb_benefit,0.300,false,7,0.370,10,0.900,0.300,5.000,0.035,0.090,0.080,0.900,139,successful,success,true,true,true,false,98,101,27,14,0.851,105,0.737,120,0.274,0,0.801,0.838,0.737,0.765,0.737,0.028,0.808,0.680,6.995,91.144
vertical_comb_benefit_0p300,vertical_comb_benefit,0.300,false,7,0.370,10,0.900,0.300,5.000,0.035,0.090,0.080,0.900,140,unsuccessful,partial_tilt,false,false,false,false,not_reached,not_reached,98,13,0.584,110,0.419,63,0.240,0,0.556,0.680,0.286,0.250,0.250,0.036,0.507,0.633,5.798,90.573
vertical_comb_benefit_0p300,vertical_comb_benefit,0.300,false,7,0.370,10,0.900,0.300,5.000,0.035,0.090,0.080,0.900,141,unsuccessful,flat,false,false,false,false,not_reached,not_reached,not_reached,16,0.475,88,0.348,116,0.258,0,0.838,0.854,0.243,0.263,0.243,0.021,0.294,0.675,6.085,89.818
vertical_comb_benefit_0p300,vertical_comb_benefit,0.300,false,7,0.370,10,0.900,0.300,5.000,0.035,0.090,0.080,0.900,142,successful,success,true,true,true,false,106,104,47,27,0.875,113,0.609,120,0.266,0,0.641,0.814,0.611,0.609,0.609,0.002,0.808,0.651,6.676,90.644
vertical_comb_benefit_0p300,vertical_comb_benefit,0.300,false,7,0.370,10,0.900,0.300,5.000,0.035,0.090,0.080,0.900,143,unsuccessful,partial_tilt,false,false,false,false,not_reached,not_reached,112,12,0.649,117,0.412,17,0.261,0,0.724,0.691,0.232,0.225,0.225,0.006,0.602,0.643,6.051,89.246
vertical_comb_benefit_0p300,vertical_comb_benefit,0.300,false,7,0.370,10,0.900,0.300,5.000,0.035,0.090,0.080,0.900,144,unsuccessful,partial_transposition,false,false,false,false,not_reached,not_reached,21,34,0.559,28,0.489,85,0.249,0,0.744,0.838,0.270,0.252,0.252,0.018,0.410,0.688,6.405,89.572
vertical_comb_benefit_0p300,vertical_comb_benefit,0.300,false,7,0.370,10,0.900,0.300,5.000,0.035,0.090,0.080,0.900,146,successful,success,true,true,true,false,72,87,30,9,0.902,98,0.874,98,0.229,0,0.848,0.774,0.799,0.762,0.762,0.036,0.803,0.661,6.792,87.413
