number,state,value,food_site_count,food_site_radius,food_site_radius_log_sd,food_site_capacity,food_value,vertical_comb_benefit,food_site_min_distance,food_site_max_distance,foray_shape,travel_cost_per_distance,mutation_sd,transposition_mutation_correlation,stable_count,seed_count,collapse_count,mean_progress,mean_final_success,mean_final_payoff,mean_final_comb_tilt,mean_final_min_transposition,mean_final_dance_propensity,elapsed_seconds
441,COMPLETE,2.470,8,210.000,0.6,3,,0.480,750.0,5500.000,2.0,2.000000e-05,0.080,0.300,2,10,0,0.470,0.161,1.293,0.414,0.332,0.638,899.654
442,COMPLETE,3.514,6,210.000,0.6,10,,0.540,750.0,4000.000,2.0,2.750000e-05,0.090,0.400,3,10,0,0.514,0.169,1.409,0.434,0.401,0.564,895.616
443,COMPLETE,0.172,5,225.000,0.6,8,,0.180,750.0,5250.000,2.0,2.750000e-05,0.100,0.500,0,10,0,0.172,0.129,0.448,0.137,0.190,0.688,777.899
444,COMPLETE,-9.607,1,105.000,0.6,11,,0.400,750.0,5750.000,2.0,1.750000e-05,0.060,0.100,0,10,10,0.393,0.004,0.001,0.357,0.365,0.489,264.808
445,COMPLETE,0.211,6,135.000,0.6,2,,0.160,750.0,3250.000,2.0,4.000000e-05,0.130,0.100,0,10,0,0.211,0.110,0.329,0.169,0.213,0.730,709.977
446,COMPLETE,0.320,6,270.000,0.6,9,,0.380,750.0,3750.000,2.0,3.000000e-05,0.060,0.600,0,10,0,0.320,0.245,2.248,0.287,0.232,0.574,1017.547
447,COMPLETE,-8.504,1,90.000,0.6,8,,0.260,750.0,4500.000,2.0,3.000000e-05,0.060,0.000,1,10,10,0.496,0.005,0.001,0.474,0.326,0.500,236.210
448,COMPLETE,5.797,7,135.000,0.6,3,,0.480,750.0,3750.000,2.0,2.500000e-05,0.120,0.000,5,10,0,0.797,0.114,0.805,0.660,0.673,0.611,760.623
449,COMPLETE,-9.446,5,120.000,0.6,5,,0.300,750.0,4750.000,2.0,3.750000e-05,0.120,0.400,0,10,10,0.554,0.017,0.001,0.533,0.446,0.479,432.973
450,COMPLETE,7.985,7,330.000,0.6,3,,0.460,750.0,3000.000,2.0,3.500000e-05,0.110,0.200,7,10,0,0.985,0.347,4.616,0.822,0.733,0.494,1184.299
451,COMPLETE,-9.593,4,105.000,0.6,5,,0.460,750.0,6000.000,2.0,4.250000e-05,0.060,0.200,0,10,10,0.407,0.018,0.001,0.408,0.267,0.610,423.391
452,COMPLETE,1.265,2,300.000,0.6,12,,0.340,750.0,4250.000,2.0,1.500000e-05,0.070,0.700,1,10,0,0.265,0.106,0.792,0.221,0.269,0.629,560.920
453,COMPLETE,-9.712,1,255.000,0.6,10,,0.360,750.0,7000.000,2.0,4.750000e-05,0.110,0.200,0,10,10,0.288,0.003,0.004,0.460,0.267,0.325,215.918
454,COMPLETE,-8.772,1,165.000,0.6,10,,0.440,750.0,4250.000,2.0,1.250000e-05,0.140,0.200,1,10,10,0.228,0.023,0.020,0.191,0.202,0.561,349.780
455,COMPLETE,-7.658,5,240.000,0.6,12,,0.260,750.0,6750.000,2.0,3.500000e-05,0.080,0.200,1,10,9,0.342,0.044,0.017,0.402,0.312,0.594,427.627
456,COMPLETE,0.218,5,315.000,0.6,7,,0.460,750.0,5750.000,2.0,2.500000e-05,0.080,0.100,0,10,0,0.218,0.177,1.079,0.177,0.166,0.621,874.860
457,COMPLETE,2.392,8,150.000,0.6,9,,0.480,750.0,5500.000,2.0,2.500000e-05,0.140,0.300,2,10,0,0.392,0.113,0.337,0.325,0.335,0.625,865.972
458,COMPLETE,-8.415,1,330.000,0.6,4,,0.480,750.0,7500.000,2.0,5.250000e-05,0.140,0.000,1,10,10,0.585,0.003,0.007,0.569,0.485,0.467,257.442
459,COMPLETE,2.447,5,330.000,0.6,3,,0.460,750.0,4250.000,2.0,2.250000e-05,0.070,0.700,2,10,0,0.447,0.236,2.419,0.390,0.322,0.621,937.016
460,COMPLETE,1.332,5,300.000,0.6,2,,0.460,750.0,5000.000,2.0,2.500000e-05,0.070,0.800,1,10,0,0.332,0.192,1.461,0.290,0.250,0.684,861.694
461,COMPLETE,-7.789,6,255.000,0.6,7,,0.300,750.0,7000.000,2.0,3.500000e-05,0.100,0.300,1,10,9,0.211,0.122,0.087,0.174,0.256,0.681,682.428
462,COMPLETE,-8.501,3,255.000,0.6,8,,0.460,750.0,6500.000,2.0,5.500000e-05,0.070,0.900,1,10,10,0.499,0.004,0.010,0.566,0.442,0.449,329.125
463,COMPLETE,-6.359,2,300.000,0.6,9,,0.540,750.0,7250.000,2.0,2.000000e-05,0.070,0.000,3,10,10,0.641,0.007,0.017,0.629,0.384,0.632,307.575
464,COMPLETE,-8.762,2,270.000,0.6,5,,0.100,750.0,5250.000,2.0,2.250000e-05,0.080,0.800,1,10,10,0.238,0.077,0.109,0.203,0.232,0.636,459.044
465,COMPLETE,-9.409,6,75.000,0.6,3,,0.440,750.0,6250.000,2.0,2.250000e-05,0.110,0.700,0,10,10,0.591,0.018,0.001,0.474,0.435,0.490,444.599
466,COMPLETE,0.228,3,300.000,0.6,5,,0.420,750.0,5000.000,2.0,2.250000e-05,0.130,0.300,0,10,0,0.228,0.118,0.579,0.187,0.204,0.579,637.460
467,COMPLETE,-9.639,3,195.000,0.6,6,,0.340,750.0,5750.000,2.0,4.000000e-05,0.100,0.500,0,10,10,0.361,0.003,0.004,0.495,0.254,0.570,346.819
468,COMPLETE,-9.478,4,120.000,0.6,2,,0.280,750.0,7500.000,2.0,4.500000e-05,0.070,0.600,0,10,10,0.522,0.011,0.001,0.487,0.433,0.593,387.407
469,COMPLETE,0.193,4,360.000,0.6,5,,0.360,750.0,4750.000,2.0,4.000000e-05,0.060,0.200,0,10,0,0.193,0.212,1.151,0.159,0.164,0.707,859.049
470,COMPLETE,3.959,5,300.000,0.6,6,,0.560,750.0,3000.000,2.0,1.500000e-05,0.140,0.700,3,10,0,0.959,0.243,3.638,0.784,0.716,0.542,944.225
471,COMPLETE,-9.376,4,90.000,0.6,7,,0.400,750.0,5000.000,2.0,5.500000e-05,0.120,0.200,0,10,10,0.624,0.016,0.001,0.525,0.445,0.552,412.458
472,COMPLETE,-8.354,3,270.000,0.6,10,,0.440,750.0,5500.000,2.0,5.000000e-05,0.120,0.400,1,10,10,0.646,0.007,0.016,0.728,0.433,0.716,321.734
473,COMPLETE,-2.745,6,225.000,0.6,10,,0.100,750.0,5000.000,2.0,4.750000e-05,0.140,0.900,1,10,4,0.255,0.156,0.212,0.212,0.261,0.613,854.738
474,COMPLETE,6.805,4,270.000,0.6,3,,0.540,750.0,5500.000,2.0,1.250000e-05,0.100,0.400,6,10,0,0.805,0.119,1.184,0.689,0.615,0.607,686.727
475,COMPLETE,5.959,5,165.000,0.6,6,,0.500,750.0,3000.000,2.0,1.000000e-05,0.130,0.200,5,10,0,0.959,0.120,1.639,0.791,0.694,0.580,703.107
476,COMPLETE,-8.294,2,240.000,0.6,6,,0.300,750.0,7500.000,2.0,6.000000e-05,0.130,0.400,1,10,10,0.706,0.004,0.005,0.654,0.492,0.481,268.109
477,COMPLETE,4.967,7,120.000,0.6,3,,0.260,750.0,3750.000,2.0,1.000000e-05,0.140,0.200,4,10,0,0.967,0.091,0.938,0.780,0.648,0.495,664.956
478,COMPLETE,6.979,7,360.000,0.6,11,,0.600,750.0,3250.000,2.0,3.500000e-05,0.140,0.200,6,10,0,0.979,0.342,4.806,0.804,0.667,0.557,1146.000
479,COMPLETE,-9.550,1,210.000,0.6,8,,0.360,750.0,5750.000,2.0,4.750000e-05,0.110,1.000,0,10,10,0.450,0.004,0.002,0.399,0.439,0.509,227.798
480,COMPLETE,-8.710,8,210.000,0.6,9,,0.600,750.0,5750.000,2.0,5.500000e-05,0.100,0.300,1,10,10,0.290,0.103,0.043,0.300,0.261,0.598,687.550
481,COMPLETE,-8.713,3,135.000,0.6,7,,0.440,750.0,3750.000,2.0,5.000000e-05,0.080,0.600,1,10,10,0.287,0.007,0.001,0.392,0.316,0.660,317.846
482,COMPLETE,3.472,5,345.000,0.6,12,,0.300,750.0,4500.000,2.0,3.250000e-05,0.100,0.300,3,10,0,0.472,0.226,1.790,0.396,0.392,0.619,943.289
483,COMPLETE,2.404,3,345.000,0.6,9,,0.520,750.0,5000.000,2.0,3.000000e-05,0.140,0.800,2,10,0,0.404,0.139,0.631,0.333,0.336,0.631,678.962
484,COMPLETE,-8.577,3,60.000,0.6,8,,0.460,750.0,4750.000,2.0,1.000000e-05,0.140,0.500,1,10,10,0.423,0.012,0.002,0.351,0.385,0.656,316.327
485,COMPLETE,11.000,6,150.000,0.6,9,,0.540,750.0,3500.000,2.0,2.500000e-05,0.100,0.900,10,10,0,1.000,0.125,1.149,0.853,0.820,0.561,772.802
486,COMPLETE,0.182,4,360.000,0.6,7,,0.260,750.0,3750.000,2.0,5.250000e-05,0.050,0.300,0,10,0,0.182,0.270,1.765,0.146,0.155,0.609,917.108
487,COMPLETE,8.996,8,285.000,0.6,12,,0.580,750.0,3250.000,2.0,2.250000e-05,0.100,0.500,8,10,0,0.996,0.318,4.780,0.844,0.722,0.463,1154.654
488,COMPLETE,-2.842,4,330.000,0.6,3,,0.220,750.0,6000.000,2.0,3.500000e-05,0.100,0.200,0,10,3,0.158,0.151,0.313,0.129,0.159,0.719,712.717
489,COMPLETE,-7.653,2,135.000,0.6,5,,0.140,750.0,4000.000,2.0,2.750000e-05,0.070,1.000,2,10,10,0.347,0.015,0.001,0.342,0.445,0.641,306.988
490,COMPLETE,1.381,6,270.000,0.6,11,,0.260,750.0,3750.000,2.0,4.750000e-05,0.130,0.400,1,10,0,0.381,0.224,1.452,0.310,0.340,0.605,944.847
491,COMPLETE,-4.752,3,180.000,0.6,9,,0.520,750.0,4500.000,2.0,1.250000e-05,0.100,0.100,0,10,5,0.248,0.071,0.430,0.212,0.202,0.647,534.923
492,COMPLETE,-9.346,1,90.000,0.6,4,,0.380,750.0,4500.000,2.0,2.000000e-05,0.140,0.900,0,10,10,0.654,0.005,0.001,0.523,0.526,0.534,240.803
493,COMPLETE,-8.881,7,180.000,0.6,5,,0.320,750.0,7000.000,2.0,3.000000e-05,0.040,0.100,0,10,9,0.119,0.026,0.013,0.125,0.183,0.677,487.057
494,COMPLETE,-9.715,2,105.000,0.6,7,,0.220,750.0,6500.000,2.0,3.500000e-05,0.040,0.300,0,10,10,0.285,0.009,0.001,0.256,0.158,0.757,301.963
495,COMPLETE,2.511,8,150.000,0.6,4,,0.320,750.0,4750.000,2.0,1.000000e-05,0.070,0.300,2,10,0,0.511,0.124,1.240,0.470,0.340,0.632,776.188
496,COMPLETE,-9.649,6,75.000,0.6,5,,0.220,750.0,7500.000,2.0,4.000000e-05,0.040,0.000,0,10,10,0.351,0.013,0.001,0.314,0.239,0.667,442.945
497,COMPLETE,-9.410,3,105.000,0.6,10,,0.160,750.0,7000.000,2.0,1.750000e-05,0.070,0.700,0,10,10,0.590,0.011,0.001,0.547,0.421,0.619,337.403
498,COMPLETE,-7.318,1,270.000,0.6,9,,0.400,750.0,4000.000,2.0,3.500000e-05,0.140,0.400,2,10,10,0.682,0.005,0.018,0.731,0.483,0.418,225.598
499,COMPLETE,-6.481,6,195.000,0.6,4,,0.300,750.0,5500.000,2.0,5.500000e-05,0.070,0.200,3,10,10,0.519,0.003,0.009,0.570,0.379,0.549,398.268
500,COMPLETE,1.572,4,315.000,0.6,11,,0.340,750.0,5500.000,2.0,1.750000e-05,0.130,0.500,1,10,0,0.572,0.139,1.048,0.458,0.453,0.596,701.111
501,COMPLETE,-9.374,5,105.000,0.6,12,,0.340,750.0,5250.000,2.0,5.250000e-05,0.140,1.000,0,10,10,0.626,0.025,0.001,0.528,0.451,0.457,401.194
502,COMPLETE,-7.629,1,300.000,0.6,6,,0.220,750.0,4250.000,2.0,2.250000e-05,0.080,0.900,2,10,10,0.371,0.045,0.066,0.342,0.305,0.593,278.716
503,COMPLETE,-3.814,8,75.000,0.6,7,,0.520,750.0,3000.000,2.0,3.250000e-05,0.040,0.500,0,10,4,0.186,0.091,0.298,0.219,0.100,0.735,663.846
504,COMPLETE,-9.450,4,105.000,0.6,9,,0.560,750.0,6750.000,2.0,3.500000e-05,0.140,0.600,0,10,10,0.550,0.017,0.001,0.445,0.492,0.583,363.988
505,COMPLETE,0.211,3,210.000,0.6,10,,0.260,750.0,3000.000,2.0,1.750000e-05,0.050,0.300,0,10,0,0.211,0.133,1.178,0.169,0.205,0.554,598.421
506,COMPLETE,0.223,4,225.000,0.6,3,,0.120,750.0,3250.000,2.0,1.000000e-05,0.070,0.900,0,10,0,0.223,0.162,1.668,0.179,0.223,0.673,689.924
507,COMPLETE,-9.564,5,165.000,0.6,6,,0.140,750.0,6750.000,2.0,4.750000e-05,0.100,0.000,0,10,10,0.436,0.009,0.003,0.365,0.345,0.537,373.642
508,COMPLETE,0.278,6,330.000,0.6,5,,0.260,750.0,7500.000,2.0,1.750000e-05,0.080,0.800,0,10,0,0.278,0.168,1.046,0.227,0.220,0.618,815.512
509,COMPLETE,0.184,5,270.000,0.6,6,,0.380,750.0,5750.000,2.0,3.000000e-05,0.090,0.400,0,10,0,0.184,0.150,0.518,0.148,0.188,0.642,753.493
510,COMPLETE,0.216,8,345.000,0.6,4,,0.100,750.0,5750.000,2.0,1.750000e-05,0.070,0.200,0,10,0,0.216,0.276,2.568,0.173,0.203,0.541,1032.867
511,COMPLETE,-2.825,7,105.000,0.6,6,,0.320,750.0,6000.000,2.0,1.500000e-05,0.110,0.600,0,10,3,0.175,0.062,0.090,0.142,0.189,0.604,606.025
512,COMPLETE,0.187,4,270.000,0.6,5,,0.480,750.0,5500.000,2.0,2.500000e-05,0.050,0.700,0,10,0,0.187,0.140,0.624,0.173,0.136,0.677,660.936
513,COMPLETE,-7.736,8,315.000,0.6,2,,0.260,750.0,6750.000,2.0,5.500000e-05,0.050,1.000,0,10,8,0.264,0.141,0.214,0.254,0.314,0.639,659.000
514,COMPLETE,-8.553,1,360.000,0.6,5,,0.540,750.0,7000.000,2.0,5.750000e-05,0.130,0.000,1,10,10,0.447,0.004,0.014,0.557,0.295,0.561,183.424
515,COMPLETE,0.166,4,165.000,0.6,5,,0.220,750.0,3500.000,2.0,3.750000e-05,0.080,0.400,0,10,0,0.166,0.109,0.285,0.133,0.194,0.607,614.525
516,COMPLETE,-7.283,7,285.000,0.6,7,,0.380,750.0,7000.000,2.0,6.000000e-05,0.120,0.300,2,10,10,0.717,0.014,0.043,0.779,0.468,0.468,416.667
517,COMPLETE,-9.654,3,240.000,0.6,12,,0.440,750.0,4750.000,2.0,5.250000e-05,0.060,0.100,0,10,10,0.346,0.005,0.016,0.534,0.275,0.606,262.032
518,COMPLETE,1.305,4,285.000,0.6,4,,0.260,750.0,3750.000,2.0,3.000000e-05,0.090,0.600,1,10,0,0.305,0.190,1.463,0.250,0.257,0.670,766.862
519,COMPLETE,4.691,7,210.000,0.6,7,,0.440,750.0,3250.000,2.0,2.250000e-05,0.080,0.100,4,10,0,0.691,0.205,2.408,0.688,0.499,0.591,882.639
520,COMPLETE,-9.387,2,75.000,0.6,3,,0.400,750.0,3250.000,2.0,4.750000e-05,0.110,0.000,0,10,10,0.613,0.010,0.001,0.547,0.408,0.552,249.466
521,COMPLETE,1.499,8,345.000,0.6,5,,0.320,750.0,6250.000,2.0,1.250000e-05,0.060,0.300,1,10,0,0.499,0.243,2.589,0.453,0.355,0.574,975.590
522,COMPLETE,-9.859,7,105.000,0.6,8,,0.240,750.0,7000.000,2.0,1.250000e-05,0.100,0.300,0,10,10,0.141,0.056,0.054,0.115,0.235,0.628,599.338
523,COMPLETE,1.299,5,210.000,0.6,5,,0.600,750.0,6250.000,2.0,1.500000e-05,0.070,0.100,1,10,0,0.299,0.106,0.573,0.251,0.263,0.663,644.675
524,COMPLETE,4.872,7,255.000,0.6,4,,0.240,750.0,5250.000,2.0,2.250000e-05,0.120,1.000,4,10,0,0.872,0.182,1.490,0.714,0.692,0.564,869.179
525,COMPLETE,-9.816,5,120.000,0.6,6,,0.320,750.0,6250.000,2.0,2.750000e-05,0.040,0.400,0,10,10,0.184,0.007,0.001,0.243,0.139,0.697,371.279
526,COMPLETE,0.244,2,360.000,0.6,12,,0.520,750.0,4250.000,2.0,2.250000e-05,0.090,0.600,0,10,0,0.244,0.126,0.808,0.195,0.182,0.573,563.902
527,COMPLETE,-9.568,8,150.000,0.6,11,,0.460,750.0,6250.000,2.0,4.000000e-05,0.140,0.200,0,10,10,0.432,0.032,0.003,0.483,0.320,0.609,502.232
528,COMPLETE,-6.553,3,300.000,0.6,9,,0.420,750.0,6000.000,2.0,3.250000e-05,0.120,0.700,3,10,10,0.447,0.068,0.056,0.411,0.422,0.588,414.279
529,COMPLETE,-9.418,2,60.000,0.6,12,,0.460,750.0,5750.000,2.0,5.750000e-05,0.120,0.700,0,10,10,0.582,0.005,0.001,0.492,0.480,0.502,252.243
530,COMPLETE,-9.670,1,105.000,0.6,3,,0.580,750.0,7250.000,2.0,3.750000e-05,0.050,0.100,0,10,10,0.330,0.004,0.001,0.343,0.374,0.640,209.624
531,COMPLETE,0.216,7,195.000,0.6,8,,0.260,750.0,3750.000,2.0,4.500000e-05,0.100,0.200,0,10,0,0.216,0.185,0.962,0.173,0.220,0.660,918.813
532,COMPLETE,-3.724,5,180.000,0.6,2,,0.580,750.0,4000.000,2.0,4.750000e-05,0.140,0.600,1,10,5,0.276,0.123,0.153,0.224,0.242,0.697,622.574
533,COMPLETE,-9.444,1,75.000,0.6,3,,0.440,750.0,4500.000,2.0,2.500000e-05,0.140,0.600,0,10,10,0.556,0.004,0.001,0.467,0.480,0.486,206.834
534,COMPLETE,0.214,5,195.000,0.6,6,,0.320,750.0,5000.000,2.0,2.250000e-05,0.110,0.300,0,10,0,0.214,0.114,0.504,0.176,0.228,0.598,662.189
535,COMPLETE,-8.801,8,135.000,0.6,2,,0.220,750.0,6000.000,2.0,3.250000e-05,0.100,0.700,0,10,9,0.199,0.069,0.008,0.171,0.267,0.743,570.707
536,COMPLETE,2.405,8,255.000,0.6,6,,0.560,750.0,3750.000,2.0,4.750000e-05,0.050,0.500,2,10,0,0.405,0.292,2.553,0.381,0.288,0.594,1061.196
537,COMPLETE,-9.635,3,225.000,0.6,2,,0.160,750.0,6250.000,2.0,5.750000e-05,0.060,0.800,0,10,10,0.365,0.002,0.005,0.404,0.379,0.696,260.558
538,COMPLETE,1.537,8,120.000,0.6,2,,0.100,750.0,5500.000,2.0,1.000000e-05,0.110,0.400,1,10,0,0.537,0.079,0.524,0.432,0.442,0.662,605.574
539,COMPLETE,-9.364,2,75.000,0.6,2,,0.280,750.0,6500.000,2.0,4.750000e-05,0.120,0.200,0,10,10,0.636,0.006,0.001,0.537,0.446,0.591,240.108
540,COMPLETE,2.400,4,180.000,0.6,7,,0.280,750.0,3000.000,2.0,3.250000e-05,0.100,0.900,2,10,0,0.400,0.131,0.854,0.342,0.330,0.642,654.653
541,COMPLETE,-9.788,1,180.000,0.6,8,,0.180,750.0,3000.000,2.0,5.500000e-05,0.040,0.800,0,10,10,0.212,0.001,0.003,0.301,0.370,0.690,202.132
542,COMPLETE,-5.587,6,255.000,0.6,8,,0.140,750.0,5000.000,2.0,6.000000e-05,0.110,0.600,3,10,9,0.413,0.177,0.185,0.347,0.357,0.603,737.523
543,COMPLETE,-9.591,1,180.000,0.6,10,,0.520,750.0,6750.000,2.0,4.250000e-05,0.070,0.400,0,10,10,0.409,0.005,0.002,0.511,0.338,0.506,206.070
544,COMPLETE,6.972,6,210.000,0.6,2,,0.460,750.0,3000.000,2.0,1.500000e-05,0.100,0.400,6,10,0,0.972,0.195,2.669,0.813,0.743,0.645,789.193
545,COMPLETE,-9.580,4,60.000,0.6,9,,0.180,750.0,3250.000,2.0,3.000000e-05,0.050,0.200,0,10,10,0.420,0.018,0.001,0.445,0.313,0.555,336.700
546,COMPLETE,-9.689,5,195.000,0.6,11,,0.500,750.0,7500.000,2.0,2.750000e-05,0.100,0.800,0,10,10,0.311,0.011,0.005,0.370,0.208,0.431,374.192
547,COMPLETE,-0.733,3,270.000,0.6,7,,0.460,750.0,3250.000,2.0,5.750000e-05,0.070,0.400,1,10,2,0.267,0.155,0.569,0.270,0.248,0.631,644.128
548,COMPLETE,-7.432,6,330.000,0.6,3,,0.520,750.0,7500.000,2.0,4.250000e-05,0.060,0.500,2,10,10,0.568,0.041,0.086,0.617,0.395,0.626,401.456
549,COMPLETE,-9.477,4,120.000,0.6,6,,0.120,750.0,6500.000,2.0,4.000000e-05,0.100,0.200,0,10,10,0.523,0.017,0.001,0.503,0.378,0.498,348.973
550,COMPLETE,0.255,7,180.000,0.6,12,,0.280,750.0,4000.000,2.0,4.000000e-05,0.100,0.900,0,10,0,0.255,0.162,0.741,0.204,0.237,0.605,868.560
551,COMPLETE,-9.327,5,90.000,0.6,3,,0.540,750.0,3750.000,2.0,5.750000e-05,0.100,0.900,0,10,10,0.673,0.025,0.001,0.576,0.459,0.528,375.995
552,COMPLETE,1.323,8,345.000,0.6,8,,0.320,750.0,7000.000,2.0,2.750000e-05,0.100,0.000,1,10,0,0.323,0.228,1.430,0.282,0.281,0.584,1002.656
553,COMPLETE,-9.536,2,60.000,0.6,12,,0.440,750.0,3750.000,2.0,5.500000e-05,0.060,0.600,0,10,10,0.464,0.006,0.001,0.409,0.294,0.626,251.730
554,COMPLETE,-8.442,1,135.000,0.6,5,,0.420,750.0,6500.000,2.0,4.250000e-05,0.080,0.000,1,10,10,0.558,0.004,0.001,0.495,0.401,0.615,217.045
555,COMPLETE,-9.331,1,60.000,0.6,9,,0.120,750.0,6750.000,2.0,2.000000e-05,0.080,1.000,0,10,10,0.669,0.002,0.001,0.568,0.466,0.561,203.960
556,COMPLETE,-9.606,4,165.000,0.6,11,,0.460,750.0,4750.000,2.0,5.250000e-05,0.140,0.100,0,10,10,0.394,0.009,0.004,0.514,0.364,0.416,323.099
557,COMPLETE,0.176,7,135.000,0.6,12,,0.440,750.0,6250.000,2.0,2.000000e-05,0.100,0.400,0,10,0,0.176,0.082,0.096,0.145,0.164,0.575,679.579
558,COMPLETE,-9.556,3,60.000,0.6,8,,0.540,750.0,4500.000,2.0,2.750000e-05,0.060,0.200,0,10,10,0.444,0.007,0.001,0.409,0.354,0.470,286.359
559,COMPLETE,-9.625,4,210.000,0.6,3,,0.160,750.0,6500.000,2.0,4.250000e-05,0.120,0.700,0,10,10,0.375,0.005,0.004,0.553,0.413,0.628,304.717
560,COMPLETE,-8.410,2,120.000,0.6,5,,0.340,750.0,4750.000,2.0,4.000000e-05,0.070,0.300,1,10,10,0.590,0.010,0.001,0.477,0.486,0.570,259.424
561,COMPLETE,-9.296,1,60.000,0.6,6,,0.540,750.0,6250.000,2.0,4.250000e-05,0.130,0.600,0,10,10,0.704,0.002,0.001,0.570,0.443,0.530,204.723
562,COMPLETE,9.986,7,315.000,0.6,12,,0.600,750.0,4750.000,2.0,1.000000e-05,0.090,0.400,9,10,0,0.986,0.242,3.774,0.861,0.732,0.532,932.842
563,COMPLETE,-9.845,6,120.000,0.6,10,,0.600,750.0,7250.000,2.0,1.750000e-05,0.100,0.400,0,10,10,0.155,0.033,0.008,0.141,0.177,0.548,488.235
564,COMPLETE,-0.799,5,135.000,0.6,8,,0.360,750.0,4500.000,2.0,2.000000e-05,0.100,0.600,0,10,1,0.201,0.082,0.276,0.161,0.180,0.654,596.693
565,COMPLETE,-8.550,1,285.000,0.6,6,,0.340,750.0,4500.000,2.0,4.750000e-05,0.040,0.600,1,10,10,0.450,0.002,0.011,0.469,0.411,0.666,185.488
566,COMPLETE,0.157,4,270.000,0.6,8,,0.280,750.0,4500.000,2.0,3.750000e-05,0.040,0.200,0,10,0,0.157,0.168,0.697,0.127,0.172,0.636,690.653
567,COMPLETE,-9.529,8,120.000,0.6,11,,0.460,750.0,6250.000,2.0,3.750000e-05,0.120,0.500,0,10,10,0.471,0.029,0.001,0.429,0.353,0.468,519.148
568,COMPLETE,-9.421,1,105.000,0.6,12,,0.220,750.0,7500.000,2.0,4.750000e-05,0.110,0.200,0,10,10,0.579,0.004,0.001,0.470,0.460,0.488,211.234
569,COMPLETE,-8.410,6,60.000,0.6,8,,0.440,750.0,3500.000,2.0,4.000000e-05,0.060,1.000,1,10,10,0.590,0.020,0.001,0.523,0.398,0.591,419.656
570,COMPLETE,-9.538,2,150.000,0.6,2,,0.520,750.0,5750.000,2.0,4.000000e-05,0.090,0.100,0,10,10,0.462,0.008,0.001,0.395,0.498,0.595,250.612
571,COMPLETE,-9.852,2,180.000,0.6,9,,0.220,750.0,5250.000,2.0,1.500000e-05,0.140,0.300,0,10,10,0.148,0.041,0.037,0.118,0.210,0.606,365.136
572,COMPLETE,-7.803,6,135.000,0.6,10,,0.120,750.0,3750.000,2.0,5.750000e-05,0.130,0.000,0,10,8,0.197,0.093,0.017,0.157,0.260,0.565,550.362
573,COMPLETE,1.339,7,210.000,0.6,3,,0.120,750.0,3750.000,2.0,1.750000e-05,0.080,0.500,1,10,0,0.339,0.196,1.858,0.287,0.314,0.582,896.201
574,COMPLETE,-9.418,3,105.000,0.6,12,,0.480,750.0,5250.000,2.0,2.000000e-05,0.120,1.000,0,10,10,0.582,0.015,0.001,0.473,0.443,0.554,312.065
575,COMPLETE,0.201,7,345.000,0.6,4,,0.200,750.0,6250.000,2.0,4.250000e-05,0.100,0.000,0,10,0,0.201,0.235,0.933,0.161,0.231,0.680,992.176
576,COMPLETE,0.189,6,345.000,0.6,4,,0.480,750.0,6250.000,2.0,4.250000e-05,0.100,0.000,0,10,0,0.189,0.209,0.631,0.151,0.180,0.538,896.237
577,COMPLETE,0.206,4,345.000,0.6,4,,0.200,750.0,4250.000,2.0,4.250000e-05,0.090,0.000,0,10,0,0.206,0.212,1.211,0.165,0.202,0.593,816.313
578,COMPLETE,0.233,4,345.000,0.6,4,,0.460,750.0,4250.000,2.0,4.250000e-05,0.100,0.000,0,10,0,0.233,0.209,1.215,0.186,0.195,0.639,807.038
579,COMPLETE,8.977,6,345.000,0.6,4,,0.460,750.0,4250.000,2.0,1.000000e-05,0.100,0.700,8,10,0,0.977,0.258,3.767,0.830,0.745,0.561,957.843
580,COMPLETE,0.207,7,225.000,0.6,7,,0.200,750.0,4250.000,2.0,4.250000e-05,0.100,0.700,0,10,0,0.207,0.200,1.062,0.166,0.209,0.602,931.229
581,COMPLETE,0.162,5,225.000,0.6,7,,0.200,750.0,4250.000,2.0,4.250000e-05,0.090,0.700,0,10,0,0.162,0.160,0.541,0.129,0.217,0.573,783.299
582,COMPLETE,7.853,8,225.000,0.6,5,,0.480,750.0,3750.000,2.0,4.250000e-05,0.100,0.700,7,10,0,0.853,0.229,2.069,0.721,0.677,0.567,1008.412
583,COMPLETE,2.490,4,345.000,0.6,4,,0.460,750.0,4250.000,2.0,4.250000e-05,0.140,0.700,2,10,0,0.490,0.195,1.196,0.406,0.391,0.601,791.007
584,COMPLETE,-3.834,4,225.000,0.6,2,,0.200,750.0,4250.000,2.0,4.250000e-05,0.100,0.700,0,10,4,0.166,0.129,0.231,0.133,0.154,0.778,621.677
585,COMPLETE,-2.820,4,225.000,0.6,5,,0.200,750.0,4250.000,2.0,4.250000e-05,0.100,0.700,0,10,3,0.180,0.133,0.263,0.144,0.176,0.615,663.881
586,COMPLETE,0.271,8,225.000,0.6,7,,0.200,750.0,4250.000,2.0,4.250000e-05,0.100,0.800,0,10,0,0.271,0.222,1.328,0.217,0.246,0.568,993.927
587,COMPLETE,0.242,6,225.000,0.6,9,,0.200,750.0,4250.000,2.0,4.250000e-05,0.100,0.800,0,10,0,0.242,0.179,0.775,0.201,0.186,0.568,880.771
