number,state,value,seed,food_site_count,food_site_width,food_site_capacity,food_value,vertical_comb_benefit,food_site_max_distance,travel_cost_per_distance,mutation_sd,transposition_mutation_correlation,stable,collapsed,progress,final_success,final_payoff,final_comb_tilt,final_sender_transposition,final_receiver_transposition,final_min_transposition
301,COMPLETE,9.965,104,10,0.180,16,1.000,0.560,8.000,0.030,0.100,0.900,true,false,1.000,0.454,4.854,0.842,0.807,0.785,0.785
301,COMPLETE,9.965,105,10,0.180,16,1.000,0.560,8.000,0.030,0.100,0.900,true,false,1.000,0.440,4.721,0.874,0.843,0.857,0.843
301,COMPLETE,9.965,106,10,0.180,16,1.000,0.560,8.000,0.030,0.100,0.900,true,false,1.000,0.415,4.330,0.812,0.831,0.812,0.812
301,COMPLETE,9.965,107,10,0.180,16,1.000,0.560,8.000,0.030,0.100,0.900,true,false,1.000,0.458,5.005,0.881,0.812,0.823,0.812
301,COMPLETE,9.965,108,10,0.180,16,1.000,0.560,8.000,0.030,0.100,0.900,true,false,1.000,0.426,4.348,0.801,0.766,0.754,0.754
301,COMPLETE,9.965,109,10,0.180,16,1.000,0.560,8.000,0.030,0.100,0.900,true,false,1.000,0.437,4.744,0.869,0.827,0.778,0.778
302,COMPLETE,8.975,100,10,0.220,16,1.000,0.560,8.000,0.025,0.100,0.900,true,false,1.000,0.473,5.847,0.829,0.693,0.725,0.693
302,COMPLETE,8.975,101,10,0.220,16,1.000,0.560,8.000,0.025,0.100,0.900,true,false,1.000,0.499,6.311,0.850,0.737,0.692,0.692
302,COMPLETE,8.975,102,10,0.220,16,1.000,0.560,8.000,0.025,0.100,0.900,true,false,1.000,0.512,6.482,0.849,0.722,0.675,0.675
302,COMPLETE,8.975,103,10,0.220,16,1.000,0.560,8.000,0.025,0.100,0.900,true,false,1.000,0.504,6.429,0.859,0.763,0.756,0.756
302,COMPLETE,8.975,104,10,0.220,16,1.000,0.560,8.000,0.025,0.100,0.900,true,false,1.000,0.481,6.095,0.858,0.726,0.633,0.633
302,COMPLETE,8.975,105,10,0.220,16,1.000,0.560,8.000,0.025,0.100,0.900,true,false,1.000,0.470,5.889,0.845,0.751,0.761,0.751
302,COMPLETE,8.975,106,10,0.220,16,1.000,0.560,8.000,0.025,0.100,0.900,false,false,0.912,0.455,5.329,0.732,0.546,0.456,0.456
302,COMPLETE,8.975,107,10,0.220,16,1.000,0.560,8.000,0.025,0.100,0.900,true,false,1.000,0.490,6.074,0.814,0.682,0.763,0.682
302,COMPLETE,8.975,108,10,0.220,16,1.000,0.560,8.000,0.025,0.100,0.900,true,false,1.000,0.508,6.647,0.883,0.853,0.816,0.816
302,COMPLETE,8.975,109,10,0.220,16,1.000,0.560,8.000,0.025,0.100,0.900,false,false,0.838,0.478,5.594,0.671,0.595,0.654,0.595
303,COMPLETE,8.998,100,10,0.220,16,1.000,0.560,8.000,0.030,0.100,0.900,true,false,1.000,0.507,6.129,0.883,0.768,0.752,0.752
303,COMPLETE,8.998,101,10,0.220,16,1.000,0.560,8.000,0.030,0.100,0.900,true,false,1.000,0.524,6.327,0.867,0.841,0.800,0.800
303,COMPLETE,8.998,102,10,0.220,16,1.000,0.560,8.000,0.030,0.100,0.900,true,false,1.000,0.473,5.334,0.805,0.817,0.860,0.817
303,COMPLETE,8.998,103,10,0.220,16,1.000,0.560,8.000,0.030,0.100,0.900,true,false,1.000,0.520,6.195,0.845,0.846,0.815,0.815
303,COMPLETE,8.998,104,10,0.220,16,1.000,0.560,8.000,0.030,0.100,0.900,true,false,1.000,0.519,6.109,0.835,0.736,0.616,0.616
303,COMPLETE,8.998,105,10,0.220,16,1.000,0.560,8.000,0.030,0.100,0.900,true,false,1.000,0.488,5.729,0.870,0.762,0.796,0.762
303,COMPLETE,8.998,106,10,0.220,16,1.000,0.560,8.000,0.030,0.100,0.900,false,false,0.992,0.482,5.527,0.794,0.828,0.766,0.766
303,COMPLETE,8.998,107,10,0.220,16,1.000,0.560,8.000,0.030,0.100,0.900,false,false,0.983,0.513,5.881,0.787,0.808,0.854,0.808
303,COMPLETE,8.998,108,10,0.220,16,1.000,0.560,8.000,0.030,0.100,0.900,true,false,1.000,0.511,6.066,0.859,0.761,0.771,0.761
303,COMPLETE,8.998,109,10,0.220,16,1.000,0.560,8.000,0.030,0.100,0.900,true,false,1.000,0.518,6.295,0.875,0.828,0.787,0.787
304,COMPLETE,8.998,100,10,0.220,15,1.000,0.560,8.000,0.030,0.100,0.900,true,false,1.000,0.507,6.129,0.883,0.768,0.752,0.752
304,COMPLETE,8.998,101,10,0.220,15,1.000,0.560,8.000,0.030,0.100,0.900,true,false,1.000,0.524,6.327,0.867,0.841,0.800,0.800
304,COMPLETE,8.998,102,10,0.220,15,1.000,0.560,8.000,0.030,0.100,0.900,true,false,1.000,0.473,5.334,0.805,0.817,0.860,0.817
304,COMPLETE,8.998,103,10,0.220,15,1.000,0.560,8.000,0.030,0.100,0.900,true,false,1.000,0.520,6.195,0.845,0.846,0.815,0.815
304,COMPLETE,8.998,104,10,0.220,15,1.000,0.560,8.000,0.030,0.100,0.900,true,false,1.000,0.519,6.109,0.835,0.736,0.616,0.616
304,COMPLETE,8.998,105,10,0.220,15,1.000,0.560,8.000,0.030,0.100,0.900,true,false,1.000,0.488,5.729,0.870,0.762,0.796,0.762
304,COMPLETE,8.998,106,10,0.220,15,1.000,0.560,8.000,0.030,0.100,0.900,false,false,0.992,0.482,5.527,0.794,0.828,0.766,0.766
304,COMPLETE,8.998,107,10,0.220,15,1.000,0.560,8.000,0.030,0.100,0.900,false,false,0.983,0.513,5.881,0.787,0.808,0.854,0.808
304,COMPLETE,8.998,108,10,0.220,15,1.000,0.560,8.000,0.030,0.100,0.900,true,false,1.000,0.511,6.066,0.859,0.761,0.771,0.761
304,COMPLETE,8.998,109,10,0.220,15,1.000,0.560,8.000,0.030,0.100,0.900,true,false,1.000,0.518,6.295,0.875,0.828,0.787,0.787
305,COMPLETE,8.993,100,10,0.220,16,1.000,0.560,8.000,0.030,0.080,0.900,true,false,1.000,0.497,5.738,0.815,0.649,0.630,0.630
305,COMPLETE,8.993,101,10,0.220,16,1.000,0.560,8.000,0.030,0.080,0.900,false,false,0.936,0.510,5.742,0.749,0.802,0.817,0.802
305,COMPLETE,8.993,102,10,0.220,16,1.000,0.560,8.000,0.030,0.080,0.900,false,false,0.992,0.538,6.286,0.793,0.780,0.776,0.776
305,COMPLETE,8.993,103,10,0.220,16,1.000,0.560,8.000,0.030,0.080,0.900,true,false,1.000,0.524,6.347,0.872,0.813,0.770,0.770
305,COMPLETE,8.993,104,10,0.220,16,1.000,0.560,8.000,0.030,0.080,0.900,true,false,1.000,0.520,6.101,0.825,0.806,0.771,0.771
305,COMPLETE,8.993,105,10,0.220,16,1.000,0.560,8.000,0.030,0.080,0.900,true,false,1.000,0.512,6.030,0.830,0.786,0.780,0.780
305,COMPLETE,8.993,106,10,0.220,16,1.000,0.560,8.000,0.030,0.080,0.900,true,false,1.000,0.507,5.985,0.811,0.855,0.811,0.811
305,COMPLETE,8.993,107,10,0.220,16,1.000,0.560,8.000,0.030,0.080,0.900,true,false,1.000,0.512,6.278,0.875,0.889,0.802,0.802
305,COMPLETE,8.993,108,10,0.220,16,1.000,0.560,8.000,0.030,0.080,0.900,true,false,1.000,0.510,6.035,0.869,0.791,0.795,0.791
305,COMPLETE,8.993,109,10,0.220,16,1.000,0.560,8.000,0.030,0.080,0.900,true,false,1.000,0.525,6.431,0.878,0.850,0.856,0.850
306,COMPLETE,8.991,100,7,0.220,15,1.000,0.560,8.000,0.030,0.100,0.900,true,false,1.000,0.397,4.023,0.846,0.825,0.854,0.825
306,COMPLETE,8.991,101,7,0.220,15,1.000,0.560,8.000,0.030,0.100,0.900,true,false,1.000,0.403,3.995,0.806,0.729,0.710,0.710
306,COMPLETE,8.991,102,7,0.220,15,1.000,0.560,8.000,0.030,0.100,0.900,true,false,1.000,0.417,4.305,0.838,0.829,0.850,0.829
306,COMPLETE,8.991,103,7,0.220,15,1.000,0.560,8.000,0.030,0.100,0.900,true,false,1.000,0.446,4.809,0.909,0.856,0.819,0.819
306,COMPLETE,8.991,104,7,0.220,15,1.000,0.560,8.000,0.030,0.100,0.900,true,false,1.000,0.436,4.459,0.853,0.850,0.831,0.831
306,COMPLETE,8.991,105,7,0.220,15,1.000,0.560,8.000,0.030,0.100,0.900,false,false,0.983,0.378,3.614,0.786,0.814,0.779,0.779
306,COMPLETE,8.991,106,7,0.220,15,1.000,0.560,8.000,0.030,0.100,0.900,false,false,0.922,0.434,4.323,0.738,0.871,0.871,0.871
306,COMPLETE,8.991,107,7,0.220,15,1.000,0.560,8.000,0.030,0.100,0.900,true,false,1.000,0.406,4.175,0.824,0.818,0.774,0.774
306,COMPLETE,8.991,108,7,0.220,15,1.000,0.560,8.000,0.030,0.100,0.900,true,false,1.000,0.411,4.170,0.867,0.794,0.755,0.755
306,COMPLETE,8.991,109,7,0.220,15,1.000,0.560,8.000,0.030,0.100,0.900,true,false,1.000,0.428,4.335,0.817,0.882,0.876,0.876
307,COMPLETE,8.991,100,7,0.220,15,1.000,0.560,8.000,0.030,0.100,0.900,true,false,1.000,0.397,4.023,0.846,0.825,0.854,0.825
307,COMPLETE,8.991,101,7,0.220,15,1.000,0.560,8.000,0.030,0.100,0.900,true,false,1.000,0.403,3.995,0.806,0.729,0.710,0.710
307,COMPLETE,8.991,102,7,0.220,15,1.000,0.560,8.000,0.030,0.100,0.900,true,false,1.000,0.417,4.305,0.838,0.829,0.850,0.829
307,COMPLETE,8.991,103,7,0.220,15,1.000,0.560,8.000,0.030,0.100,0.900,true,false,1.000,0.446,4.809,0.909,0.856,0.819,0.819
307,COMPLETE,8.991,104,7,0.220,15,1.000,0.560,8.000,0.030,0.100,0.900,true,false,1.000,0.436,4.459,0.853,0.850,0.831,0.831
307,COMPLETE,8.991,105,7,0.220,15,1.000,0.560,8.000,0.030,0.100,0.900,false,false,0.983,0.378,3.614,0.786,0.814,0.779,0.779
307,COMPLETE,8.991,106,7,0.220,15,1.000,0.560,8.000,0.030,0.100,0.900,false,false,0.922,0.434,4.323,0.738,0.871,0.871,0.871
307,COMPLETE,8.991,107,7,0.220,15,1.000,0.560,8.000,0.030,0.100,0.900,true,false,1.000,0.406,4.175,0.824,0.818,0.774,0.774
307,COMPLETE,8.991,108,7,0.220,15,1.000,0.560,8.000,0.030,0.100,0.900,true,false,1.000,0.411,4.170,0.867,0.794,0.755,0.755
307,COMPLETE,8.991,109,7,0.220,15,1.000,0.560,8.000,0.030,0.100,0.900,true,false,1.000,0.428,4.335,0.817,0.882,0.876,0.876
308,COMPLETE,6.787,100,7,0.220,16,1.000,0.560,7.500,0.030,0.080,0.900,true,false,1.000,0.442,4.829,0.851,0.879,0.865,0.865
308,COMPLETE,6.787,101,7,0.220,16,1.000,0.560,7.500,0.030,0.080,0.900,true,false,1.000,0.460,4.989,0.879,0.845,0.823,0.823
308,COMPLETE,6.787,102,7,0.220,16,1.000,0.560,7.500,0.030,0.080,0.900,true,false,1.000,0.446,4.796,0.842,0.898,0.884,0.884
308,COMPLETE,6.787,103,7,0.220,16,1.000,0.560,7.500,0.030,0.080,0.900,true,false,1.000,0.451,4.834,0.846,0.862,0.881,0.862
308,COMPLETE,6.787,104,7,0.220,16,1.000,0.560,7.500,0.030,0.080,0.900,false,false,0.336,0.447,3.759,0.288,0.168,0.179,0.168
308,COMPLETE,6.787,105,7,0.220,16,1.000,0.560,7.500,0.030,0.080,0.900,false,false,0.237,0.453,3.710,0.226,0.128,0.119,0.119
308,COMPLETE,6.787,106,7,0.220,16,1.000,0.560,7.500,0.030,0.080,0.900,false,false,0.303,0.435,3.662,0.355,0.152,0.173,0.152
308,COMPLETE,6.787,107,7,0.220,16,1.000,0.560,7.500,0.030,0.080,0.900,true,false,1.000,0.451,4.931,0.886,0.881,0.799,0.799
308,COMPLETE,6.787,108,7,0.220,16,1.000,0.560,7.500,0.030,0.080,0.900,true,false,1.000,0.423,4.617,0.920,0.857,0.822,0.822
308,COMPLETE,6.787,109,7,0.220,16,1.000,0.560,7.500,0.030,0.080,0.900,false,false,0.991,0.445,4.658,0.793,0.830,0.823,0.823
309,COMPLETE,6.787,100,7,0.220,14,1.000,0.560,7.500,0.030,0.080,0.900,true,false,1.000,0.442,4.829,0.851,0.879,0.865,0.865
309,COMPLETE,6.787,101,7,0.220,14,1.000,0.560,7.500,0.030,0.080,0.900,true,false,1.000,0.460,4.989,0.879,0.845,0.823,0.823
309,COMPLETE,6.787,102,7,0.220,14,1.000,0.560,7.500,0.030,0.080,0.900,true,false,1.000,0.446,4.796,0.842,0.898,0.884,0.884
309,COMPLETE,6.787,103,7,0.220,14,1.000,0.560,7.500,0.030,0.080,0.900,true,false,1.000,0.451,4.834,0.846,0.862,0.881,0.862
309,COMPLETE,6.787,104,7,0.220,14,1.000,0.560,7.500,0.030,0.080,0.900,false,false,0.336,0.447,3.759,0.288,0.168,0.179,0.168
309,COMPLETE,6.787,105,7,0.220,14,1.000,0.560,7.500,0.030,0.080,0.900,false,false,0.237,0.453,3.710,0.226,0.128,0.119,0.119
309,COMPLETE,6.787,106,7,0.220,14,1.000,0.560,7.500,0.030,0.080,0.900,false,false,0.303,0.435,3.662,0.355,0.152,0.173,0.152
309,COMPLETE,6.787,107,7,0.220,14,1.000,0.560,7.500,0.030,0.080,0.900,true,false,1.000,0.451,4.931,0.886,0.881,0.799,0.799
309,COMPLETE,6.787,108,7,0.220,14,1.000,0.560,7.500,0.030,0.080,0.900,true,false,1.000,0.423,4.617,0.920,0.857,0.822,0.822
309,COMPLETE,6.787,109,7,0.220,14,1.000,0.560,7.500,0.030,0.080,0.900,false,false,0.991,0.445,4.658,0.793,0.830,0.823,0.823
310,COMPLETE,8.863,100,7,0.200,14,1.000,0.560,7.500,0.030,0.080,0.900,true,false,1.000,0.419,4.280,0.855,0.859,0.856,0.856
310,COMPLETE,8.863,101,7,0.200,14,1.000,0.560,7.500,0.030,0.080,0.900,true,false,1.000,0.407,4.186,0.871,0.817,0.808,0.808
310,COMPLETE,8.863,102,7,0.200,14,1.000,0.560,7.500,0.030,0.080,0.900,false,false,0.327,0.408,3.145,0.262,0.187,0.170,0.170
310,COMPLETE,8.863,103,7,0.200,14,1.000,0.560,7.500,0.030,0.080,0.900,true,false,1.000,0.416,4.328,0.881,0.828,0.817,0.817
310,COMPLETE,8.863,104,7,0.200,14,1.000,0.560,7.500,0.030,0.080,0.900,true,false,1.000,0.377,3.583,0.827,0.801,0.832,0.801
310,COMPLETE,8.863,105,7,0.200,14,1.000,0.560,7.500,0.030,0.080,0.900,true,false,1.000,0.414,4.252,0.900,0.853,0.858,0.853
310,COMPLETE,8.863,106,7,0.200,14,1.000,0.560,7.500,0.030,0.080,0.900,false,false,0.305,0.419,3.300,0.283,0.175,0.153,0.153
310,COMPLETE,8.863,107,7,0.200,14,1.000,0.560,7.500,0.030,0.080,0.900,true,false,1.000,0.415,4.286,0.891,0.887,0.880,0.880
310,COMPLETE,8.863,108,7,0.200,14,1.000,0.560,7.500,0.030,0.080,0.900,true,false,1.000,0.417,4.262,0.886,0.864,0.803,0.803
310,COMPLETE,8.863,109,7,0.200,14,1.000,0.560,7.500,0.030,0.080,0.900,true,false,1.000,0.407,4.094,0.847,0.898,0.844,0.844
311,COMPLETE,6.787,100,7,0.220,14,1.000,0.560,7.500,0.030,0.080,0.900,true,false,1.000,0.442,4.829,0.851,0.879,0.865,0.865
311,COMPLETE,6.787,101,7,0.220,14,1.000,0.560,7.500,0.030,0.080,0.900,true,false,1.000,0.460,4.989,0.879,0.845,0.823,0.823
311,COMPLETE,6.787,102,7,0.220,14,1.000,0.560,7.500,0.030,0.080,0.900,true,false,1.000,0.446,4.796,0.842,0.898,0.884,0.884
311,COMPLETE,6.787,103,7,0.220,14,1.000,0.560,7.500,0.030,0.080,0.900,true,false,1.000,0.451,4.834,0.846,0.862,0.881,0.862
311,COMPLETE,6.787,104,7,0.220,14,1.000,0.560,7.500,0.030,0.080,0.900,false,false,0.336,0.447,3.759,0.288,0.168,0.179,0.168
311,COMPLETE,6.787,105,7,0.220,14,1.000,0.560,7.500,0.030,0.080,0.900,false,false,0.237,0.453,3.710,0.226,0.128,0.119,0.119
311,COMPLETE,6.787,106,7,0.220,14,1.000,0.560,7.500,0.030,0.080,0.900,false,false,0.303,0.435,3.662,0.355,0.152,0.173,0.152
311,COMPLETE,6.787,107,7,0.220,14,1.000,0.560,7.500,0.030,0.080,0.900,true,false,1.000,0.451,4.931,0.886,0.881,0.799,0.799
311,COMPLETE,6.787,108,7,0.220,14,1.000,0.560,7.500,0.030,0.080,0.900,true,false,1.000,0.423,4.617,0.920,0.857,0.822,0.822
311,COMPLETE,6.787,109,7,0.220,14,1.000,0.560,7.500,0.030,0.080,0.900,false,false,0.991,0.445,4.658,0.793,0.830,0.823,0.823
312,COMPLETE,6.787,100,7,0.220,14,1.000,0.560,7.500,0.030,0.080,0.900,true,false,1.000,0.442,4.829,0.851,0.879,0.865,0.865
312,COMPLETE,6.787,101,7,0.220,14,1.000,0.560,7.500,0.030,0.080,0.900,true,false,1.000,0.460,4.989,0.879,0.845,0.823,0.823
312,COMPLETE,6.787,102,7,0.220,14,1.000,0.560,7.500,0.030,0.080,0.900,true,false,1.000,0.446,4.796,0.842,0.898,0.884,0.884
312,COMPLETE,6.787,103,7,0.220,14,1.000,0.560,7.500,0.030,0.080,0.900,true,false,1.000,0.451,4.834,0.846,0.862,0.881,0.862
312,COMPLETE,6.787,104,7,0.220,14,1.000,0.560,7.500,0.030,0.080,0.900,false,false,0.336,0.447,3.759,0.288,0.168,0.179,0.168
312,COMPLETE,6.787,105,7,0.220,14,1.000,0.560,7.500,0.030,0.080,0.900,false,false,0.237,0.453,3.710,0.226,0.128,0.119,0.119
312,COMPLETE,6.787,106,7,0.220,14,1.000,0.560,7.500,0.030,0.080,0.900,false,false,0.303,0.435,3.662,0.355,0.152,0.173,0.152
312,COMPLETE,6.787,107,7,0.220,14,1.000,0.560,7.500,0.030,0.080,0.900,true,false,1.000,0.451,4.931,0.886,0.881,0.799,0.799
312,COMPLETE,6.787,108,7,0.220,14,1.000,0.560,7.500,0.030,0.080,0.900,true,false,1.000,0.423,4.617,0.920,0.857,0.822,0.822
312,COMPLETE,6.787,109,7,0.220,14,1.000,0.560,7.500,0.030,0.080,0.900,false,false,0.991,0.445,4.658,0.793,0.830,0.823,0.823
313,COMPLETE,6.787,100,7,0.220,14,1.000,0.560,7.500,0.030,0.080,0.900,true,false,1.000,0.442,4.829,0.851,0.879,0.865,0.865
313,COMPLETE,6.787,101,7,0.220,14,1.000,0.560,7.500,0.030,0.080,0.900,true,false,1.000,0.460,4.989,0.879,0.845,0.823,0.823
313,COMPLETE,6.787,102,7,0.220,14,1.000,0.560,7.500,0.030,0.080,0.900,true,false,1.000,0.446,4.796,0.842,0.898,0.884,0.884
313,COMPLETE,6.787,103,7,0.220,14,1.000,0.560,7.500,0.030,0.080,0.900,true,false,1.000,0.451,4.834,0.846,0.862,0.881,0.862
313,COMPLETE,6.787,104,7,0.220,14,1.000,0.560,7.500,0.030,0.080,0.900,false,false,0.336,0.447,3.759,0.288,0.168,0.179,0.168
313,COMPLETE,6.787,105,7,0.220,14,1.000,0.560,7.500,0.030,0.080,0.900,false,false,0.237,0.453,3.710,0.226,0.128,0.119,0.119
313,COMPLETE,6.787,106,7,0.220,14,1.000,0.560,7.500,0.030,0.080,0.900,false,false,0.303,0.435,3.662,0.355,0.152,0.173,0.152
313,COMPLETE,6.787,107,7,0.220,14,1.000,0.560,7.500,0.030,0.080,0.900,true,false,1.000,0.451,4.931,0.886,0.881,0.799,0.799
313,COMPLETE,6.787,108,7,0.220,14,1.000,0.560,7.500,0.030,0.080,0.900,true,false,1.000,0.423,4.617,0.920,0.857,0.822,0.822
313,COMPLETE,6.787,109,7,0.220,14,1.000,0.560,7.500,0.030,0.080,0.900,false,false,0.991,0.445,4.658,0.793,0.830,0.823,0.823
314,COMPLETE,6.787,100,7,0.220,14,1.000,0.560,7.500,0.030,0.080,0.900,true,false,1.000,0.442,4.829,0.851,0.879,0.865,0.865
314,COMPLETE,6.787,101,7,0.220,14,1.000,0.560,7.500,0.030,0.080,0.900,true,false,1.000,0.460,4.989,0.879,0.845,0.823,0.823
314,COMPLETE,6.787,102,7,0.220,14,1.000,0.560,7.500,0.030,0.080,0.900,true,false,1.000,0.446,4.796,0.842,0.898,0.884,0.884
314,COMPLETE,6.787,103,7,0.220,14,1.000,0.560,7.500,0.030,0.080,0.900,true,false,1.000,0.451,4.834,0.846,0.862,0.881,0.862
314,COMPLETE,6.787,104,7,0.220,14,1.000,0.560,7.500,0.030,0.080,0.900,false,false,0.336,0.447,3.759,0.288,0.168,0.179,0.168
314,COMPLETE,6.787,105,7,0.220,14,1.000,0.560,7.500,0.030,0.080,0.900,false,false,0.237,0.453,3.710,0.226,0.128,0.119,0.119
314,COMPLETE,6.787,106,7,0.220,14,1.000,0.560,7.500,0.030,0.080,0.900,false,false,0.303,0.435,3.662,0.355,0.152,0.173,0.152
314,COMPLETE,6.787,107,7,0.220,14,1.000,0.560,7.500,0.030,0.080,0.900,true,false,1.000,0.451,4.931,0.886,0.881,0.799,0.799
314,COMPLETE,6.787,108,7,0.220,14,1.000,0.560,7.500,0.030,0.080,0.900,true,false,1.000,0.423,4.617,0.920,0.857,0.822,0.822
314,COMPLETE,6.787,109,7,0.220,14,1.000,0.560,7.500,0.030,0.080,0.900,false,false,0.991,0.445,4.658,0.793,0.830,0.823,0.823
315,COMPLETE,6.787,100,7,0.220,14,1.000,0.560,7.500,0.030,0.080,0.900,true,false,1.000,0.442,4.829,0.851,0.879,0.865,0.865
315,COMPLETE,6.787,101,7,0.220,14,1.000,0.560,7.500,0.030,0.080,0.900,true,false,1.000,0.460,4.989,0.879,0.845,0.823,0.823
315,COMPLETE,6.787,102,7,0.220,14,1.000,0.560,7.500,0.030,0.080,0.900,true,false,1.000,0.446,4.796,0.842,0.898,0.884,0.884
315,COMPLETE,6.787,103,7,0.220,14,1.000,0.560,7.500,0.030,0.080,0.900,true,false,1.000,0.451,4.834,0.846,0.862,0.881,0.862
315,COMPLETE,6.787,104,7,0.220,14,1.000,0.560,7.500,0.030,0.080,0.900,false,false,0.336,0.447,3.759,0.288,0.168,0.179,0.168
315,COMPLETE,6.787,105,7,0.220,14,1.000,0.560,7.500,0.030,0.080,0.900,false,false,0.237,0.453,3.710,0.226,0.128,0.119,0.119
315,COMPLETE,6.787,106,7,0.220,14,1.000,0.560,7.500,0.030,0.080,0.900,false,false,0.303,0.435,3.662,0.355,0.152,0.173,0.152
315,COMPLETE,6.787,107,7,0.220,14,1.000,0.560,7.500,0.030,0.080,0.900,true,false,1.000,0.451,4.931,0.886,0.881,0.799,0.799
315,COMPLETE,6.787,108,7,0.220,14,1.000,0.560,7.500,0.030,0.080,0.900,true,false,1.000,0.423,4.617,0.920,0.857,0.822,0.822
315,COMPLETE,6.787,109,7,0.220,14,1.000,0.560,7.500,0.030,0.080,0.900,false,false,0.991,0.445,4.658,0.793,0.830,0.823,0.823
316,COMPLETE,8.997,100,7,0.220,14,1.000,0.560,7.500,0.020,0.080,0.900,false,false,0.990,0.446,5.588,0.792,0.825,0.808,0.808
316,COMPLETE,8.997,101,7,0.220,14,1.000,0.560,7.500,0.020,0.080,0.900,true,false,1.000,0.452,5.990,0.895,0.904,0.905,0.904
316,COMPLETE,8.997,102,7,0.220,14,1.000,0.560,7.500,0.020,0.080,0.900,true,false,1.000,0.436,5.508,0.826,0.789,0.768,0.768
316,COMPLETE,8.997,103,7,0.220,14,1.000,0.560,7.500,0.020,0.080,0.900,true,false,1.000,0.434,5.663,0.900,0.816,0.783,0.783
316,COMPLETE,8.997,104,7,0.220,14,1.000,0.560,7.500,0.020,0.080,0.900,true,false,1.000,0.415,5.270,0.835,0.774,0.696,0.696
316,COMPLETE,8.997,105,7,0.220,14,1.000,0.560,7.500,0.020,0.080,0.900,true,false,1.000,0.438,5.665,0.860,0.855,0.845,0.845
316,COMPLETE,8.997,106,7,0.220,14,1.000,0.560,7.500,0.020,0.080,0.900,true,false,1.000,0.433,5.574,0.869,0.816,0.822,0.816
316,COMPLETE,8.997,107,7,0.220,14,1.000,0.560,7.500,0.020,0.080,0.900,true,false,1.000,0.414,5.141,0.850,0.712,0.718,0.712
316,COMPLETE,8.997,108,7,0.220,14,1.000,0.560,7.500,0.020,0.080,0.900,false,false,0.978,0.391,4.718,0.783,0.686,0.648,0.648
316,COMPLETE,8.997,109,7,0.220,14,1.000,0.560,7.500,0.020,0.080,0.900,true,false,1.000,0.437,5.607,0.862,0.821,0.733,0.733
317,COMPLETE,8.997,100,7,0.220,14,1.000,0.560,7.500,0.020,0.080,0.900,false,false,0.990,0.446,5.588,0.792,0.825,0.808,0.808
317,COMPLETE,8.997,101,7,0.220,14,1.000,0.560,7.500,0.020,0.080,0.900,true,false,1.000,0.452,5.990,0.895,0.904,0.905,0.904
317,COMPLETE,8.997,102,7,0.220,14,1.000,0.560,7.500,0.020,0.080,0.900,true,false,1.000,0.436,5.508,0.826,0.789,0.768,0.768
317,COMPLETE,8.997,103,7,0.220,14,1.000,0.560,7.500,0.020,0.080,0.900,true,false,1.000,0.434,5.663,0.900,0.816,0.783,0.783
317,COMPLETE,8.997,104,7,0.220,14,1.000,0.560,7.500,0.020,0.080,0.900,true,false,1.000,0.415,5.270,0.835,0.774,0.696,0.696
317,COMPLETE,8.997,105,7,0.220,14,1.000,0.560,7.500,0.020,0.080,0.900,true,false,1.000,0.438,5.665,0.860,0.855,0.845,0.845
317,COMPLETE,8.997,106,7,0.220,14,1.000,0.560,7.500,0.020,0.080,0.900,true,false,1.000,0.433,5.574,0.869,0.816,0.822,0.816
317,COMPLETE,8.997,107,7,0.220,14,1.000,0.560,7.500,0.020,0.080,0.900,true,false,1.000,0.414,5.141,0.850,0.712,0.718,0.712
317,COMPLETE,8.997,108,7,0.220,14,1.000,0.560,7.500,0.020,0.080,0.900,false,false,0.978,0.391,4.718,0.783,0.686,0.648,0.648
317,COMPLETE,8.997,109,7,0.220,14,1.000,0.560,7.500,0.020,0.080,0.900,true,false,1.000,0.437,5.607,0.862,0.821,0.733,0.733
318,COMPLETE,11.000,100,7,0.220,14,1.000,0.580,7.500,0.020,0.080,0.900,true,false,1.000,0.468,6.314,0.902,0.913,0.903,0.903
318,COMPLETE,11.000,101,7,0.220,14,1.000,0.580,7.500,0.020,0.080,0.900,true,false,1.000,0.464,6.162,0.887,0.867,0.835,0.835
318,COMPLETE,11.000,102,7,0.220,14,1.000,0.580,7.500,0.020,0.080,0.900,true,false,1.000,0.450,5.918,0.890,0.822,0.819,0.819
318,COMPLETE,11.000,103,7,0.220,14,1.000,0.580,7.500,0.020,0.080,0.900,true,false,1.000,0.415,5.369,0.865,0.783,0.758,0.758
318,COMPLETE,11.000,104,7,0.220,14,1.000,0.580,7.500,0.020,0.080,0.900,true,false,1.000,0.437,5.715,0.874,0.818,0.766,0.766
318,COMPLETE,11.000,105,7,0.220,14,1.000,0.580,7.500,0.020,0.080,0.900,true,false,1.000,0.449,5.914,0.858,0.895,0.887,0.887
318,COMPLETE,11.000,106,7,0.220,14,1.000,0.580,7.500,0.020,0.080,0.900,true,false,1.000,0.452,6.037,0.897,0.868,0.884,0.868
318,COMPLETE,11.000,107,7,0.220,14,1.000,0.580,7.500,0.020,0.080,0.900,true,false,1.000,0.448,5.790,0.832,0.847,0.844,0.844
318,COMPLETE,11.000,108,7,0.220,14,1.000,0.580,7.500,0.020,0.080,0.900,true,false,1.000,0.475,6.346,0.887,0.850,0.794,0.794
