point,parameter,parameter_value,is_baseline,food_site_count,food_site_width,food_site_capacity,food_value,vertical_comb_benefit,food_site_max_distance,travel_cost_per_distance,mutation_sd,transposition_mutation_correlation,seed,comparison_group,outcome,stable_vertical_gravity,reached_gravity,retained_vertical,collapsed,gravity_reach_generation,vertical_reach_generation,partial_tilt_generation,partial_transposition_generation,max_comb_tilt,max_comb_tilt_generation,max_min_transposition,max_min_transposition_generation,min_success,min_success_generation,final_directional_bias,final_attention,final_sender_transposition,final_receiver_transposition,final_min_transposition,final_transposition_gap,final_comb_tilt,final_success,final_payoff,elapsed_seconds
food_site_count_6,food_site_count,6,false,6,0.270,9,1.000,0.600,6.500,0.055,0.090,1.000,358,unsuccessful,flat,false,false,false,false,not_reached,not_reached,not_reached,67,0.391,28,0.373,92,0.117,0,0.797,0.886,0.213,0.213,0.213,0.000,0.124,0.531,3.176,111.389
food_site_count_6,food_site_count,6,false,6,0.270,9,1.000,0.600,6.500,0.055,0.090,1.000,359,unsuccessful,partial_transposition,false,false,false,false,not_reached,not_reached,not_reached,22,0.476,110,0.453,115,0.129,0,0.811,0.806,0.363,0.363,0.363,0.000,0.340,0.488,2.964,111.863
food_site_count_6,food_site_count,6,false,6,0.270,9,1.000,0.600,6.500,0.055,0.090,1.000,360,unsuccessful,flat,false,false,false,false,not_reached,not_reached,not_reached,13,0.388,51,0.355,74,0.130,0,0.771,0.866,0.185,0.185,0.185,0.000,0.186,0.506,3.023,110.227
food_site_count_6,food_site_count,6,false,6,0.270,9,1.000,0.600,6.500,0.055,0.090,1.000,361,successful,success,true,true,true,false,26,32,26,10,0.925,54,0.922,97,0.125,0,0.848,0.826,0.863,0.863,0.863,0.000,0.858,0.519,4.191,110.991
food_site_count_6,food_site_count,6,false,6,0.270,9,1.000,0.600,6.500,0.055,0.090,1.000,363,successful,success,true,true,true,false,53,65,58,30,0.902,120,0.930,102,0.146,0,0.870,0.882,0.857,0.857,0.857,0.000,0.902,0.528,4.357,110.268
food_site_count_6,food_site_count,6,false,6,0.270,9,1.000,0.600,6.500,0.055,0.090,1.000,362,successful,success,true,true,true,false,97,103,98,89,0.891,108,0.878,112,0.139,0,0.794,0.811,0.866,0.866,0.866,0.000,0.845,0.493,3.795,112.871
food_site_count_6,food_site_count,6,false,6,0.270,9,1.000,0.600,6.500,0.055,0.090,1.000,364,successful,success,true,true,true,false,48,54,48,13,0.927,85,0.904,85,0.138,0,0.825,0.863,0.865,0.865,0.865,0.000,0.896,0.497,4.001,111.613
food_site_count_6,food_site_count,6,false,6,0.270,9,1.000,0.600,6.500,0.055,0.090,1.000,365,successful,success,true,true,true,false,53,60,55,16,0.910,95,0.912,78,0.123,0,0.874,0.876,0.834,0.834,0.834,0.000,0.876,0.490,3.947,110.403
food_site_count_6,food_site_count,6,false,6,0.270,9,1.000,0.600,6.500,0.055,0.090,1.000,367,successful,success,true,true,true,false,26,29,15,11,0.919,62,0.923,48,0.135,0,0.828,0.813,0.853,0.853,0.853,0.000,0.894,0.472,3.726,109.658
food_site_count_6,food_site_count,6,false,6,0.270,9,1.000,0.600,6.500,0.055,0.090,1.000,368,unsuccessful,flat,false,false,false,false,not_reached,not_reached,not_reached,38,0.410,19,0.292,44,0.123,0,0.787,0.839,0.162,0.162,0.162,0.000,0.227,0.495,2.970,109.880
food_site_count_6,food_site_count,6,false,6,0.270,9,1.000,0.600,6.500,0.055,0.090,1.000,366,successful,success,true,true,true,false,38,42,38,15,0.901,105,0.922,117,0.132,0,0.782,0.895,0.893,0.893,0.893,0.000,0.845,0.501,4.025,112.765
food_site_count_6,food_site_count,6,false,6,0.270,9,1.000,0.600,6.500,0.055,0.090,1.000,369,unsuccessful,flat,false,false,false,false,not_reached,not_reached,not_reached,96,0.312,94,0.287,105,0.145,0,0.758,0.805,0.196,0.196,0.196,0.000,0.270,0.485,2.806,110.229
food_site_count_6,food_site_count,6,false,6,0.270,9,1.000,0.600,6.500,0.055,0.090,1.000,370,unsuccessful,flat,false,false,false,false,not_reached,not_reached,not_reached,68,0.436,16,0.367,71,0.113,0,0.733,0.796,0.244,0.244,0.244,0.000,0.235,0.487,2.760,112.307
food_site_count_6,food_site_count,6,false,6,0.270,9,1.000,0.600,6.500,0.055,0.090,1.000,371,successful,success,true,true,true,false,84,90,17,12,0.916,116,0.902,110,0.118,0,0.853,0.852,0.875,0.875,0.875,0.000,0.913,0.523,4.364,108.946
food_site_count_6,food_site_count,6,false,6,0.270,9,1.000,0.600,6.500,0.055,0.090,1.000,372,unsuccessful,partial_transposition,false,false,false,false,not_reached,not_reached,not_reached,67,0.462,40,0.368,71,0.123,0,0.779,0.850,0.263,0.263,0.263,0.000,0.191,0.505,3.038,110.874
food_site_count_6,food_site_count,6,false,6,0.270,9,1.000,0.600,6.500,0.055,0.090,1.000,373,unsuccessful,partial_transposition,false,false,false,false,not_reached,not_reached,22,15,0.574,31,0.370,111,0.127,0,0.766,0.861,0.329,0.329,0.329,0.000,0.249,0.469,2.588,110.047
food_site_count_6,food_site_count,6,false,6,0.270,9,1.000,0.600,6.500,0.055,0.090,1.000,374,unsuccessful,partial_transposition,false,false,false,false,not_reached,not_reached,73,97,0.522,73,0.330,102,0.125,0,0.795,0.880,0.255,0.255,0.255,0.000,0.166,0.501,2.976,111.390
food_site_count_6,food_site_count,6,false,6,0.270,9,1.000,0.600,6.500,0.055,0.090,1.000,375,unsuccessful,flat,false,false,false,false,not_reached,not_reached,18,19,0.557,20,0.292,73,0.126,0,0.813,0.813,0.202,0.202,0.202,0.000,0.259,0.506,3.057,109.124
food_site_count_6,food_site_count,6,false,6,0.270,9,1.000,0.600,6.500,0.055,0.090,1.000,377,unsuccessful,flat,false,false,false,false,not_reached,not_reached,not_reached,16,0.396,108,0.421,49,0.122,0,0.804,0.856,0.217,0.217,0.217,0.000,0.345,0.475,2.830,109.128
food_site_count_6,food_site_count,6,false,6,0.270,9,1.000,0.600,6.500,0.055,0.090,1.000,376,unsuccessful,flat,false,false,false,false,not_reached,not_reached,not_reached,30,0.412,100,0.296,101,0.111,0,0.897,0.896,0.246,0.246,0.246,0.000,0.254,0.502,3.065,111.630
food_site_count_6,food_site_count,6,false,6,0.270,9,1.000,0.600,6.500,0.055,0.090,1.000,378,unsuccessful,flat,false,false,false,false,not_reached,not_reached,not_reached,16,0.354,12,0.370,106,0.119,0,0.741,0.835,0.163,0.163,0.163,0.000,0.196,0.503,2.919,109.375
food_site_count_6,food_site_count,6,false,6,0.270,9,1.000,0.600,6.500,0.055,0.090,1.000,379,unsuccessful,flat,false,false,false,false,not_reached,not_reached,not_reached,23,0.310,119,0.363,26,0.129,0,0.782,0.793,0.147,0.147,0.147,0.000,0.259,0.511,2.949,111.486
food_site_count_6,food_site_count,6,false,6,0.270,9,1.000,0.600,6.500,0.055,0.090,1.000,380,successful,success,true,true,true,false,75,80,74,14,0.896,93,0.918,83,0.133,0,0.764,0.830,0.857,0.857,0.857,0.000,0.825,0.505,3.897,111.082
food_site_count_6,food_site_count,6,false,6,0.270,9,1.000,0.600,6.500,0.055,0.090,1.000,381,successful,success,true,true,true,false,107,113,110,24,0.860,118,0.849,120,0.131,0,0.893,0.787,0.849,0.849,0.849,0.000,0.817,0.487,3.770,110.621
food_site_count_6,food_site_count,6,false,6,0.270,9,1.000,0.600,6.500,0.055,0.090,1.000,383,unsuccessful,partial_transposition,false,false,false,false,not_reached,not_reached,19,15,0.508,19,0.396,118,0.124,0,0.822,0.820,0.318,0.318,0.318,0.000,0.148,0.504,2.947,107.909
food_site_count_6,food_site_count,6,false,6,0.270,9,1.000,0.600,6.500,0.055,0.090,1.000,382,unsuccessful,flat,false,false,false,false,not_reached,not_reached,not_reached,13,0.356,83,0.348,23,0.122,0,0.741,0.849,0.160,0.160,0.160,0.000,0.235,0.516,3.079,109.977
food_site_count_6,food_site_count,6,false,6,0.270,9,1.000,0.600,6.500,0.055,0.090,1.000,384,successful,success,true,true,true,false,78,83,77,11,0.915,117,0.917,118,0.120,0,0.806,0.817,0.878,0.878,0.878,0.000,0.902,0.512,4.193,110.461
food_site_count_6,food_site_count,6,false,6,0.270,9,1.000,0.600,6.500,0.055,0.090,1.000,385,successful,success,true,true,true,false,112,118,109,9,0.876,120,0.890,119,0.123,0,0.705,0.857,0.836,0.836,0.836,0.000,0.876,0.500,4.008,108.167
food_site_count_6,food_site_count,6,false,6,0.270,9,1.000,0.600,6.500,0.055,0.090,1.000,386,successful,success,true,true,true,false,30,39,29,10,0.914,112,0.927,53,0.121,0,0.854,0.762,0.894,0.894,0.894,0.000,0.854,0.501,3.792,108.782
food_site_count_6,food_site_count,6,false,6,0.270,9,1.000,0.600,6.500,0.055,0.090,1.000,387,successful,success,true,true,true,false,27,65,27,11,0.925,94,0.921,105,0.128,0,0.812,0.853,0.901,0.901,0.901,0.000,0.903,0.495,4.079,106.648
food_site_count_6,food_site_count,6,false,6,0.270,9,1.000,0.600,6.500,0.055,0.090,1.000,388,successful,success,true,true,true,false,42,44,14,9,0.913,58,0.919,77,0.126,0,0.764,0.865,0.832,0.832,0.832,0.000,0.859,0.502,3.818,105.618
food_site_count_6,food_site_count,6,false,6,0.270,9,1.000,0.600,6.500,0.055,0.090,1.000,389,unsuccessful,gravity_without_vertical,false,true,false,false,109,not_reached,109,14,0.779,120,0.852,119,0.121,0,0.761,0.872,0.845,0.845,0.845,0.000,0.779,0.505,3.827,110.816
food_site_count_6,food_site_count,6,false,6,0.270,9,1.000,0.600,6.500,0.055,0.090,1.000,390,unsuccessful,flat,false,false,false,false,not_reached,not_reached,16,24,0.711,20,0.263,99,0.122,0,0.854,0.855,0.249,0.249,0.249,0.000,0.172,0.518,3.088,110.186
food_site_count_6,food_site_count,6,false,6,0.270,9,1.000,0.600,6.500,0.055,0.090,1.000,391,unsuccessful,flat,false,false,false,false,not_reached,not_reached,not_reached,11,0.349,110,0.309,73,0.121,0,0.847,0.855,0.174,0.174,0.174,0.000,0.200,0.498,3.023,111.065
food_site_count_6,food_site_count,6,false,6,0.270,9,1.000,0.600,6.500,0.055,0.090,1.000,393,unsuccessful,flat,false,false,false,false,not_reached,not_reached,not_reached,11,0.414,10,0.372,93,0.137,0,0.759,0.835,0.208,0.208,0.208,0.000,0.175,0.519,3.081,110.025
food_site_count_6,food_site_count,6,false,6,0.270,9,1.000,0.600,6.500,0.055,0.090,1.000,392,unsuccessful,partial_transposition,false,false,false,false,not_reached,not_reached,not_reached,13,0.354,94,0.356,15,0.125,0,0.678,0.849,0.293,0.293,0.293,0.000,0.210,0.496,2.718,111.419
food_site_count_6,food_site_count,6,false,6,0.270,9,1.000,0.600,6.500,0.055,0.090,1.000,394,successful,success,true,true,true,false,63,68,62,36,0.909,111,0.889,113,0.124,0,0.722,0.792,0.862,0.862,0.862,0.000,0.863,0.457,3.449,111.422
food_site_count_6,food_site_count,6,false,6,0.270,9,1.000,0.600,6.500,0.055,0.090,1.000,395,unsuccessful,flat,false,false,false,false,not_reached,not_reached,not_reached,37,0.478,31,0.326,39,0.125,0,0.800,0.850,0.078,0.078,0.078,0.000,0.189,0.497,3.032,109.140
food_site_count_6,food_site_count,6,false,6,0.270,9,1.000,0.600,6.500,0.055,0.090,1.000,396,successful,success,true,true,true,false,48,57,19,43,0.925,80,0.900,71,0.147,0,0.865,0.849,0.814,0.814,0.814,0.000,0.858,0.495,3.750,106.235
food_site_count_6,food_site_count,6,false,6,0.270,9,1.000,0.600,6.500,0.055,0.090,1.000,397,successful,success,true,true,true,false,72,82,68,46,0.904,96,0.920,87,0.116,0,0.765,0.813,0.869,0.869,0.869,0.000,0.870,0.462,3.799,110.776
food_site_count_6,food_site_count,6,false,6,0.270,9,1.000,0.600,6.500,0.055,0.090,1.000,399,unsuccessful,partial_transposition,false,false,false,false,not_reached,not_reached,not_reached,15,0.318,19,0.391,83,0.141,0,0.850,0.858,0.257,0.257,0.257,0.000,0.269,0.464,2.714,109.072
food_site_count_6,food_site_count,6,false,6,0.270,9,1.000,0.600,6.500,0.055,0.090,1.000,398,unsuccessful,flat,false,false,false,false,not_reached,not_reached,not_reached,100,0.410,71,0.278,101,0.136,0,0.834,0.839,0.204,0.204,0.204,0.000,0.235,0.514,3.097,111.316
food_site_count_7,food_site_count,7,false,7,0.270,9,1.000,0.600,6.500,0.055,0.090,1.000,300,successful,success,true,true,true,false,66,67,12,26,0.918,74,0.899,92,0.135,0,0.731,0.852,0.847,0.847,0.847,0.000,0.865,0.549,4.776,110.612
food_site_count_7,food_site_count,7,false,7,0.270,9,1.000,0.600,6.500,0.055,0.090,1.000,301,successful,success,true,true,true,false,37,37,14,25,0.908,65,0.901,100,0.135,0,0.813,0.742,0.870,0.870,0.870,0.000,0.896,0.538,4.942,112.659
food_site_count_7,food_site_count,7,false,7,0.270,9,1.000,0.600,6.500,0.055,0.090,1.000,302,unsuccessful,flat,false,false,false,false,not_reached,not_reached,22,13,0.559,24,0.413,25,0.143,0,0.714,0.862,0.200,0.200,0.200,0.000,0.410,0.505,3.515,112.702
food_site_count_7,food_site_count,7,false,7,0.270,9,1.000,0.600,6.500,0.055,0.090,1.000,303,successful,success,true,true,true,false,47,31,17,14,0.918,73,0.902,93,0.153,0,0.798,0.861,0.887,0.887,0.887,0.000,0.825,0.536,4.569,112.521
food_site_count_7,food_site_count,7,false,7,0.270,9,1.000,0.600,6.500,0.055,0.090,1.000,304,successful,success,true,true,true,false,63,76,38,40,0.907,102,0.917,113,0.148,0,0.833,0.811,0.877,0.877,0.877,0.000,0.861,0.532,4.698,112.772
food_site_count_7,food_site_count,7,false,7,0.270,9,1.000,0.600,6.500,0.055,0.090,1.000,305,successful,success,true,true,true,false,27,34,10,18,0.930,108,0.921,99,0.161,0,0.839,0.879,0.876,0.876,0.876,0.000,0.873,0.566,5.202,115.230
food_site_count_7,food_site_count,7,false,7,0.270,9,1.000,0.600,6.500,0.055,0.090,1.000,306,successful,success,true,true,true,false,40,60,42,15,0.900,94,0.924,117,0.148,0,0.739,0.719,0.885,0.885,0.885,0.000,0.882,0.539,4.697,109.631
food_site_count_7,food_site_count,7,false,7,0.270,9,1.000,0.600,6.500,0.055,0.090,1.000,307,successful,success,true,true,true,false,81,89,60,19,0.890,107,0.897,119,0.144,0,0.809,0.808,0.848,0.848,0.848,0.000,0.838,0.535,4.712,111.482
food_site_count_7,food_site_count,7,false,7,0.270,9,1.000,0.600,6.500,0.055,0.090,1.000,308,successful,success,true,true,true,false,102,109,20,19,0.890,111,0.881,115,0.153,0,0.775,0.799,0.845,0.845,0.845,0.000,0.814,0.520,4.365,112.147
food_site_count_7,food_site_count,7,false,7,0.270,9,1.000,0.600,6.500,0.055,0.090,1.000,310,successful,success,true,true,true,false,37,40,23,19,0.916,102,0.927,65,0.149,0,0.839,0.783,0.856,0.856,0.856,0.000,0.856,0.526,4.689,110.351
food_site_count_7,food_site_count,7,false,7,0.270,9,1.000,0.600,6.500,0.055,0.090,1.000,309,successful,success,true,true,true,false,34,44,34,27,0.917,50,0.928,80,0.143,0,0.869,0.750,0.907,0.907,0.907,0.000,0.903,0.549,5.103,115.253
food_site_count_7,food_site_count,7,false,7,0.270,9,1.000,0.600,6.500,0.055,0.090,1.000,311,successful,success,true,true,true,false,71,76,60,16,0.909,111,0.927,110,0.159,0,0.820,0.800,0.829,0.829,0.829,0.000,0.851,0.491,4.333,110.911
food_site_count_7,food_site_count,7,false,7,0.270,9,1.000,0.600,6.500,0.055,0.090,1.000,312,successful,success,true,true,true,false,47,42,15,18,0.913,102,0.913,76,0.139,0,0.803,0.832,0.883,0.883,0.883,0.000,0.900,0.545,4.914,111.014
food_site_count_7,food_site_count,7,false,7,0.270,9,1.000,0.600,6.500,0.055,0.090,1.000,313,successful,success,true,true,true,false,53,60,46,24,0.946,80,0.898,71,0.150,0,0.746,0.877,0.857,0.857,0.857,0.000,0.850,0.521,4.484,112.776
food_site_count_7,food_site_count,7,false,7,0.270,9,1.000,0.600,6.500,0.055,0.090,1.000,314,successful,success,true,true,true,false,61,64,16,26,0.922,69,0.915,88,0.144,0,0.806,0.792,0.840,0.840,0.840,0.000,0.906,0.533,4.798,113.866
food_site_count_7,food_site_count,7,false,7,0.270,9,1.000,0.600,6.500,0.055,0.090,1.000,315,successful,success,true,true,true,false,35,45,35,29,0.925,96,0.915,54,0.151,0,0.807,0.871,0.836,0.836,0.836,0.000,0.838,0.528,4.525,114.311
food_site_count_7,food_site_count,7,false,7,0.270,9,1.000,0.600,6.500,0.055,0.090,1.000,316,successful,success,true,true,true,false,46,53,24,12,0.926,84,0.910,99,0.153,0,0.744,0.718,0.866,0.866,0.866,0.000,0.862,0.511,4.528,112.885
food_site_count_7,food_site_count,7,false,7,0.270,9,1.000,0.600,6.500,0.055,0.090,1.000,317,successful,success,true,true,true,false,42,24,16,32,0.912,53,0.898,97,0.142,0,0.756,0.916,0.807,0.807,0.807,0.000,0.857,0.550,4.712,108.519
food_site_count_7,food_site_count,7,false,7,0.270,9,1.000,0.600,6.500,0.055,0.090,1.000,319,successful,success,true,true,true,false,24,24,15,10,0.929,72,0.916,91,0.163,0,0.717,0.798,0.721,0.721,0.721,0.000,0.815,0.507,4.271,110.069
food_site_count_7,food_site_count,7,false,7,0.270,9,1.000,0.600,6.500,0.055,0.090,1.000,318,successful,success,true,true,true,false,69,85,21,51,0.916,104,0.904,94,0.134,0,0.847,0.784,0.866,0.866,0.866,0.000,0.830,0.544,4.776,112.001
food_site_count_7,food_site_count,7,false,7,0.270,9,1.000,0.600,6.500,0.055,0.090,1.000,320,successful,success,true,true,true,false,84,91,54,13,0.895,110,0.910,109,0.142,0,0.813,0.764,0.885,0.885,0.885,0.000,0.840,0.535,4.628,114.589
food_site_count_7,food_site_count,7,false,7,0.270,9,1.000,0.600,6.500,0.055,0.090,1.000,321,successful,success,true,true,true,false,54,58,49,16,0.906,106,0.908,60,0.162,0,0.708,0.810,0.878,0.878,0.878,0.000,0.885,0.537,4.732,113.409
food_site_count_7,food_site_count,7,false,7,0.270,9,1.000,0.600,6.500,0.055,0.090,1.000,322,successful,success,true,true,true,false,44,61,35,30,0.925,115,0.910,102,0.144,0,0.813,0.882,0.839,0.839,0.839,0.000,0.894,0.530,4.850,115.623
food_site_count_7,food_site_count,7,false,7,0.270,9,1.000,0.600,6.500,0.055,0.090,1.000,323,successful,success,true,true,true,false,46,51,44,7,0.919,72,0.908,120,0.149,0,0.782,0.879,0.908,0.908,0.908,0.000,0.826,0.487,4.360,115.074
food_site_count_7,food_site_count,7,false,7,0.270,9,1.000,0.600,6.500,0.055,0.090,1.000,324,successful,success,true,true,true,false,108,118,15,16,0.836,120,0.659,119,0.126,0,0.738,0.811,0.637,0.637,0.637,0.000,0.836,0.522,4.298,110.645
food_site_count_7,food_site_count,7,false,7,0.270,9,1.000,0.600,6.500,0.055,0.090,1.000,325,successful,success,true,true,true,false,66,71,24,25,0.898,110,0.892,81,0.145,0,0.755,0.758,0.811,0.811,0.811,0.000,0.820,0.516,4.311,112.172
food_site_count_7,food_site_count,7,false,7,0.270,9,1.000,0.600,6.500,0.055,0.090,1.000,326,successful,success,true,true,true,false,51,65,50,24,0.894,95,0.882,93,0.157,0,0.819,0.829,0.844,0.844,0.844,0.000,0.842,0.551,4.759,114.120
food_site_count_7,food_site_count,7,false,7,0.270,9,1.000,0.600,6.500,0.055,0.090,1.000,327,successful,success,true,true,true,false,55,60,21,36,0.917,105,0.899,118,0.143,0,0.842,0.789,0.858,0.858,0.858,0.000,0.807,0.533,4.621,115.144
food_site_count_7,food_site_count,7,false,7,0.270,9,1.000,0.600,6.500,0.055,0.090,1.000,328,successful,success,true,true,true,false,44,58,45,20,0.910,71,0.888,85,0.154,0,0.819,0.871,0.872,0.872,0.872,0.000,0.877,0.543,5.062,116.698
food_site_count_7,food_site_count,7,false,7,0.270,9,1.000,0.600,6.500,0.055,0.090,1.000,329,successful,success,true,true,true,false,29,30,18,22,0.923,90,0.893,119,0.148,0,0.869,0.837,0.859,0.859,0.859,0.000,0.896,0.543,4.868,113.191
food_site_count_7,food_site_count,7,false,7,0.270,9,1.000,0.600,6.500,0.055,0.090,1.000,331,successful,success,true,true,true,false,75,83,26,14,0.899,86,0.896,87,0.155,0,0.752,0.799,0.826,0.826,0.826,0.000,0.863,0.537,4.552,110.468
food_site_count_7,food_site_count,7,false,7,0.270,9,1.000,0.600,6.500,0.055,0.090,1.000,330,successful,success,true,true,true,false,29,42,21,22,0.939,102,0.905,71,0.138,0,0.722,0.822,0.722,0.722,0.722,0.000,0.819,0.497,3.999,113.883
food_site_count_7,food_site_count,7,false,7,0.270,9,1.000,0.600,6.500,0.055,0.090,1.000,332,unsuccessful,flat,false,false,false,false,not_reached,not_reached,not_reached,22,0.392,85,0.339,32,0.152,0,0.824,0.851,0.176,0.176,0.176,0.000,0.254,0.556,3.830,112.296
food_site_count_7,food_site_count,7,false,7,0.270,9,1.000,0.600,6.500,0.055,0.090,1.000,333,successful,success,true,true,true,false,24,29,24,11,0.913,90,0.914,75,0.150,0,0.818,0.816,0.888,0.888,0.888,0.000,0.870,0.533,4.811,109.803
food_site_count_7,food_site_count,7,false,7,0.270,9,1.000,0.600,6.500,0.055,0.090,1.000,334,successful,success,true,true,true,false,30,41,20,15,0.932,45,0.909,46,0.153,0,0.798,0.854,0.848,0.848,0.848,0.000,0.889,0.544,5.052,117.016
food_site_count_7,food_site_count,7,false,7,0.270,9,1.000,0.600,6.500,0.055,0.090,1.000,335,successful,success,true,true,true,false,51,57,44,42,0.897,81,0.900,117,0.134,0,0.844,0.784,0.886,0.886,0.886,0.000,0.891,0.547,4.898,116.703
food_site_count_7,food_site_count,7,false,7,0.270,9,1.000,0.600,6.500,0.055,0.090,1.000,336,successful,success,true,true,true,false,89,96,21,11,0.904,103,0.917,112,0.134,0,0.741,0.818,0.821,0.821,0.821,0.000,0.893,0.508,4.590,115.307
food_site_count_7,food_site_count,7,false,7,0.270,9,1.000,0.600,6.500,0.055,0.090,1.000,337,successful,success,true,true,true,false,41,51,35,22,0.895,71,0.920,119,0.143,0,0.840,0.858,0.893,0.893,0.893,0.000,0.859,0.566,5.156,113.813
food_site_count_7,food_site_count,7,false,7,0.270,9,1.000,0.600,6.500,0.055,0.090,1.000,338,successful,success,true,true,true,false,39,49,40,12,0.901,71,0.898,95,0.146,0,0.792,0.810,0.868,0.868,0.868,0.000,0.806,0.541,4.554,110.574
food_site_count_7,food_site_count,7,false,7,0.270,9,1.000,0.600,6.500,0.055,0.090,1.000,339,successful,success,true,true,true,false,23,32,15,13,0.910,113,0.918,102,0.136,0,0.846,0.818,0.854,0.854,0.854,0.000,0.887,0.552,5.141,115.107
food_site_count_7,food_site_count,7,false,7,0.270,9,1.000,0.600,6.500,0.055,0.090,1.000,340,successful,success,true,true,true,false,101,107,98,22,0.900,118,0.895,113,0.154,0,0.844,0.816,0.804,0.804,0.804,0.000,0.871,0.524,4.563,115.028
food_site_count_7,food_site_count,7,false,7,0.270,9,1.000,0.600,6.500,0.055,0.090,1.000,341,successful,success,true,true,true,false,30,48,29,15,0.915,99,0.920,56,0.148,0,0.869,0.858,0.780,0.780,0.780,0.000,0.831,0.549,4.809,116.059
food_site_count_7,food_site_count,7,false,7,0.270,9,1.000,0.600,6.500,0.055,0.090,1.000,343,successful,success,true,true,true,false,40,48,26,24,0.923,85,0.879,57,0.130,0,0.846,0.810,0.863,0.863,0.863,0.000,0.877,0.540,4.891,114.796
