point,parameter,parameter_value,is_baseline,food_site_count,food_site_width,food_site_capacity,food_value,vertical_comb_benefit,food_site_max_distance,travel_cost_per_distance,mutation_sd,comb_tilt_mutation_sd,transposition_mutation_correlation,seed,comparison_group,outcome,stable_vertical_gravity,reached_gravity,retained_vertical,collapsed,gravity_reach_generation,vertical_reach_generation,partial_tilt_generation,partial_transposition_generation,max_comb_tilt,max_comb_tilt_generation,max_min_transposition,max_min_transposition_generation,min_success,min_success_generation,final_directional_bias,final_attention,final_sender_transposition,final_receiver_transposition,final_min_transposition,final_transposition_gap,final_comb_tilt,final_success,final_payoff,elapsed_seconds
food_site_max_distance_7p000,food_site_max_distance,7.000,false,7,0.370,10,0.900,0.440,7.000,0.035,0.090,0.080,0.900,125,successful,success,true,true,true,false,60,66,54,22,0.899,95,0.873,86,0.180,0,0.608,0.763,0.743,0.764,0.743,0.021,0.880,0.637,6.803,60.494
food_site_max_distance_7p000,food_site_max_distance,7.000,false,7,0.370,10,0.900,0.440,7.000,0.035,0.090,0.080,0.900,126,successful,success,true,true,true,false,50,62,29,18,0.901,103,0.864,101,0.176,0,0.722,0.807,0.832,0.855,0.832,0.024,0.842,0.626,6.768,61.389
food_site_max_distance_7p000,food_site_max_distance,7.000,false,7,0.370,10,0.900,0.440,7.000,0.035,0.090,0.080,0.900,127,successful,success,true,true,true,false,108,109,90,22,0.905,120,0.804,120,0.175,0,0.731,0.759,0.804,0.843,0.804,0.039,0.905,0.668,7.279,60.952
food_site_max_distance_7p000,food_site_max_distance,7.000,false,7,0.370,10,0.900,0.440,7.000,0.035,0.090,0.080,0.900,128,successful,success,true,true,true,false,44,60,35,26,0.907,89,0.897,88,0.166,0,0.848,0.758,0.885,0.847,0.847,0.038,0.860,0.667,7.248,58.662
food_site_max_distance_7p000,food_site_max_distance,7.000,false,7,0.370,10,0.900,0.440,7.000,0.035,0.090,0.080,0.900,129,unsuccessful,partial_transposition,false,false,false,false,not_reached,not_reached,70,24,0.565,104,0.387,65,0.187,0,0.651,0.716,0.268,0.363,0.268,0.096,0.365,0.635,5.578,60.579
food_site_max_distance_7p000,food_site_max_distance,7.000,false,7,0.370,10,0.900,0.440,7.000,0.035,0.090,0.080,0.900,130,unsuccessful,gravity_without_vertical,false,true,false,false,111,not_reached,27,17,0.760,111,0.745,119,0.160,0,0.722,0.764,0.741,0.752,0.741,0.011,0.712,0.644,6.541,60.498
food_site_max_distance_7p000,food_site_max_distance,7.000,false,7,0.370,10,0.900,0.440,7.000,0.035,0.090,0.080,0.900,131,successful,success,true,true,true,false,39,25,18,34,0.914,65,0.882,90,0.182,0,0.721,0.614,0.795,0.800,0.795,0.006,0.832,0.639,6.593,59.641
food_site_max_distance_7p000,food_site_max_distance,7.000,false,7,0.370,10,0.900,0.440,7.000,0.035,0.090,0.080,0.900,132,successful,success,true,true,true,false,28,45,25,17,0.906,120,0.907,109,0.168,0,0.786,0.826,0.841,0.770,0.770,0.071,0.906,0.674,7.390,60.490
food_site_max_distance_7p000,food_site_max_distance,7.000,false,7,0.370,10,0.900,0.440,7.000,0.035,0.090,0.080,0.900,133,unsuccessful,partial_transposition,false,false,false,false,not_reached,not_reached,not_reached,15,0.447,89,0.472,25,0.170,0,0.813,0.905,0.394,0.376,0.376,0.017,0.342,0.655,5.833,60.171
food_site_max_distance_7p000,food_site_max_distance,7.000,false,7,0.370,10,0.900,0.440,7.000,0.035,0.090,0.080,0.900,134,successful,success,true,true,true,false,66,86,29,11,0.920,91,0.885,102,0.184,0,0.711,0.763,0.832,0.831,0.831,0.000,0.863,0.661,7.151,59.742
food_site_max_distance_7p000,food_site_max_distance,7.000,false,7,0.370,10,0.900,0.440,7.000,0.035,0.090,0.080,0.900,135,successful,success,true,true,true,false,44,37,22,7,0.902,103,0.877,114,0.185,0,0.804,0.837,0.840,0.858,0.840,0.019,0.853,0.676,7.321,60.892
food_site_max_distance_7p000,food_site_max_distance,7.000,false,7,0.370,10,0.900,0.440,7.000,0.035,0.090,0.080,0.900,136,successful,success,true,true,true,false,67,95,27,17,0.876,120,0.847,101,0.175,0,0.566,0.784,0.836,0.787,0.787,0.049,0.876,0.635,6.785,60.107
food_site_max_distance_7p000,food_site_max_distance,7.000,false,7,0.370,10,0.900,0.440,7.000,0.035,0.090,0.080,0.900,137,successful,success,true,true,true,false,29,58,31,12,0.922,95,0.897,119,0.199,0,0.737,0.840,0.883,0.884,0.883,0.001,0.873,0.690,7.570,60.593
food_site_max_distance_7p000,food_site_max_distance,7.000,false,7,0.370,10,0.900,0.440,7.000,0.035,0.090,0.080,0.900,138,unsuccessful,gravity_without_vertical,false,true,false,false,118,not_reached,30,10,0.667,119,0.551,119,0.192,0,0.703,0.655,0.501,0.569,0.501,0.068,0.635,0.598,5.733,60.259
food_site_max_distance_7p000,food_site_max_distance,7.000,false,7,0.370,10,0.900,0.440,7.000,0.035,0.090,0.080,0.900,139,successful,success,true,true,true,false,72,76,58,50,0.868,90,0.812,98,0.191,0,0.585,0.740,0.675,0.703,0.675,0.029,0.849,0.578,6.050,59.837
food_site_max_distance_7p000,food_site_max_distance,7.000,false,7,0.370,10,0.900,0.440,7.000,0.035,0.090,0.080,0.900,140,successful,success,true,true,true,false,74,54,22,24,0.895,96,0.854,118,0.173,0,0.515,0.795,0.854,0.850,0.850,0.004,0.815,0.636,6.635,60.489
food_site_max_distance_7p000,food_site_max_distance,7.000,false,7,0.370,10,0.900,0.440,7.000,0.035,0.090,0.080,0.900,141,successful,success,true,true,true,false,69,92,44,37,0.917,109,0.881,105,0.184,0,0.769,0.720,0.810,0.808,0.808,0.002,0.845,0.614,6.503,59.670
food_site_max_distance_7p000,food_site_max_distance,7.000,false,7,0.370,10,0.900,0.440,7.000,0.035,0.090,0.080,0.900,142,successful,success,true,true,true,false,44,54,34,13,0.925,81,0.861,77,0.188,0,0.747,0.811,0.812,0.817,0.812,0.005,0.857,0.649,7.035,60.578
food_site_max_distance_7p000,food_site_max_distance,7.000,false,7,0.370,10,0.900,0.440,7.000,0.035,0.090,0.080,0.900,143,successful,success,true,true,true,false,51,38,29,18,0.914,54,0.881,119,0.186,0,0.769,0.794,0.856,0.877,0.856,0.021,0.868,0.654,7.123,60.378
food_site_max_distance_7p000,food_site_max_distance,7.000,false,7,0.370,10,0.900,0.440,7.000,0.035,0.090,0.080,0.900,145,successful,success,true,true,true,false,24,36,29,13,0.911,69,0.883,104,0.189,0,0.857,0.740,0.563,0.579,0.563,0.015,0.835,0.635,6.515,59.522
food_site_max_distance_7p000,food_site_max_distance,7.000,false,7,0.370,10,0.900,0.440,7.000,0.035,0.090,0.080,0.900,144,successful,success,true,true,true,false,52,56,28,30,0.894,92,0.873,113,0.175,0,0.710,0.828,0.849,0.829,0.829,0.020,0.855,0.637,6.787,61.042
food_site_max_distance_7p000,food_site_max_distance,7.000,false,7,0.370,10,0.900,0.440,7.000,0.035,0.090,0.080,0.900,146,successful,success,true,true,true,false,60,68,60,44,0.914,101,0.879,115,0.168,0,0.848,0.684,0.807,0.776,0.776,0.031,0.890,0.653,7.045,60.548
food_site_max_distance_7p000,food_site_max_distance,7.000,false,7,0.370,10,0.900,0.440,7.000,0.035,0.090,0.080,0.900,147,successful,success,true,true,true,false,38,36,23,22,0.913,70,0.871,83,0.155,0,0.805,0.836,0.837,0.801,0.801,0.036,0.890,0.679,7.494,60.337
food_site_max_distance_7p000,food_site_max_distance,7.000,false,7,0.370,10,0.900,0.440,7.000,0.035,0.090,0.080,0.900,148,successful,success,true,true,true,false,69,68,30,29,0.921,88,0.911,119,0.164,0,0.764,0.771,0.878,0.871,0.871,0.006,0.847,0.666,7.183,60.288
food_site_max_distance_7p000,food_site_max_distance,7.000,false,7,0.370,10,0.900,0.440,7.000,0.035,0.090,0.080,0.900,149,successful,success,true,true,true,false,71,73,64,17,0.931,86,0.879,98,0.192,0,0.764,0.805,0.824,0.816,0.816,0.008,0.820,0.670,7.100,60.338
food_site_max_distance_7p000,food_site_max_distance,7.000,false,7,0.370,10,0.900,0.440,7.000,0.035,0.090,0.080,0.900,150,successful,success,true,true,true,false,34,43,29,12,0.910,69,0.888,91,0.173,0,0.618,0.823,0.877,0.815,0.815,0.062,0.890,0.605,6.577,60.625
food_site_max_distance_7p000,food_site_max_distance,7.000,false,7,0.370,10,0.900,0.440,7.000,0.035,0.090,0.080,0.900,151,successful,success,true,true,true,false,86,95,84,43,0.889,108,0.851,119,0.193,0,0.754,0.865,0.851,0.864,0.851,0.013,0.878,0.661,7.197,60.161
food_site_max_distance_7p000,food_site_max_distance,7.000,false,7,0.370,10,0.900,0.440,7.000,0.035,0.090,0.080,0.900,152,successful,success,true,true,true,false,52,33,22,10,0.901,95,0.908,75,0.206,0,0.774,0.742,0.828,0.828,0.828,0.000,0.852,0.625,6.747,59.121
food_site_max_distance_7p000,food_site_max_distance,7.000,false,7,0.370,10,0.900,0.440,7.000,0.035,0.090,0.080,0.900,153,successful,success,true,true,true,false,62,54,35,14,0.895,80,0.893,105,0.180,0,0.832,0.800,0.864,0.866,0.864,0.002,0.878,0.698,7.712,58.290
food_site_max_distance_7p000,food_site_max_distance,7.000,false,7,0.370,10,0.900,0.440,7.000,0.035,0.090,0.080,0.900,154,successful,success,true,true,true,false,82,92,46,36,0.902,119,0.900,108,0.187,0,0.870,0.813,0.809,0.821,0.809,0.012,0.883,0.623,6.852,59.908
food_site_max_distance_7p000,food_site_max_distance,7.000,false,7,0.370,10,0.900,0.440,7.000,0.035,0.090,0.080,0.900,155,successful,success,true,true,true,false,57,63,45,40,0.937,91,0.885,101,0.188,0,0.759,0.828,0.842,0.811,0.811,0.031,0.874,0.654,7.106,60.683
food_site_max_distance_7p000,food_site_max_distance,7.000,false,7,0.370,10,0.900,0.440,7.000,0.035,0.090,0.080,0.900,156,successful,success,true,true,true,false,47,52,33,15,0.906,71,0.885,97,0.181,0,0.787,0.819,0.779,0.798,0.779,0.018,0.814,0.637,6.788,60.533
food_site_max_distance_7p000,food_site_max_distance,7.000,false,7,0.370,10,0.900,0.440,7.000,0.035,0.090,0.080,0.900,157,successful,success,true,true,true,false,92,96,84,24,0.854,114,0.832,103,0.177,0,0.697,0.828,0.736,0.759,0.736,0.023,0.823,0.650,6.881,61.345
food_site_max_distance_7p000,food_site_max_distance,7.000,false,7,0.370,10,0.900,0.440,7.000,0.035,0.090,0.080,0.900,159,successful,success,true,true,true,false,61,42,17,28,0.913,98,0.865,94,0.191,0,0.769,0.790,0.704,0.710,0.704,0.006,0.869,0.672,7.215,59.036
food_site_max_distance_7p000,food_site_max_distance,7.000,false,7,0.370,10,0.900,0.440,7.000,0.035,0.090,0.080,0.900,158,successful,success,true,true,true,false,32,36,27,24,0.919,38,0.881,57,0.156,0,0.819,0.762,0.827,0.825,0.825,0.002,0.867,0.669,7.217,60.763
food_site_max_distance_7p000,food_site_max_distance,7.000,false,7,0.370,10,0.900,0.440,7.000,0.035,0.090,0.080,0.900,160,unsuccessful,gravity_without_vertical,false,true,false,false,86,98,22,38,0.846,117,0.850,98,0.179,0,0.617,0.789,0.724,0.763,0.724,0.038,0.789,0.633,6.517,60.149
food_site_max_distance_7p000,food_site_max_distance,7.000,false,7,0.370,10,0.900,0.440,7.000,0.035,0.090,0.080,0.900,161,successful,success,true,true,true,false,22,35,22,16,0.907,108,0.884,95,0.181,0,0.827,0.876,0.818,0.817,0.817,0.001,0.898,0.667,7.392,60.348
food_site_max_distance_7p000,food_site_max_distance,7.000,false,7,0.370,10,0.900,0.440,7.000,0.035,0.090,0.080,0.900,162,successful,success,true,true,true,false,70,76,63,10,0.873,84,0.897,113,0.191,0,0.676,0.816,0.822,0.828,0.822,0.007,0.866,0.653,6.979,61.003
food_site_max_distance_7p000,food_site_max_distance,7.000,false,7,0.370,10,0.900,0.440,7.000,0.035,0.090,0.080,0.900,163,successful,success,true,true,true,false,66,90,59,13,0.916,115,0.864,112,0.189,0,0.511,0.798,0.815,0.862,0.815,0.047,0.902,0.635,6.835,60.512
food_site_max_distance_7p000,food_site_max_distance,7.000,false,7,0.370,10,0.900,0.440,7.000,0.035,0.090,0.080,0.900,165,successful,success,true,true,true,false,48,39,26,13,0.925,84,0.870,78,0.185,0,0.614,0.795,0.812,0.826,0.812,0.014,0.882,0.641,6.928,59.347
food_site_max_distance_7p000,food_site_max_distance,7.000,false,7,0.370,10,0.900,0.440,7.000,0.035,0.090,0.080,0.900,164,successful,success,true,true,true,false,47,54,37,14,0.919,73,0.916,107,0.174,0,0.700,0.747,0.781,0.818,0.781,0.036,0.877,0.619,6.592,60.919
food_site_max_distance_7p000,food_site_max_distance,7.000,false,7,0.370,10,0.900,0.440,7.000,0.035,0.090,0.080,0.900,166,successful,success,true,true,true,false,95,94,46,13,0.899,108,0.855,111,0.168,0,0.656,0.774,0.831,0.801,0.801,0.030,0.814,0.651,6.868,60.921
food_site_max_distance_7p000,food_site_max_distance,7.000,false,7,0.370,10,0.900,0.440,7.000,0.035,0.090,0.080,0.900,167,successful,success,true,true,true,false,42,41,27,26,0.946,102,0.886,111,0.189,0,0.811,0.881,0.779,0.773,0.773,0.006,0.868,0.663,7.202,60.276
food_site_max_distance_7p000,food_site_max_distance,7.000,false,7,0.370,10,0.900,0.440,7.000,0.035,0.090,0.080,0.900,168,unsuccessful,partial_tilt,false,false,false,false,not_reached,94,32,17,0.823,95,0.335,94,0.171,0,0.652,0.843,0.405,0.248,0.248,0.157,0.721,0.571,5.468,60.709
food_site_max_distance_7p000,food_site_max_distance,7.000,false,7,0.370,10,0.900,0.440,7.000,0.035,0.090,0.080,0.900,169,successful,success,true,true,true,false,62,61,33,43,0.895,108,0.911,73,0.162,0,0.731,0.803,0.739,0.749,0.739,0.009,0.866,0.632,6.738,59.987
food_site_max_distance_7p000,food_site_max_distance,7.000,false,7,0.370,10,0.900,0.440,7.000,0.035,0.090,0.080,0.900,170,successful,success,true,true,true,false,74,78,27,29,0.911,86,0.898,113,0.192,0,0.852,0.817,0.739,0.747,0.739,0.008,0.853,0.654,7.083,59.299
food_site_max_distance_7p000,food_site_max_distance,7.000,false,7,0.370,10,0.900,0.440,7.000,0.035,0.090,0.080,0.900,171,successful,success,true,true,true,false,72,69,32,17,0.910,97,0.856,98,0.188,0,0.700,0.774,0.782,0.778,0.778,0.004,0.897,0.645,6.873,59.543
food_site_max_distance_7p000,food_site_max_distance,7.000,false,7,0.370,10,0.900,0.440,7.000,0.035,0.090,0.080,0.900,172,successful,success,true,true,true,false,77,87,49,28,0.877,109,0.854,116,0.167,0,0.759,0.823,0.821,0.795,0.795,0.026,0.847,0.677,7.332,61.162
food_site_max_distance_7p000,food_site_max_distance,7.000,false,7,0.370,10,0.900,0.440,7.000,0.035,0.090,0.080,0.900,173,successful,success,true,true,true,false,45,61,26,26,0.916,117,0.852,75,0.167,0,0.764,0.763,0.707,0.782,0.707,0.075,0.901,0.630,6.772,59.698
food_site_max_distance_7p000,food_site_max_distance,7.000,false,7,0.370,10,0.900,0.440,7.000,0.035,0.090,0.080,0.900,174,successful,success,true,true,true,false,66,61,50,14,0.915,113,0.884,109,0.178,0,0.913,0.868,0.861,0.845,0.845,0.016,0.890,0.707,7.922,60.503
food_site_max_distance_7p000,food_site_max_distance,7.000,false,7,0.370,10,0.900,0.440,7.000,0.035,0.090,0.080,0.900,175,unsuccessful,gravity_without_vertical,false,true,false,false,63,57,22,17,0.901,85,0.868,120,0.180,0,0.847,0.796,0.868,0.878,0.868,0.010,0.780,0.642,6.807,61.326
food_site_max_distance_7p000,food_site_max_distance,7.000,false,7,0.370,10,0.900,0.440,7.000,0.035,0.090,0.080,0.900,176,successful,success,true,true,true,false,67,74,53,42,0.895,110,0.823,80,0.197,0,0.657,0.790,0.696,0.684,0.684,0.012,0.861,0.613,6.490,60.561
food_site_max_distance_7p000,food_site_max_distance,7.000,false,7,0.370,10,0.900,0.440,7.000,0.035,0.090,0.080,0.900,177,successful,success,true,true,true,false,91,97,64,24,0.908,114,0.810,108,0.185,0,0.851,0.749,0.804,0.777,0.777,0.027,0.819,0.633,6.705,61.829
food_site_max_distance_7p000,food_site_max_distance,7.000,false,7,0.370,10,0.900,0.440,7.000,0.035,0.090,0.080,0.900,178,successful,success,true,true,true,false,50,43,28,19,0.913,112,0.908,113,0.170,0,0.642,0.797,0.830,0.839,0.830,0.009,0.851,0.668,7.144,59.984
food_site_max_distance_7p000,food_site_max_distance,7.000,false,7,0.370,10,0.900,0.440,7.000,0.035,0.090,0.080,0.900,179,successful,success,true,true,true,false,40,50,40,16,0.916,81,0.876,87,0.164,0,0.761,0.657,0.802,0.739,0.739,0.063,0.818,0.638,6.653,60.549
food_site_max_distance_7p000,food_site_max_distance,7.000,false,7,0.370,10,0.900,0.440,7.000,0.035,0.090,0.080,0.900,180,successful,success,true,true,true,false,38,35,20,24,0.916,107,0.896,95,0.189,0,0.715,0.770,0.854,0.845,0.845,0.009,0.835,0.636,6.744,59.975
food_site_max_distance_7p000,food_site_max_distance,7.000,false,7,0.370,10,0.900,0.440,7.000,0.035,0.090,0.080,0.900,181,successful,success,true,true,true,false,30,34,22,16,0.922,103,0.862,55,0.165,0,0.701,0.851,0.815,0.796,0.796,0.019,0.870,0.644,7.009,60.340
food_site_max_distance_7p000,food_site_max_distance,7.000,false,7,0.370,10,0.900,0.440,7.000,0.035,0.090,0.080,0.900,182,successful,success,true,true,true,false,40,67,33,24,0.897,118,0.918,103,0.167,0,0.839,0.832,0.760,0.750,0.750,0.010,0.856,0.664,7.164,60.902
food_site_max_distance_7p000,food_site_max_distance,7.000,false,7,0.370,10,0.900,0.440,7.000,0.035,0.090,0.080,0.900,183,successful,success,true,true,true,false,51,49,18,34,0.924,78,0.872,88,0.175,0,0.795,0.780,0.816,0.798,0.798,0.018,0.917,0.686,7.633,59.818
food_site_max_distance_7p000,food_site_max_distance,7.000,false,7,0.370,10,0.900,0.440,7.000,0.035,0.090,0.080,0.900,184,successful,success,true,true,true,false,63,40,23,36,0.895,91,0.889,93,0.163,0,0.635,0.814,0.788,0.838,0.788,0.051,0.860,0.655,6.985,59.186
food_site_max_distance_7p000,food_site_max_distance,7.000,false,7,0.370,10,0.900,0.440,7.000,0.035,0.090,0.080,0.900,185,successful,success,true,true,true,false,37,40,27,10,0.911,69,0.894,67,0.166,0,0.641,0.759,0.752,0.767,0.752,0.015,0.809,0.635,6.636,60.194
food_site_max_distance_7p000,food_site_max_distance,7.000,false,7,0.370,10,0.900,0.440,7.000,0.035,0.090,0.080,0.900,186,unsuccessful,gravity_without_vertical,false,true,false,false,113,not_reached,113,23,0.618,120,0.689,118,0.175,0,0.729,0.409,0.699,0.686,0.686,0.013,0.618,0.585,5.425,60.979
food_site_max_distance_7p000,food_site_max_distance,7.000,false,7,0.370,10,0.900,0.440,7.000,0.035,0.090,0.080,0.900,187,unsuccessful,gravity_without_vertical,false,true,false,false,119,not_reached,100,72,0.612,111,0.536,119,0.164,0,0.674,0.875,0.517,0.609,0.517,0.092,0.536,0.655,6.286,61.693
food_site_max_distance_7p000,food_site_max_distance,7.000,false,7,0.370,10,0.900,0.440,7.000,0.035,0.090,0.080,0.900,188,successful,success,true,true,true,false,39,56,43,10,0.905,107,0.898,77,0.166,0,0.813,0.752,0.822,0.822,0.822,0.001,0.889,0.672,7.346,61.611
food_site_max_distance_7p000,food_site_max_distance,7.000,false,7,0.370,10,0.900,0.440,7.000,0.035,0.090,0.080,0.900,189,successful,success,true,true,true,false,104,103,70,21,0.882,118,0.860,119,0.177,0,0.838,0.857,0.822,0.791,0.791,0.032,0.852,0.673,7.318,60.610
food_site_max_distance_7p000,food_site_max_distance,7.000,false,7,0.370,10,0.900,0.440,7.000,0.035,0.090,0.080,0.900,190,unsuccessful,gravity_without_vertical,false,true,false,false,106,118,27,40,0.805,118,0.790,119,0.160,0,0.468,0.778,0.760,0.780,0.760,0.021,0.795,0.622,6.365,60.598
food_site_max_distance_7p000,food_site_max_distance,7.000,false,7,0.370,10,0.900,0.440,7.000,0.035,0.090,0.080,0.900,191,successful,success,true,true,true,false,38,56,19,20,0.907,63,0.873,110,0.189,0,0.777,0.837,0.842,0.811,0.811,0.031,0.842,0.669,7.226,58.686
food_site_max_distance_7p000,food_site_max_distance,7.000,false,7,0.370,10,0.900,0.440,7.000,0.035,0.090,0.080,0.900,192,successful,success,true,true,true,false,35,49,37,8,0.902,117,0.896,77,0.207,0,0.758,0.819,0.860,0.867,0.860,0.007,0.899,0.643,7.114,60.831
food_site_max_distance_7p000,food_site_max_distance,7.000,false,7,0.370,10,0.900,0.440,7.000,0.035,0.090,0.080,0.900,193,successful,success,true,true,true,false,54,58,26,10,0.885,78,0.879,117,0.181,0,0.675,0.699,0.875,0.886,0.875,0.010,0.846,0.639,6.846,59.694
food_site_max_distance_7p000,food_site_max_distance,7.000,false,7,0.370,10,0.900,0.440,7.000,0.035,0.090,0.080,0.900,194,successful,success,true,true,true,false,30,32,22,17,0.919,52,0.858,81,0.165,0,0.801,0.793,0.832,0.839,0.832,0.007,0.827,0.660,7.072,61.586
food_site_max_distance_7p000,food_site_max_distance,7.000,false,7,0.370,10,0.900,0.440,7.000,0.035,0.090,0.080,0.900,195,unsuccessful,gravity_without_vertical,false,true,false,false,30,48,37,10,0.895,114,0.894,79,0.184,0,0.619,0.835,0.829,0.848,0.829,0.019,0.798,0.632,6.668,61.403
transposition_mutation_correlation_0p500,transposition_mutation_correlation,0.500,false,7,0.370,10,0.900,0.440,5.000,0.035,0.090,0.080,0.500,96,successful,success,true,true,true,false,69,68,25,33,0.913,100,0.891,89,0.261,0,0.708,0.726,0.790,0.858,0.790,0.068,0.857,0.667,7.540,60.122
transposition_mutation_correlation_0p500,transposition_mutation_correlation,0.500,false,7,0.370,10,0.900,0.440,5.000,0.035,0.090,0.080,0.500,97,successful,success,true,true,true,false,35,43,32,18,0.906,56,0.903,57,0.265,0,0.755,0.823,0.791,0.767,0.767,0.024,0.853,0.696,7.833,61.424
transposition_mutation_correlation_0p500,transposition_mutation_correlation,0.500,false,7,0.370,10,0.900,0.440,5.000,0.035,0.090,0.080,0.500,98,successful,success,true,true,true,false,59,76,58,16,0.885,102,0.887,84,0.247,0,0.773,0.801,0.798,0.800,0.798,0.002,0.802,0.678,7.585,60.918
transposition_mutation_correlation_0p500,transposition_mutation_correlation,0.500,false,7,0.370,10,0.900,0.440,5.000,0.035,0.090,0.080,0.500,99,successful,success,true,true,true,false,45,66,22,18,0.895,95,0.818,86,0.268,0,0.672,0.667,0.744,0.822,0.744,0.078,0.841,0.645,7.200,60.350
transposition_mutation_correlation_0p500,transposition_mutation_correlation,0.500,false,7,0.370,10,0.900,0.440,5.000,0.035,0.090,0.080,0.500,105,successful,success,true,true,true,false,44,45,30,16,0.919,57,0.846,66,0.259,0,0.443,0.474,0.588,0.521,0.521,0.068,0.872,0.589,6.271,60.363
transposition_mutation_correlation_0p500,transposition_mutation_correlation,0.500,false,7,0.370,10,0.900,0.440,5.000,0.035,0.090,0.080,0.500,106,unsuccessful,partial_tilt,false,false,false,false,not_reached,92,32,16,0.829,92,0.455,120,0.274,0,0.755,0.823,0.455,0.477,0.455,0.022,0.677,0.665,7.122,62.237
