point,parameter,parameter_value,is_baseline,food_site_count,food_site_width,food_site_capacity,food_value,vertical_comb_benefit,food_site_max_distance,travel_cost_per_distance,mutation_sd,transposition_mutation_correlation,group_kind,group,runs,seeds,stable_fraction,reached_gravity_fraction,retained_vertical_fraction,collapse_fraction,mean_gravity_reach_generation,mean_vertical_reach_generation,mean_partial_tilt_generation,mean_partial_transposition_generation,mean_max_comb_tilt,mean_max_min_transposition,mean_min_success,mean_final_directional_bias,mean_final_attention,mean_final_min_transposition,mean_final_transposition_gap,mean_final_comb_tilt,mean_final_success,mean_final_payoff
alpha_0p1_mut_0p045_rho_0,evolutionary_interaction,alpha_0p1_mut_0p045_rho_0,false,8,0.270,9,1.000,0.100,6.500,0.055,0.045,0.000,all,all,100,"300,301,302,303,304,305,306,307,308,309,310,311,312,313,314,315,316,317,318,319,320,321,322,323,324,325,326,327,328,329,330,331,332,333,334,335,336,337,338,339,340,341,342,343,344,345,346,347,348,349,350,351,352,353,354,355,356,357,358,359,360,361,362,363,364,365,366,367,368,369,370,371,372,373,374,375,376,377,378,379,380,381,382,383,384,385,386,387,388,389,390,391,392,393,394,395,396,397,398,399",0.000,0.000,0.000,0.000,not_reached,not_reached,79.333,68.042,0.289,0.293,0.164,0.808,0.841,0.186,0.090,0.148,0.601,3.988
alpha_0p1_mut_0p045_rho_0,evolutionary_interaction,alpha_0p1_mut_0p045_rho_0,false,8,0.270,9,1.000,0.100,6.500,0.055,0.045,0.000,comparison,unsuccessful,100,"300,301,302,303,304,305,306,307,308,309,310,311,312,313,314,315,316,317,318,319,320,321,322,323,324,325,326,327,328,329,330,331,332,333,334,335,336,337,338,339,340,341,342,343,344,345,346,347,348,349,350,351,352,353,354,355,356,357,358,359,360,361,362,363,364,365,366,367,368,369,370,371,372,373,374,375,376,377,378,379,380,381,382,383,384,385,386,387,388,389,390,391,392,393,394,395,396,397,398,399",0.000,0.000,0.000,0.000,not_reached,not_reached,79.333,68.042,0.289,0.293,0.164,0.808,0.841,0.186,0.090,0.148,0.601,3.988
alpha_0p1_mut_0p045_rho_0,evolutionary_interaction,alpha_0p1_mut_0p045_rho_0,false,8,0.270,9,1.000,0.100,6.500,0.055,0.045,0.000,outcome,flat,87,"300,301,302,303,304,305,306,307,308,309,310,311,312,313,314,315,316,317,318,319,320,321,322,323,324,325,326,328,329,333,334,335,336,338,340,341,342,343,344,345,346,347,348,349,351,352,353,354,356,357,358,359,360,361,362,363,364,365,366,367,368,369,371,372,373,376,378,379,380,381,382,383,384,385,386,387,388,389,390,391,393,394,395,396,397,398,399",0.000,0.000,0.000,0.000,not_reached,not_reached,79.333,68.466,0.291,0.285,0.164,0.805,0.841,0.167,0.098,0.151,0.600,3.989
alpha_0p1_mut_0p045_rho_0,evolutionary_interaction,alpha_0p1_mut_0p045_rho_0,false,8,0.270,9,1.000,0.100,6.500,0.055,0.045,0.000,outcome,partial_transposition,13,"327,330,331,332,337,339,350,355,370,374,375,377,392",0.000,0.000,0.000,0.000,not_reached,not_reached,not_reached,66.154,0.279,0.346,0.160,0.823,0.842,0.309,0.036,0.125,0.603,3.983
alpha_0p1_mut_0p045_rho_0p3,evolutionary_interaction,alpha_0p1_mut_0p045_rho_0p3,false,8,0.270,9,1.000,0.100,6.500,0.055,0.045,0.300,all,all,100,"300,301,302,303,304,305,306,307,308,309,310,311,312,313,314,315,316,317,318,319,320,321,322,323,324,325,326,327,328,329,330,331,332,333,334,335,336,337,338,339,340,341,342,343,344,345,346,347,348,349,350,351,352,353,354,355,356,357,358,359,360,361,362,363,364,365,366,367,368,369,370,371,372,373,374,375,376,377,378,379,380,381,382,383,384,385,386,387,388,389,390,391,392,393,394,395,396,397,398,399",0.000,0.020,0.000,0.000,84.000,not_reached,45.000,67.687,0.293,0.299,0.164,0.830,0.851,0.197,0.093,0.141,0.602,4.017
alpha_0p1_mut_0p045_rho_0p3,evolutionary_interaction,alpha_0p1_mut_0p045_rho_0p3,false,8,0.270,9,1.000,0.100,6.500,0.055,0.045,0.300,comparison,unsuccessful,100,"300,301,302,303,304,305,306,307,308,309,310,311,312,313,314,315,316,317,318,319,320,321,322,323,324,325,326,327,328,329,330,331,332,333,334,335,336,337,338,339,340,341,342,343,344,345,346,347,348,349,350,351,352,353,354,355,356,357,358,359,360,361,362,363,364,365,366,367,368,369,370,371,372,373,374,375,376,377,378,379,380,381,382,383,384,385,386,387,388,389,390,391,392,393,394,395,396,397,398,399",0.000,0.020,0.000,0.000,84.000,not_reached,45.000,67.687,0.293,0.299,0.164,0.830,0.851,0.197,0.093,0.141,0.602,4.017
alpha_0p1_mut_0p045_rho_0p3,evolutionary_interaction,alpha_0p1_mut_0p045_rho_0p3,false,8,0.270,9,1.000,0.100,6.500,0.055,0.045,0.300,outcome,flat,74,"300,301,303,305,306,307,309,312,313,315,316,317,318,319,320,322,324,325,327,328,330,331,332,333,334,335,336,337,338,341,342,343,345,346,347,350,351,352,353,354,355,356,357,358,359,360,361,362,363,365,367,368,370,373,374,375,376,379,381,382,384,385,386,387,388,389,390,391,392,393,394,396,397,398",0.000,0.000,0.000,0.000,not_reached,not_reached,not_reached,62.463,0.299,0.276,0.163,0.833,0.851,0.160,0.093,0.148,0.604,4.047
alpha_0p1_mut_0p045_rho_0p3,evolutionary_interaction,alpha_0p1_mut_0p045_rho_0p3,false,8,0.270,9,1.000,0.100,6.500,0.055,0.045,0.300,outcome,gravity_without_vertical,2,"323,395",0.000,1.000,0.000,0.000,84.000,not_reached,45.000,64.500,0.372,0.554,0.170,0.867,0.775,0.426,0.114,0.080,0.595,3.750
alpha_0p1_mut_0p045_rho_0p3,evolutionary_interaction,alpha_0p1_mut_0p045_rho_0p3,false,8,0.270,9,1.000,0.100,6.500,0.055,0.045,0.300,outcome,partial_transposition,24,"302,304,308,310,311,314,321,326,329,339,340,344,348,349,364,366,369,371,372,377,378,380,383,399",0.000,0.000,0.000,0.000,not_reached,not_reached,not_reached,76.875,0.269,0.350,0.167,0.818,0.860,0.295,0.091,0.127,0.599,3.946
alpha_0p1_mut_0p045_rho_0p6,evolutionary_interaction,alpha_0p1_mut_0p045_rho_0p6,false,8,0.270,9,1.000,0.100,6.500,0.055,0.045,0.600,all,all,100,"300,301,302,303,304,305,306,307,308,309,310,311,312,313,314,315,316,317,318,319,320,321,322,323,324,325,326,327,328,329,330,331,332,333,334,335,336,337,338,339,340,341,342,343,344,345,346,347,348,349,350,351,352,353,354,355,356,357,358,359,360,361,362,363,364,365,366,367,368,369,370,371,372,373,374,375,376,377,378,379,380,381,382,383,384,385,386,387,388,389,390,391,392,393,394,395,396,397,398,399",0.000,0.010,0.000,0.000,74.000,not_reached,49.000,63.472,0.301,0.311,0.164,0.827,0.841,0.189,0.084,0.157,0.601,4.012
alpha_0p1_mut_0p045_rho_0p6,evolutionary_interaction,alpha_0p1_mut_0p045_rho_0p6,false,8,0.270,9,1.000,0.100,6.500,0.055,0.045,0.600,comparison,unsuccessful,100,"300,301,302,303,304,305,306,307,308,309,310,311,312,313,314,315,316,317,318,319,320,321,322,323,324,325,326,327,328,329,330,331,332,333,334,335,336,337,338,339,340,341,342,343,344,345,346,347,348,349,350,351,352,353,354,355,356,357,358,359,360,361,362,363,364,365,366,367,368,369,370,371,372,373,374,375,376,377,378,379,380,381,382,383,384,385,386,387,388,389,390,391,392,393,394,395,396,397,398,399",0.000,0.010,0.000,0.000,74.000,not_reached,49.000,63.472,0.301,0.311,0.164,0.827,0.841,0.189,0.084,0.157,0.601,4.012
alpha_0p1_mut_0p045_rho_0p6,evolutionary_interaction,alpha_0p1_mut_0p045_rho_0p6,false,8,0.270,9,1.000,0.100,6.500,0.055,0.045,0.600,outcome,flat,79,"300,301,302,303,304,305,306,307,308,309,310,312,313,314,315,318,319,320,322,323,324,326,327,328,329,330,331,332,333,334,335,337,338,339,340,342,343,344,345,346,347,348,349,351,352,354,356,357,358,359,361,362,363,364,365,366,369,370,372,373,374,375,376,377,378,379,380,381,382,384,385,386,388,390,391,392,394,395,397",0.000,0.000,0.000,0.000,not_reached,not_reached,49.000,62.667,0.304,0.290,0.163,0.828,0.848,0.160,0.088,0.163,0.602,4.035
alpha_0p1_mut_0p045_rho_0p6,evolutionary_interaction,alpha_0p1_mut_0p045_rho_0p6,false,8,0.270,9,1.000,0.100,6.500,0.055,0.045,0.600,outcome,gravity_without_vertical,1,389,0.000,1.000,0.000,0.000,74.000,not_reached,not_reached,49.000,0.201,0.630,0.151,0.856,0.805,0.339,0.142,0.136,0.597,3.843
alpha_0p1_mut_0p045_rho_0p6,evolutionary_interaction,alpha_0p1_mut_0p045_rho_0p6,false,8,0.270,9,1.000,0.100,6.500,0.055,0.045,0.600,outcome,partial_transposition,20,"311,316,317,321,325,336,341,350,353,355,360,367,368,371,383,387,393,396,398,399",0.000,0.000,0.000,0.000,not_reached,not_reached,not_reached,66.250,0.295,0.376,0.168,0.821,0.819,0.298,0.068,0.136,0.595,3.929
alpha_0p1_mut_0p045_rho_0p9,evolutionary_interaction,alpha_0p1_mut_0p045_rho_0p9,false,8,0.270,9,1.000,0.100,6.500,0.055,0.045,0.900,all,all,100,"300,301,302,303,304,305,306,307,308,309,310,311,312,313,314,315,316,317,318,319,320,321,322,323,324,325,326,327,328,329,330,331,332,333,334,335,336,337,338,339,340,341,342,343,344,345,346,347,348,349,350,351,352,353,354,355,356,357,358,359,360,361,362,363,364,365,366,367,368,369,370,371,372,373,374,375,376,377,378,379,380,381,382,383,384,385,386,387,388,389,390,391,392,393,394,395,396,397,398,399",0.000,0.010,0.000,0.000,57.000,not_reached,50.500,55.304,0.313,0.298,0.164,0.831,0.837,0.183,0.043,0.155,0.606,4.059
alpha_0p1_mut_0p045_rho_0p9,evolutionary_interaction,alpha_0p1_mut_0p045_rho_0p9,false,8,0.270,9,1.000,0.100,6.500,0.055,0.045,0.900,comparison,unsuccessful,100,"300,301,302,303,304,305,306,307,308,309,310,311,312,313,314,315,316,317,318,319,320,321,322,323,324,325,326,327,328,329,330,331,332,333,334,335,336,337,338,339,340,341,342,343,344,345,346,347,348,349,350,351,352,353,354,355,356,357,358,359,360,361,362,363,364,365,366,367,368,369,370,371,372,373,374,375,376,377,378,379,380,381,382,383,384,385,386,387,388,389,390,391,392,393,394,395,396,397,398,399",0.000,0.010,0.000,0.000,57.000,not_reached,50.500,55.304,0.313,0.298,0.164,0.831,0.837,0.183,0.043,0.155,0.606,4.059
alpha_0p1_mut_0p045_rho_0p9,evolutionary_interaction,alpha_0p1_mut_0p045_rho_0p9,false,8,0.270,9,1.000,0.100,6.500,0.055,0.045,0.900,outcome,flat,82,"301,302,303,304,305,306,307,308,309,310,311,312,313,315,316,318,320,321,322,323,324,325,326,327,328,330,331,332,333,334,336,337,338,339,340,342,343,344,346,347,348,349,350,351,353,354,355,357,358,359,361,362,363,364,365,366,367,368,369,370,372,373,374,376,377,378,379,380,382,384,385,386,387,388,389,390,391,392,393,396,397,399",0.000,0.000,0.000,0.000,not_reached,not_reached,56.333,52.824,0.318,0.280,0.164,0.837,0.836,0.155,0.043,0.158,0.607,4.076
alpha_0p1_mut_0p045_rho_0p9,evolutionary_interaction,alpha_0p1_mut_0p045_rho_0p9,false,8,0.270,9,1.000,0.100,6.500,0.055,0.045,0.900,outcome,gravity_without_vertical,1,381,0.000,1.000,0.000,0.000,57.000,not_reached,not_reached,29.000,0.387,0.607,0.166,0.775,0.732,0.245,0.043,0.149,0.589,3.845
alpha_0p1_mut_0p045_rho_0p9,evolutionary_interaction,alpha_0p1_mut_0p045_rho_0p9,false,8,0.270,9,1.000,0.100,6.500,0.055,0.045,0.900,outcome,partial_transposition,17,"300,314,317,319,329,335,341,345,352,356,360,371,375,383,394,395,398",0.000,0.000,0.000,0.000,not_reached,not_reached,33.000,64.294,0.281,0.369,0.163,0.805,0.850,0.311,0.042,0.141,0.600,3.989
alpha_0p1_mut_0p075_rho_0,evolutionary_interaction,alpha_0p1_mut_0p075_rho_0,false,8,0.270,9,1.000,0.100,6.500,0.055,0.075,0.000,all,all,100,"300,301,302,303,304,305,306,307,308,309,310,311,312,313,314,315,316,317,318,319,320,321,322,323,324,325,326,327,328,329,330,331,332,333,334,335,336,337,338,339,340,341,342,343,344,345,346,347,348,349,350,351,352,353,354,355,356,357,358,359,360,361,362,363,364,365,366,367,368,369,370,371,372,373,374,375,376,377,378,379,380,381,382,383,384,385,386,387,388,389,390,391,392,393,394,395,396,397,398,399",0.010,0.020,0.010,0.000,45.500,71.000,27.667,39.540,0.323,0.336,0.164,0.813,0.815,0.219,0.078,0.169,0.580,3.802
alpha_0p1_mut_0p075_rho_0,evolutionary_interaction,alpha_0p1_mut_0p075_rho_0,false,8,0.270,9,1.000,0.100,6.500,0.055,0.075,0.000,comparison,successful,1,323,1.000,1.000,1.000,0.000,44.000,71.000,35.000,22.000,0.905,0.879,0.172,0.731,0.858,0.843,0.020,0.838,0.562,3.707
alpha_0p1_mut_0p075_rho_0,evolutionary_interaction,alpha_0p1_mut_0p075_rho_0,false,8,0.270,9,1.000,0.100,6.500,0.055,0.075,0.000,comparison,unsuccessful,99,"300,301,302,303,304,305,306,307,308,309,310,311,312,313,314,315,316,317,318,319,320,321,322,324,325,326,327,328,329,330,331,332,333,334,335,336,337,338,339,340,341,342,343,344,345,346,347,348,349,350,351,352,353,354,355,356,357,358,359,360,361,362,363,364,365,366,367,368,369,370,371,372,373,374,375,376,377,378,379,380,381,382,383,384,385,386,387,388,389,390,391,392,393,394,395,396,397,398,399",0.000,0.010,0.000,0.000,47.000,not_reached,24.000,39.717,0.318,0.330,0.164,0.814,0.814,0.212,0.079,0.162,0.580,3.803
alpha_0p1_mut_0p075_rho_0,evolutionary_interaction,alpha_0p1_mut_0p075_rho_0,false,8,0.270,9,1.000,0.100,6.500,0.055,0.075,0.000,outcome,flat,78,"300,301,304,306,307,308,309,310,311,313,314,316,317,318,319,321,324,325,326,327,328,329,330,331,333,334,335,336,337,338,339,340,342,344,345,346,347,349,350,352,353,355,356,357,358,359,360,361,362,364,365,366,367,368,369,370,371,372,373,374,375,377,379,380,381,382,383,385,386,389,390,391,393,394,395,396,398,399",0.000,0.000,0.000,0.000,not_reached,not_reached,24.000,39.987,0.317,0.323,0.164,0.817,0.814,0.190,0.083,0.165,0.581,3.822
alpha_0p1_mut_0p075_rho_0,evolutionary_interaction,alpha_0p1_mut_0p075_rho_0,false,8,0.270,9,1.000,0.100,6.500,0.055,0.075,0.000,outcome,gravity_without_vertical,1,312,0.000,1.000,0.000,0.000,47.000,not_reached,not_reached,26.000,0.218,0.502,0.158,0.847,0.880,0.201,0.103,0.191,0.598,3.960
alpha_0p1_mut_0p075_rho_0,evolutionary_interaction,alpha_0p1_mut_0p075_rho_0,false,8,0.270,9,1.000,0.100,6.500,0.055,0.075,0.000,outcome,partial_transposition,20,"302,303,305,315,320,322,332,341,343,348,351,354,363,376,378,384,387,388,392,397",0.000,0.000,0.000,0.000,not_reached,not_reached,not_reached,39.350,0.326,0.350,0.162,0.799,0.811,0.301,0.062,0.147,0.576,3.721
alpha_0p1_mut_0p075_rho_0,evolutionary_interaction,alpha_0p1_mut_0p075_rho_0,false,8,0.270,9,1.000,0.100,6.500,0.055,0.075,0.000,outcome,success,1,323,1.000,1.000,1.000,0.000,44.000,71.000,35.000,22.000,0.905,0.879,0.172,0.731,0.858,0.843,0.020,0.838,0.562,3.707
alpha_0p1_mut_0p075_rho_0p3,evolutionary_interaction,alpha_0p1_mut_0p075_rho_0p3,false,8,0.270,9,1.000,0.100,6.500,0.055,0.075,0.300,all,all,100,"300,301,302,303,304,305,306,307,308,309,310,311,312,313,314,315,316,317,318,319,320,321,322,323,324,325,326,327,328,329,330,331,332,333,334,335,336,337,338,339,340,341,342,343,344,345,346,347,348,349,350,351,352,353,354,355,356,357,358,359,360,361,362,363,364,365,366,367,368,369,370,371,372,373,374,375,376,377,378,379,380,381,382,383,384,385,386,387,388,389,390,391,392,393,394,395,396,397,398,399",0.010,0.020,0.010,0.000,40.000,58.000,33.167,37.175,0.354,0.348,0.164,0.796,0.814,0.215,0.073,0.181,0.577,3.768
alpha_0p1_mut_0p075_rho_0p3,evolutionary_interaction,alpha_0p1_mut_0p075_rho_0p3,false,8,0.270,9,1.000,0.100,6.500,0.055,0.075,0.300,comparison,successful,1,353,1.000,1.000,1.000,0.000,44.000,58.000,44.000,14.000,0.879,0.873,0.158,0.781,0.805,0.827,0.050,0.868,0.546,3.751
alpha_0p1_mut_0p075_rho_0p3,evolutionary_interaction,alpha_0p1_mut_0p075_rho_0p3,false,8,0.270,9,1.000,0.100,6.500,0.055,0.075,0.300,comparison,unsuccessful,99,"300,301,302,303,304,305,306,307,308,309,310,311,312,313,314,315,316,317,318,319,320,321,322,323,324,325,326,327,328,329,330,331,332,333,334,335,336,337,338,339,340,341,342,343,344,345,346,347,348,349,350,351,352,354,355,356,357,358,359,360,361,362,363,364,365,366,367,368,369,370,371,372,373,374,375,376,377,378,379,380,381,382,383,384,385,386,387,388,389,390,391,392,393,394,395,396,397,398,399",0.000,0.010,0.000,0.000,36.000,not_reached,31.000,37.417,0.349,0.343,0.164,0.796,0.814,0.209,0.073,0.174,0.577,3.768
alpha_0p1_mut_0p075_rho_0p3,evolutionary_interaction,alpha_0p1_mut_0p075_rho_0p3,false,8,0.270,9,1.000,0.100,6.500,0.055,0.075,0.300,outcome,flat,76,"302,303,304,305,306,307,308,309,310,311,312,313,314,315,316,317,318,319,320,321,322,323,324,326,327,328,330,331,332,334,335,336,337,338,339,340,343,344,345,346,347,348,350,351,354,355,356,357,359,360,362,363,364,365,366,367,368,369,370,371,372,373,377,379,380,382,383,384,387,388,389,390,391,394,395,399",0.000,0.000,0.000,0.000,not_reached,not_reached,32.000,37.685,0.349,0.332,0.165,0.800,0.813,0.182,0.081,0.176,0.579,3.786
alpha_0p1_mut_0p075_rho_0p3,evolutionary_interaction,alpha_0p1_mut_0p075_rho_0p3,false,8,0.270,9,1.000,0.100,6.500,0.055,0.075,0.300,outcome,gravity_without_vertical,1,396,0.000,1.000,0.000,0.000,36.000,not_reached,not_reached,29.000,0.341,0.537,0.186,0.789,0.768,0.259,0.020,0.276,0.563,3.588
alpha_0p1_mut_0p075_rho_0p3,evolutionary_interaction,alpha_0p1_mut_0p075_rho_0p3,false,8,0.270,9,1.000,0.100,6.500,0.055,0.075,0.300,outcome,partial_transposition,22,"300,301,325,329,333,341,342,349,352,358,361,374,375,376,378,381,385,386,392,393,397,398",0.000,0.000,0.000,0.000,not_reached,not_reached,29.500,36.909,0.348,0.371,0.160,0.784,0.820,0.300,0.049,0.161,0.571,3.716
alpha_0p1_mut_0p075_rho_0p3,evolutionary_interaction,alpha_0p1_mut_0p075_rho_0p3,false,8,0.270,9,1.000,0.100,6.500,0.055,0.075,0.300,outcome,success,1,353,1.000,1.000,1.000,0.000,44.000,58.000,44.000,14.000,0.879,0.873,0.158,0.781,0.805,0.827,0.050,0.868,0.546,3.751
alpha_0p1_mut_0p075_rho_0p6,evolutionary_interaction,alpha_0p1_mut_0p075_rho_0p6,false,8,0.270,9,1.000,0.100,6.500,0.055,0.075,0.600,all,all,100,"300,301,302,303,304,305,306,307,308,309,310,311,312,313,314,315,316,317,318,319,320,321,322,323,324,325,326,327,328,329,330,331,332,333,334,335,336,337,338,339,340,341,342,343,344,345,346,347,348,349,350,351,352,353,354,355,356,357,358,359,360,361,362,363,364,365,366,367,368,369,370,371,372,373,374,375,376,377,378,379,380,381,382,383,384,385,386,387,388,389,390,391,392,393,394,395,396,397,398,399",0.050,0.080,0.050,0.000,59.500,74.000,38.455,37.990,0.371,0.380,0.164,0.795,0.823,0.249,0.059,0.208,0.582,3.825
alpha_0p1_mut_0p075_rho_0p6,evolutionary_interaction,alpha_0p1_mut_0p075_rho_0p6,false,8,0.270,9,1.000,0.100,6.500,0.055,0.075,0.600,comparison,successful,5,"318,324,375,379,399",1.000,1.000,1.000,0.000,51.800,74.000,42.600,32.000,0.889,0.898,0.160,0.814,0.800,0.874,0.011,0.848,0.575,3.959
alpha_0p1_mut_0p075_rho_0p6,evolutionary_interaction,alpha_0p1_mut_0p075_rho_0p6,false,8,0.270,9,1.000,0.100,6.500,0.055,0.075,0.600,comparison,unsuccessful,95,"300,301,302,303,304,305,306,307,308,309,310,311,312,313,314,315,316,317,319,320,321,322,323,325,326,327,328,329,330,331,332,333,334,335,336,337,338,339,340,341,342,343,344,345,346,347,348,349,350,351,352,353,354,355,356,357,358,359,360,361,362,363,364,365,366,367,368,369,370,371,372,373,374,376,377,378,380,381,382,383,384,385,386,387,388,389,390,391,392,393,394,395,396,397,398",0.000,0.032,0.000,0.000,72.333,not_reached,35.000,38.315,0.343,0.353,0.164,0.794,0.824,0.216,0.061,0.174,0.582,3.818
alpha_0p1_mut_0p075_rho_0p6,evolutionary_interaction,alpha_0p1_mut_0p075_rho_0p6,false,8,0.270,9,1.000,0.100,6.500,0.055,0.075,0.600,outcome,flat,74,"300,301,303,305,307,308,309,310,311,312,313,314,315,316,317,319,320,321,322,323,325,326,329,332,333,334,335,336,337,338,339,340,342,345,346,347,348,349,350,351,352,354,355,356,357,359,360,362,363,365,366,368,369,370,371,372,373,374,377,378,383,384,385,386,387,388,389,390,391,394,395,396,397,398",0.000,0.000,0.000,0.000,not_reached,not_reached,39.000,38.493,0.331,0.345,0.164,0.795,0.823,0.188,0.063,0.173,0.584,3.835
alpha_0p1_mut_0p075_rho_0p6,evolutionary_interaction,alpha_0p1_mut_0p075_rho_0p6,false,8,0.270,9,1.000,0.100,6.500,0.055,0.075,0.600,outcome,gravity_without_vertical,3,"306,364,380",0.000,1.000,0.000,0.000,72.333,not_reached,35.500,22.000,0.546,0.575,0.173,0.815,0.835,0.409,0.125,0.343,0.576,3.807
alpha_0p1_mut_0p075_rho_0p6,evolutionary_interaction,alpha_0p1_mut_0p075_rho_0p6,false,8,0.270,9,1.000,0.100,6.500,0.055,0.075,0.600,outcome,partial_transposition,18,"302,304,327,328,330,331,341,343,344,353,358,361,367,376,381,382,392,393",0.000,0.000,0.000,0.000,not_reached,not_reached,22.000,40.333,0.358,0.346,0.163,0.789,0.827,0.298,0.044,0.151,0.576,3.750
alpha_0p1_mut_0p075_rho_0p6,evolutionary_interaction,alpha_0p1_mut_0p075_rho_0p6,false,8,0.270,9,1.000,0.100,6.500,0.055,0.075,0.600,outcome,success,5,"318,324,375,379,399",1.000,1.000,1.000,0.000,51.800,74.000,42.600,32.000,0.889,0.898,0.160,0.814,0.800,0.874,0.011,0.848,0.575,3.959
alpha_0p1_mut_0p075_rho_0p9,evolutionary_interaction,alpha_0p1_mut_0p075_rho_0p9,false,8,0.270,9,1.000,0.100,6.500,0.055,0.075,0.900,all,all,100,"300,301,302,303,304,305,306,307,308,309,310,311,312,313,314,315,316,317,318,319,320,321,322,323,324,325,326,327,328,329,330,331,332,333,334,335,336,337,338,339,340,341,342,343,344,345,346,347,348,349,350,351,352,353,354,355,356,357,358,359,360,361,362,363,364,365,366,367,368,369,370,371,372,373,374,375,376,377,378,379,380,381,382,383,384,385,386,387,388,389,390,391,392,393,394,395,396,397,398,399",0.000,0.090,0.000,0.000,60.444,111.000,48.625,34.763,0.358,0.368,0.164,0.803,0.821,0.221,0.041,0.192,0.583,3.826
alpha_0p1_mut_0p075_rho_0p9,evolutionary_interaction,alpha_0p1_mut_0p075_rho_0p9,false,8,0.270,9,1.000,0.100,6.500,0.055,0.075,0.900,comparison,unsuccessful,100,"300,301,302,303,304,305,306,307,308,309,310,311,312,313,314,315,316,317,318,319,320,321,322,323,324,325,326,327,328,329,330,331,332,333,334,335,336,337,338,339,340,341,342,343,344,345,346,347,348,349,350,351,352,353,354,355,356,357,358,359,360,361,362,363,364,365,366,367,368,369,370,371,372,373,374,375,376,377,378,379,380,381,382,383,384,385,386,387,388,389,390,391,392,393,394,395,396,397,398,399",0.000,0.090,0.000,0.000,60.444,111.000,48.625,34.763,0.358,0.368,0.164,0.803,0.821,0.221,0.041,0.192,0.583,3.826
alpha_0p1_mut_0p075_rho_0p9,evolutionary_interaction,alpha_0p1_mut_0p075_rho_0p9,false,8,0.270,9,1.000,0.100,6.500,0.055,0.075,0.900,outcome,flat,67,"300,301,303,304,306,308,309,313,315,318,320,322,323,325,327,328,329,330,332,334,335,336,337,338,339,340,342,343,344,346,347,348,350,351,352,354,355,356,357,361,363,364,365,366,367,371,373,375,376,378,379,380,381,382,384,385,386,387,388,389,390,392,393,394,395,396,397",0.000,0.000,0.000,0.000,not_reached,not_reached,44.000,33.047,0.353,0.341,0.163,0.798,0.819,0.182,0.037,0.191,0.584,3.841
alpha_0p1_mut_0p075_rho_0p9,evolutionary_interaction,alpha_0p1_mut_0p075_rho_0p9,false,8,0.270,9,1.000,0.100,6.500,0.055,0.075,0.900,outcome,gravity_without_vertical,9,"302,317,319,321,370,372,374,377,398",0.000,1.000,0.000,0.000,60.444,111.000,53.250,25.111,0.478,0.562,0.164,0.803,0.823,0.263,0.050,0.256,0.584,3.835
alpha_0p1_mut_0p075_rho_0p9,evolutionary_interaction,alpha_0p1_mut_0p075_rho_0p9,false,8,0.270,9,1.000,0.100,6.500,0.055,0.075,0.900,outcome,partial_transposition,24,"305,307,310,311,312,314,316,324,326,331,333,341,345,349,353,358,359,360,362,368,369,383,391,399",0.000,0.000,0.000,0.000,not_reached,not_reached,not_reached,42.958,0.326,0.371,0.167,0.815,0.825,0.315,0.050,0.170,0.580,3.782
alpha_0p1_mut_0p09_rho_0,evolutionary_interaction,alpha_0p1_mut_0p09_rho_0,false,8,0.270,9,1.000,0.100,6.500,0.055,0.090,0.000,all,all,100,"300,301,302,303,304,305,306,307,308,309,310,311,312,313,314,315,316,317,318,319,320,321,322,323,324,325,326,327,328,329,330,331,332,333,334,335,336,337,338,339,340,341,342,343,344,345,346,347,348,349,350,351,352,353,354,355,356,357,358,359,360,361,362,363,364,365,366,367,368,369,370,371,372,373,374,375,376,377,378,379,380,381,382,383,384,385,386,387,388,389,390,391,392,393,394,395,396,397,398,399",0.010,0.050,0.010,0.000,64.600,70.000,43.571,33.260,0.366,0.367,0.164,0.772,0.793,0.237,0.097,0.189,0.564,3.605
alpha_0p1_mut_0p09_rho_0,evolutionary_interaction,alpha_0p1_mut_0p09_rho_0,false,8,0.270,9,1.000,0.100,6.500,0.055,0.090,0.000,comparison,successful,1,354,1.000,1.000,1.000,0.000,53.000,70.000,60.000,34.000,0.901,0.869,0.167,0.801,0.776,0.768,0.074,0.876,0.524,3.448
alpha_0p1_mut_0p09_rho_0,evolutionary_interaction,alpha_0p1_mut_0p09_rho_0,false,8,0.270,9,1.000,0.100,6.500,0.055,0.090,0.000,comparison,unsuccessful,99,"300,301,302,303,304,305,306,307,308,309,310,311,312,313,314,315,316,317,318,319,320,321,322,323,324,325,326,327,328,329,330,331,332,333,334,335,336,337,338,339,340,341,342,343,344,345,346,347,348,349,350,351,352,353,355,356,357,358,359,360,361,362,363,364,365,366,367,368,369,370,371,372,373,374,375,376,377,378,379,380,381,382,383,384,385,386,387,388,389,390,391,392,393,394,395,396,397,398,399",0.000,0.040,0.000,0.000,67.500,not_reached,40.833,33.253,0.361,0.362,0.164,0.772,0.793,0.232,0.097,0.182,0.565,3.607
