condition,sweep,food_site_count,food_site_radius,food_site_capacity,food_value,seed,generation,directional_bias,receiver_attention,search_limit,comb_tilt,success_rate,payoff,follower_success_rate,matched_searcher_success_rate,recruitment_advantage,dance_follow_share
sites_1,site_count,1,150.000000,6,1.000000,432,19,0.222033,0.193650,791.623023,0.000000,0.003667,0.002110,0.148649,0.070776,0.077872,0.144531
sites_1,site_count,1,150.000000,6,1.000000,432,20,0.099359,0.189252,528.717373,0.000000,0.001944,0.001000,0.119048,0.048458,0.070589,0.156134
sites_1,site_count,1,150.000000,6,1.000000,432,21,0.118978,0.199878,652.024687,0.000000,0.003250,0.001000,0.082353,0.041754,0.040599,0.150709
sites_1,site_count,1,150.000000,6,1.000000,432,22,0.141767,0.212180,574.654678,0.000000,0.002833,0.001000,0.093023,0.052778,0.040245,0.192825
sites_1,site_count,1,150.000000,6,1.000000,432,23,0.152042,0.205469,691.007007,0.000000,0.003139,0.001000,0.079545,0.038202,0.041343,0.165103
sites_1,site_count,1,150.000000,6,1.000000,432,24,0.180467,0.168975,600.140930,0.000000,0.002528,0.001000,0.115385,0.048930,0.066455,0.137203
sites_1,site_count,1,150.000000,6,1.000000,432,25,0.208817,0.157375,671.154208,0.000000,0.002917,0.001088,0.177419,0.050802,0.126617,0.142202
sites_1,site_count,1,150.000000,6,1.000000,432,26,0.182456,0.166351,512.643329,0.000000,0.003056,0.001000,0.134328,0.043584,0.090745,0.139583
sites_1,site_count,1,150.000000,6,1.000000,432,27,0.186915,0.182003,595.651013,0.000000,0.002861,0.002914,0.137500,0.064327,0.073173,0.189573
sites_1,site_count,1,150.000000,6,1.000000,432,28,0.066107,0.246405,311.988124,0.000000,0.001444,0.001000,0.088235,0.050761,0.037474,0.147186
sites_1,site_count,1,150.000000,6,1.000000,432,29,0.091088,0.240281,325.951791,0.000000,0.001500,0.001000,0.081081,0.074713,0.006368,0.175355
sites_1,site_count,1,150.000000,6,1.000000,432,30,0.069294,0.231859,392.776868,0.000000,0.001444,0.001000,0.014925,0.013699,0.001227,0.234266
sites_1,site_count,1,150.000000,6,1.000000,432,31,0.092366,0.239194,385.129913,0.000000,0.001556,0.001000,0.076923,0.045226,0.031697,0.207171
sites_1,site_count,1,150.000000,6,1.000000,432,32,0.108478,0.252200,404.457617,0.000000,0.002278,0.001992,0.086957,0.081784,0.005172,0.204142
sites_1,site_count,1,150.000000,6,1.000000,432,33,0.222305,0.191502,443.223762,0.000000,0.001917,0.001000,0.175439,0.038136,0.137303,0.194539
sites_1,site_count,1,150.000000,6,1.000000,432,34,0.282087,0.167256,520.271367,0.000000,0.001750,0.001000,0.088889,0.020492,0.068397,0.155709
sites_1,site_count,1,150.000000,6,1.000000,432,35,0.292431,0.167253,598.223110,0.000000,0.002528,0.001000,0.123077,0.023873,0.099204,0.147059
sites_1,site_count,1,150.000000,6,1.000000,432,36,0.343350,0.145142,599.646625,0.000000,0.002611,0.001000,0.121212,0.032828,0.088384,0.142857
sites_1,site_count,1,150.000000,6,1.000000,432,37,0.405496,0.159817,581.553493,0.000000,0.002194,0.001000,0.065789,0.033846,0.031943,0.189526
sites_1,site_count,1,150.000000,6,1.000000,432,38,0.424910,0.128852,715.726869,0.000000,0.003806,0.004862,0.105882,0.057884,0.047998,0.145051
sites_1,site_count,1,150.000000,6,1.000000,432,39,0.286256,0.116748,284.223140,0.000000,0.000750,0.001000,0.117647,0.061404,0.056244,0.129771
sites_1,site_count,1,150.000000,6,1.000000,432,40,0.349302,0.144629,364.294672,0.000000,0.002139,0.001819,0.224490,0.071090,0.153400,0.188462
sites_1,site_count,1,150.000000,6,1.000000,432,41,0.462493,0.087289,332.694392,0.000000,0.001222,0.001000,0.166667,0.021978,0.144689,0.116505
sites_1,site_count,1,150.000000,6,1.000000,432,42,0.481775,0.090267,456.354059,0.000000,0.002361,0.001000,0.300000,0.056856,0.243144,0.117994
sites_1,site_count,1,150.000000,6,1.000000,432,43,0.472874,0.103059,573.375442,0.000000,0.003111,0.001000,0.230769,0.054124,0.176646,0.143488
sites_1,site_count,1,150.000000,6,1.000000,432,44,0.448312,0.121946,570.041932,0.000000,0.003472,0.001000,0.166667,0.055024,0.111643,0.167331
sites_1,site_count,1,150.000000,6,1.000000,432,45,0.502331,0.126210,704.780403,0.000000,0.004139,0.001000,0.282609,0.045208,0.237401,0.142636
sites_1,site_count,1,150.000000,6,1.000000,432,46,0.506539,0.126137,676.566741,0.000000,0.003583,0.001000,0.190476,0.044444,0.146032,0.145078
sites_1,site_count,1,150.000000,6,1.000000,432,47,0.481524,0.127757,645.131003,0.000000,0.003556,0.001000,0.146789,0.057208,0.089581,0.199634
sites_1,site_count,1,150.000000,6,1.000000,432,48,0.489316,0.126426,860.938832,0.000000,0.004889,0.002131,0.154362,0.068852,0.085510,0.196311
sites_1,site_count,1,150.000000,6,1.000000,432,49,0.365557,0.060254,504.477893,0.000000,0.002389,0.001000,0.296296,0.031546,0.264751,0.145553
sites_1,site_count,1,150.000000,6,1.000000,432,50,0.338636,0.079873,566.367639,0.000000,0.002417,0.001517,0.109091,0.051360,0.057731,0.142487
sites_1,site_count,1,150.000000,6,1.000000,432,51,0.316764,0.059486,413.957019,0.000000,0.001889,0.001000,0.076923,0.061224,0.015699,0.095941
sites_1,site_count,1,150.000000,6,1.000000,432,52,0.325611,0.048749,456.517710,0.000000,0.001972,0.001000,0.347826,0.045082,0.302744,0.086142
sites_1,site_count,1,150.000000,6,1.000000,432,53,0.262529,0.076714,450.262000,0.000000,0.001778,0.001000,0.161290,0.044944,0.116347,0.104027
sites_1,site_count,1,150.000000,6,1.000000,432,54,0.218167,0.113144,516.555811,0.000000,0.001833,0.001000,0.116279,0.020619,0.095661,0.181435
sites_1,site_count,1,150.000000,6,1.000000,432,55,0.230694,0.107115,617.415117,0.000000,0.002972,0.001000,0.153846,0.029661,0.124185,0.099237
sites_1,site_count,1,150.000000,6,1.000000,432,56,0.240443,0.110975,627.066183,0.000000,0.003333,0.001000,0.108696,0.062099,0.046597,0.089669
sites_1,site_count,1,150.000000,6,1.000000,432,57,0.231898,0.132986,724.925701,0.000000,0.003417,0.001000,0.000000,0.035785,-0.035785,0.111307
sites_1,site_count,1,150.000000,6,1.000000,432,58,0.210993,0.150732,735.754457,0.000000,0.002861,0.001000,0.022472,0.026966,-0.004494,0.166667
sites_1,site_count,1,150.000000,6,1.000000,432,59,0.197014,0.145698,730.980756,0.000000,0.004000,0.001000,0.154930,0.063492,0.091438,0.123478
sites_1,site_count,1,150.000000,6,1.000000,432,60,0.186486,0.159024,624.355526,0.000000,0.002972,0.001000,0.072464,0.053991,0.018473,0.139394
sites_1,site_count,1,150.000000,6,1.000000,433,0,0.068007,0.152782,1744.818150,0.000000,0.008750,0.001000,0.095652,0.034215,0.061438,0.151715
sites_1,site_count,1,150.000000,6,1.000000,433,1,0.081665,0.154769,1632.218784,0.000000,0.008444,0.001000,0.075377,0.051739,0.023638,0.144412
sites_1,site_count,1,150.000000,6,1.000000,433,2,0.086703,0.175412,1607.315401,0.000000,0.006944,0.001000,0.061905,0.031488,0.030417,0.185676
sites_1,site_count,1,150.000000,6,1.000000,433,3,0.118498,0.180640,1627.809460,0.000000,0.007694,0.001000,0.061404,0.029548,0.031856,0.173913
sites_1,site_count,1,150.000000,6,1.000000,433,4,0.118023,0.172630,1425.328442,0.000000,0.007639,0.001000,0.118852,0.040042,0.078810,0.204526
sites_1,site_count,1,150.000000,6,1.000000,433,5,0.145439,0.182461,1511.619216,0.000000,0.007694,0.001000,0.119469,0.042901,0.076568,0.187552
sites_1,site_count,1,150.000000,6,1.000000,433,6,0.167466,0.202090,1705.651091,0.000000,0.010694,0.001280,0.111437,0.055348,0.056089,0.203218
sites_1,site_count,1,150.000000,6,1.000000,433,7,0.198815,0.155332,1518.187049,0.000000,0.007028,0.001000,0.161111,0.039460,0.121651,0.157480
sites_1,site_count,1,150.000000,6,1.000000,433,8,0.212310,0.170389,1540.521000,0.000000,0.008306,0.001000,0.146259,0.033302,0.112957,0.218587
sites_1,site_count,1,150.000000,6,1.000000,433,9,0.244270,0.185321,1536.172918,0.000000,0.007000,0.001000,0.054945,0.042169,0.012776,0.215130
sites_1,site_count,1,150.000000,6,1.000000,433,10,0.239122,0.157221,1720.443441,0.000000,0.009417,0.001000,0.112245,0.050256,0.061989,0.200272
sites_1,site_count,1,150.000000,6,1.000000,433,11,0.186771,0.174534,1988.339240,0.000000,0.009806,0.001000,0.141264,0.045211,0.096053,0.170902
sites_1,site_count,1,150.000000,6,1.000000,433,12,0.218527,0.173862,2072.761050,0.000000,0.010000,0.001000,0.155629,0.041806,0.113823,0.201602
sites_1,site_count,1,150.000000,6,1.000000,433,13,0.208640,0.209221,2188.247138,0.000000,0.009583,0.001000,0.104520,0.051394,0.053126,0.235686
sites_1,site_count,1,150.000000,6,1.000000,433,14,0.206518,0.188985,1973.543714,0.000000,0.009111,0.001000,0.114804,0.040105,0.074699,0.223951
sites_1,site_count,1,150.000000,6,1.000000,433,15,0.224499,0.189398,2135.271341,0.000000,0.009639,0.001000,0.192308,0.047368,0.144939,0.185714
sites_1,site_count,1,150.000000,6,1.000000,433,16,0.239014,0.165553,1708.925609,0.000000,0.008556,0.001000,0.155235,0.030359,0.124876,0.203079
sites_1,site_count,1,150.000000,6,1.000000,433,17,0.245712,0.135115,1352.481851,0.000000,0.006556,0.001092,0.143617,0.055556,0.088061,0.191837
sites_1,site_count,1,150.000000,6,1.000000,433,18,0.255891,0.147884,1076.634991,0.000000,0.005056,0.001439,0.133929,0.061789,0.072140,0.154058
sites_1,site_count,1,150.000000,6,1.000000,433,19,0.239521,0.205857,1023.964033,0.000000,0.004139,0.001000,0.148438,0.056723,0.091715,0.211921
sites_1,site_count,1,150.000000,6,1.000000,433,20,0.209385,0.197139,1164.461561,0.000000,0.005639,0.001000,0.135484,0.051862,0.083622,0.170893
sites_1,site_count,1,150.000000,6,1.000000,433,21,0.157686,0.201307,916.505332,0.000000,0.004222,0.001000,0.082707,0.034826,0.047881,0.180707
sites_1,site_count,1,150.000000,6,1.000000,433,22,0.147383,0.192619,1116.415761,0.000000,0.005417,0.001000,0.096154,0.042582,0.053571,0.176471
sites_1,site_count,1,150.000000,6,1.000000,433,23,0.181020,0.202531,1139.702305,0.000000,0.005833,0.001020,0.103226,0.055147,0.048079,0.159629
sites_1,site_count,1,150.000000,6,1.000000,433,24,0.204319,0.176849,1137.669223,0.000000,0.004694,0.001000,0.060606,0.029957,0.030649,0.158463
sites_1,site_count,1,150.000000,6,1.000000,433,25,0.225013,0.184675,1188.885004,0.000000,0.006167,0.001000,0.093923,0.043174,0.050749,0.174374
sites_1,site_count,1,150.000000,6,1.000000,433,26,0.202680,0.188914,1276.879022,0.000000,0.006250,0.001000,0.118750,0.062583,0.056167,0.175631
sites_1,site_count,1,150.000000,6,1.000000,433,27,0.190312,0.219201,1480.583599,0.000000,0.006583,0.001000,0.090476,0.051833,0.038643,0.209790
sites_1,site_count,1,150.000000,6,1.000000,433,28,0.215457,0.249848,1182.604080,0.000000,0.006361,0.001000,0.122222,0.044444,0.077778,0.190476
sites_1,site_count,1,150.000000,6,1.000000,433,29,0.200580,0.243681,1064.130093,0.000000,0.004806,0.001000,0.125000,0.026471,0.098529,0.166667
sites_1,site_count,1,150.000000,6,1.000000,433,30,0.229011,0.237884,1129.163697,0.000000,0.005972,0.001000,0.148352,0.035152,0.113200,0.180735
sites_1,site_count,1,150.000000,6,1.000000,433,31,0.226320,0.268222,1031.455521,0.000000,0.005833,0.001000,0.198925,0.046589,0.152336,0.236341
sites_1,site_count,1,150.000000,6,1.000000,433,32,0.227744,0.272311,1136.783184,0.000000,0.004889,0.001000,0.171233,0.036508,0.134725,0.188144
sites_1,site_count,1,150.000000,6,1.000000,433,33,0.264384,0.307190,1141.689996,0.000000,0.004972,0.001000,0.133758,0.046368,0.087390,0.195274
sites_1,site_count,1,150.000000,6,1.000000,433,34,0.291786,0.348099,1202.891760,0.000000,0.004722,0.001000,0.071429,0.039308,0.032120,0.194937
sites_1,site_count,1,150.000000,6,1.000000,433,35,0.310267,0.365547,1257.432621,0.000000,0.006528,0.001000,0.140078,0.034395,0.105683,0.246641
sites_1,site_count,1,150.000000,6,1.000000,433,36,0.313145,0.340477,1318.958495,0.000000,0.006528,0.001000,0.129278,0.041772,0.087505,0.249763
sites_1,site_count,1,150.000000,6,1.000000,433,37,0.290665,0.341877,1202.358922,0.000000,0.006972,0.002916,0.144444,0.052701,0.091744,0.262391
sites_1,site_count,1,150.000000,6,1.000000,433,38,0.161311,0.208108,451.862682,0.000000,0.001861,0.001000,0.314815,0.041885,0.272930,0.220408
sites_1,site_count,1,150.000000,6,1.000000,433,39,0.190482,0.222827,586.385822,0.000000,0.001722,0.001619,0.203390,0.022422,0.180968,0.209220
sites_1,site_count,1,150.000000,6,1.000000,433,40,0.463713,0.465355,436.563587,0.000000,0.001778,0.002550,0.104167,0.049505,0.054662,0.322148
sites_1,site_count,1,150.000000,6,1.000000,433,41,0.174707,0.287413,350.957407,0.000000,0.001667,0.001583,0.315068,0.135135,0.179933,0.496599
sites_1,site_count,1,150.000000,6,1.000000,433,42,0.362982,0.353456,593.489899,0.000000,0.003333,0.001000,0.202765,0.038462,0.164303,0.510588
sites_1,site_count,1,150.000000,6,1.000000,433,43,0.401007,0.393150,685.652541,0.000000,0.004333,0.002936,0.175373,0.051587,0.123786,0.515385
sites_1,site_count,1,150.000000,6,1.000000,433,44,0.185769,0.276429,262.749232,0.000000,0.000833,0.001000,0.120000,0.023810,0.096190,0.373134
sites_1,site_count,1,150.000000,6,1.000000,433,45,0.232385,0.302928,413.302112,0.000000,0.001750,0.002868,0.077670,0.082803,-0.005133,0.396154
sites_1,site_count,1,150.000000,6,1.000000,433,46,0.652397,0.410118,283.762566,0.000000,0.001750,0.001000,0.095745,0.066265,0.029480,0.361538
sites_1,site_count,1,150.000000,6,1.000000,433,47,0.681062,0.415689,358.838846,0.000000,0.001972,0.001887,0.158730,0.031250,0.127480,0.440559
sites_1,site_count,1,150.000000,6,1.000000,433,48,0.769398,0.416711,393.849334,0.000000,0.002028,0.001000,0.142857,0.035088,0.107769,0.437500
sites_1,site_count,1,150.000000,6,1.000000,433,49,0.756886,0.430098,520.884482,0.000000,0.002750,0.001000,0.203704,0.016129,0.187575,0.465517
sites_1,site_count,1,150.000000,6,1.000000,433,50,0.703327,0.456980,760.892272,0.000000,0.003944,0.001000,0.109023,0.066038,0.042985,0.455479
sites_1,site_count,1,150.000000,6,1.000000,433,51,0.687802,0.417353,871.398959,0.000000,0.005556,0.001000,0.132170,0.040000,0.092170,0.500624
sites_1,site_count,1,150.000000,6,1.000000,433,52,0.629140,0.376039,977.909029,0.000000,0.006833,0.001000,0.134658,0.041894,0.092763,0.452096
sites_1,site_count,1,150.000000,6,1.000000,433,53,0.579140,0.414828,992.616659,0.000000,0.006000,0.002883,0.082192,0.034951,0.047240,0.459601
sites_1,site_count,1,150.000000,6,1.000000,433,54,0.647562,0.460814,307.845792,0.000000,0.001667,0.004749,0.114583,0.100000,0.014583,0.424779
sites_1,site_count,1,150.000000,6,1.000000,433,55,0.639488,0.487738,275.657669,0.000000,0.001722,0.001000,0.120690,0.090164,0.030526,0.487395
sites_1,site_count,1,150.000000,6,1.000000,433,56,0.637698,0.485297,421.969802,0.000000,0.002111,0.001209,0.193548,0.096000,0.097548,0.497992
sites_1,site_count,1,150.000000,6,1.000000,433,57,0.625498,0.462840,411.957689,0.000000,0.001444,0.001000,0.050847,0.016393,0.034454,0.491667
sites_1,site_count,1,150.000000,6,1.000000,433,58,0.614662,0.507541,595.735427,0.000000,0.003306,0.001000,0.155642,0.018957,0.136685,0.549145
sites_1,site_count,1,150.000000,6,1.000000,433,59,0.599079,0.474006,727.449567,0.000000,0.005167,0.001000,0.165663,0.051136,0.114526,0.485380
sites_1,site_count,1,150.000000,6,1.000000,433,60,0.628871,0.506285,684.045275,0.000000,0.003806,0.001000,0.121212,0.024221,0.096991,0.506826
sites_1,site_count,1,150.000000,6,1.000000,434,0,0.076171,0.118146,1817.959770,0.000000,0.008750,0.001000,0.096939,0.039291,0.057648,0.131191
sites_1,site_count,1,150.000000,6,1.000000,434,1,0.074464,0.123425,1623.983386,0.000000,0.009028,0.001000,0.122340,0.047005,0.075335,0.124751
sites_1,site_count,1,150.000000,6,1.000000,434,2,0.080593,0.125452,1564.150940,0.000000,0.007472,0.001000,0.086207,0.046314,0.039893,0.141234
sites_1,site_count,1,150.000000,6,1.000000,434,3,0.096294,0.122825,1640.349285,0.000000,0.008083,0.001000,0.100877,0.034599,0.066278,0.161359
sites_1,site_count,1,150.000000,6,1.000000,434,4,0.114842,0.128456,1871.021899,0.000000,0.010417,0.001000,0.103896,0.044554,0.059342,0.140426
sites_1,site_count,1,150.000000,6,1.000000,434,5,0.132592,0.135564,2006.037158,0.000000,0.009111,0.001000,0.128049,0.050930,0.077119,0.117059
sites_1,site_count,1,150.000000,6,1.000000,434,6,0.130767,0.130354,1862.219014,0.000000,0.009528,0.001000,0.135266,0.046058,0.089208,0.139113
sites_1,site_count,1,150.000000,6,1.000000,434,7,0.130301,0.148557,1992.111269,0.000000,0.010417,0.001000,0.120141,0.040588,0.079554,0.165304
sites_1,site_count,1,150.000000,6,1.000000,434,8,0.126530,0.151112,2011.171912,0.000000,0.009694,0.001000,0.064982,0.040510,0.024472,0.172050
sites_1,site_count,1,150.000000,6,1.000000,434,9,0.141558,0.163435,1991.560723,0.000000,0.008250,0.001000,0.078014,0.036640,0.041374,0.201285
sites_1,site_count,1,150.000000,6,1.000000,434,10,0.151545,0.230573,2282.397089,0.000000,0.011417,0.001000,0.098712,0.036003,0.062710,0.255063
sites_1,site_count,1,150.000000,6,1.000000,434,11,0.135517,0.231972,2495.698728,0.000000,0.011222,0.001000,0.081146,0.048516,0.032630,0.232778
sites_1,site_count,1,150.000000,6,1.000000,434,12,0.111335,0.259153,2416.092931,0.000000,0.010722,0.001000,0.073267,0.046598,0.026670,0.271944
sites_1,site_count,1,150.000000,6,1.000000,434,13,0.121519,0.245248,2371.144430,0.000000,0.010917,0.001000,0.086785,0.042456,0.044329,0.277656
sites_1,site_count,1,150.000000,6,1.000000,434,14,0.122261,0.229575,2236.326392,0.000000,0.010139,0.001672,0.067416,0.044719,0.022697,0.215366
sites_1,site_count,1,150.000000,6,1.000000,434,15,0.175360,0.168483,1635.319890,0.000000,0.006917,0.001000,0.082840,0.044071,0.038769,0.150624
sites_1,site_count,1,150.000000,6,1.000000,434,16,0.171713,0.149361,1525.176940,0.000000,0.007417,0.001000,0.114504,0.048735,0.065769,0.109349
sites_1,site_count,1,150.000000,6,1.000000,434,17,0.150947,0.160419,1398.245373,0.000000,0.006500,0.001000,0.185714,0.046373,0.139341,0.142712
sites_1,site_count,1,150.000000,6,1.000000,434,18,0.114761,0.151515,1935.303802,0.000000,0.008167,0.001023,0.119565,0.040744,0.078821,0.140137
sites_1,site_count,1,150.000000,6,1.000000,434,19,0.152752,0.131309,1983.433707,0.000000,0.007167,0.001000,0.086957,0.024748,0.062209,0.144314
sites_1,site_count,1,150.000000,6,1.000000,434,20,0.122742,0.129918,2087.073461,0.000000,0.008972,0.001000,0.115942,0.044199,0.071743,0.140434
sites_1,site_count,1,150.000000,6,1.000000,434,21,0.123065,0.142278,2379.357144,0.000000,0.008028,0.001000,0.060932,0.040590,0.020341,0.204696
sites_1,site_count,1,150.000000,6,1.000000,434,22,0.123923,0.147114,2286.303821,0.000000,0.008694,0.001000,0.097561,0.033202,0.064359,0.162806
sites_1,site_count,1,150.000000,6,1.000000,434,23,0.129655,0.168497,2405.053681,0.000000,0.008000,0.001000,0.101351,0.030534,0.070817,0.220238
sites_1,site_count,1,150.000000,6,1.000000,434,24,0.174787,0.161678,2500.304687,0.000000,0.009583,0.001000,0.087349,0.038858,0.048491,0.208412
sites_1,site_count,1,150.000000,6,1.000000,434,25,0.180773,0.169844,3238.889270,0.000000,0.012667,0.001000,0.100204,0.035648,0.064556,0.231096
sites_1,site_count,1,150.000000,6,1.000000,434,26,0.178941,0.188145,3319.578222,0.000000,0.011028,0.001000,0.088384,0.050860,0.037524,0.228505
sites_1,site_count,1,150.000000,6,1.000000,434,27,0.193038,0.177927,3007.298878,0.000000,0.012917,0.001000,0.110345,0.048289,0.062056,0.210043
sites_1,site_count,1,150.000000,6,1.000000,434,28,0.202193,0.196430,2992.522703,0.000000,0.012028,0.001000,0.130208,0.039559,0.090649,0.199377
sites_1,site_count,1,150.000000,6,1.000000,434,29,0.183714,0.219453,2897.522483,0.000000,0.013111,0.001000,0.112676,0.044206,0.068470,0.275594
sites_1,site_count,1,150.000000,6,1.000000,434,30,0.204499,0.243933,3176.378200,0.000000,0.014083,0.001000,0.129091,0.042527,0.086564,0.255933
sites_1,site_count,1,150.000000,6,1.000000,434,31,0.217209,0.249487,3209.498312,0.000000,0.014556,0.001000,0.127419,0.047497,0.079923,0.284665
sites_1,site_count,1,150.000000,6,1.000000,434,32,0.261035,0.276230,3258.174107,0.000000,0.014417,0.001000,0.152381,0.044147,0.108234,0.296471
sites_1,site_count,1,150.000000,6,1.000000,434,33,0.270364,0.273004,2964.285155,0.000000,0.011889,0.001000,0.097270,0.048499,0.048771,0.310875
sites_1,site_count,1,150.000000,6,1.000000,434,34,0.265768,0.270935,3198.197829,0.000000,0.014861,0.001000,0.136503,0.043765,0.092738,0.281034
