number,state,value,food_site_count,food_site_radius,food_site_radius_log_sd,food_site_capacity,food_value,vertical_comb_benefit,food_site_min_distance,food_site_max_distance,foray_shape,travel_cost_per_distance,mutation_sd,transposition_mutation_correlation,stable_count,seed_count,collapse_count,mean_progress,mean_final_success,mean_final_payoff,mean_final_comb_tilt,mean_final_min_transposition,mean_final_dance_propensity,elapsed_seconds
294,COMPLETE,0.261,7,105.000,0.6,8,,0.280,750.0,6250.000,2.0,2.500000e-05,0.130,0.000,0,10,0,0.261,0.084,0.124,0.209,0.222,0.715,745.285
295,COMPLETE,1.371,3,240.000,0.6,9,,0.120,750.0,3250.000,2.0,2.500000e-05,0.140,0.400,1,10,0,0.371,0.164,1.375,0.302,0.326,0.576,714.588
296,COMPLETE,1.336,6,210.000,0.6,5,,0.460,750.0,5500.000,2.0,2.750000e-05,0.080,0.400,1,10,0,0.336,0.200,1.482,0.286,0.248,0.502,956.699
297,COMPLETE,11.000,7,330.000,0.6,3,,0.460,750.0,3000.000,2.0,3.500000e-05,0.110,0.200,10,10,0,1.000,0.426,6.065,0.846,0.721,0.474,1306.937
298,COMPLETE,0.225,6,270.000,0.6,6,,0.260,750.0,3500.000,2.0,4.000000e-05,0.050,0.300,0,10,0,0.225,0.338,3.163,0.204,0.186,0.546,1132.425
299,COMPLETE,-9.389,4,75.000,0.6,9,,0.120,750.0,7500.000,2.0,5.750000e-05,0.110,0.100,0,10,10,0.611,0.019,0.001,0.527,0.416,0.453,431.809
300,COMPLETE,-7.493,3,60.000,0.6,8,,0.460,750.0,4750.000,2.0,1.000000e-05,0.140,0.500,2,10,10,0.507,0.021,0.020,0.426,0.442,0.585,411.650
301,COMPLETE,-9.814,2,165.000,0.6,3,,0.440,750.0,7250.000,2.0,4.250000e-05,0.040,0.400,0,10,10,0.186,0.002,0.003,0.240,0.183,0.571,321.781
302,COMPLETE,-9.466,1,165.000,0.6,11,,0.400,750.0,7250.000,2.0,4.750000e-05,0.140,0.900,0,10,10,0.534,0.006,0.002,0.467,0.596,0.411,275.832
303,COMPLETE,-9.326,2,120.000,0.6,8,,0.100,750.0,3500.000,2.0,5.750000e-05,0.140,0.300,0,10,10,0.674,0.016,0.001,0.574,0.440,0.591,316.409
304,COMPLETE,-9.437,5,105.000,0.6,12,,0.340,750.0,5250.000,2.0,5.250000e-05,0.140,1.000,0,10,10,0.563,0.036,0.001,0.524,0.395,0.531,468.661
305,COMPLETE,-7.659,1,345.000,0.6,10,,0.140,750.0,4500.000,2.0,4.250000e-05,0.070,1.000,2,10,10,0.341,0.052,0.099,0.294,0.352,0.561,347.882
306,COMPLETE,0.175,8,225.000,0.6,12,,0.160,750.0,7000.000,2.0,4.250000e-05,0.100,0.500,0,10,0,0.175,0.225,1.005,0.140,0.213,0.560,1086.032
307,COMPLETE,-9.519,2,90.000,0.6,11,,0.300,750.0,3250.000,2.0,5.750000e-05,0.070,0.300,0,10,10,0.481,0.018,0.001,0.446,0.377,0.580,359.133
308,COMPLETE,-3.811,2,360.000,0.6,3,,0.300,750.0,7000.000,2.0,3.250000e-05,0.050,0.500,0,10,4,0.189,0.102,0.397,0.154,0.154,0.721,517.349
309,COMPLETE,1.313,8,330.000,0.6,10,,0.100,750.0,3750.000,2.0,3.750000e-05,0.060,0.800,1,10,0,0.313,0.470,4.762,0.258,0.271,0.567,1431.763
310,COMPLETE,0.201,3,300.000,0.6,3,,0.300,750.0,3500.000,2.0,5.750000e-05,0.060,0.800,0,10,0,0.201,0.240,1.457,0.165,0.152,0.692,876.530
311,COMPLETE,0.209,4,255.000,0.6,9,,0.300,750.0,5500.000,2.0,4.000000e-05,0.100,0.200,0,10,0,0.209,0.183,0.757,0.167,0.185,0.640,835.777
312,COMPLETE,-7.394,3,210.000,0.6,8,,0.320,750.0,6500.000,2.0,5.750000e-05,0.100,0.300,2,10,10,0.606,0.012,0.016,0.581,0.407,0.422,354.502
313,COMPLETE,11.000,6,285.000,0.6,9,,0.600,750.0,3250.000,2.0,5.750000e-05,0.110,0.700,10,10,0,1.000,0.341,4.199,0.864,0.747,0.570,1156.749
314,COMPLETE,-8.597,2,180.000,0.6,7,,0.360,750.0,5750.000,2.0,3.750000e-05,0.080,0.600,1,10,10,0.403,0.008,0.008,0.515,0.333,0.536,287.549
315,COMPLETE,0.177,8,240.000,0.6,6,,0.160,750.0,4500.000,2.0,4.250000e-05,0.050,0.500,0,10,0,0.177,0.336,2.717,0.142,0.188,0.638,1165.455
316,COMPLETE,0.203,2,315.000,0.6,9,,0.360,750.0,3250.000,2.0,5.750000e-05,0.060,0.300,0,10,0,0.203,0.194,0.955,0.166,0.160,0.607,715.187
317,COMPLETE,0.216,4,345.000,0.6,4,,0.180,750.0,5000.000,2.0,3.250000e-05,0.050,0.800,0,10,0,0.216,0.286,2.329,0.177,0.164,0.739,936.858
318,COMPLETE,0.193,6,210.000,0.6,3,,0.160,750.0,5000.000,2.0,5.500000e-05,0.140,0.200,0,10,0,0.193,0.186,0.601,0.154,0.216,0.624,905.732
319,COMPLETE,0.167,4,150.000,0.6,6,,0.200,750.0,3500.000,2.0,4.000000e-05,0.060,0.500,0,10,0,0.167,0.135,0.540,0.141,0.151,0.689,725.654
320,COMPLETE,1.288,7,135.000,0.6,5,,0.560,750.0,7500.000,2.0,2.000000e-05,0.120,0.300,1,10,0,0.288,0.100,0.340,0.234,0.273,0.697,746.658
321,COMPLETE,-6.492,6,60.000,0.6,7,,0.580,750.0,5500.000,2.0,2.000000e-05,0.140,0.600,3,10,10,0.508,0.025,0.005,0.454,0.455,0.658,520.993
322,COMPLETE,1.333,6,180.000,0.6,6,,0.360,750.0,3750.000,2.0,4.750000e-05,0.120,0.900,1,10,0,0.333,0.196,1.165,0.272,0.278,0.591,919.237
323,COMPLETE,3.510,4,240.000,0.6,6,,0.320,750.0,3750.000,2.0,3.500000e-05,0.130,0.000,3,10,0,0.510,0.188,1.460,0.419,0.412,0.521,874.165
324,COMPLETE,-3.372,3,135.000,0.6,7,,0.440,750.0,3750.000,2.0,5.000000e-05,0.080,0.600,5,10,9,0.628,0.039,0.013,0.570,0.608,0.523,390.402
325,COMPLETE,-2.241,3,270.000,0.6,3,,0.540,750.0,6750.000,2.0,5.250000e-05,0.120,0.800,7,10,10,0.759,0.060,0.107,0.680,0.642,0.659,426.870
326,COMPLETE,6.980,8,360.000,0.6,6,,0.380,750.0,6500.000,2.0,2.500000e-05,0.130,0.900,6,10,0,0.980,0.351,4.175,0.797,0.747,0.580,1278.437
327,COMPLETE,-9.400,6,75.000,0.6,10,,0.120,750.0,6000.000,2.0,5.750000e-05,0.080,0.200,0,10,10,0.600,0.031,0.001,0.519,0.423,0.486,495.716
328,COMPLETE,-9.551,1,90.000,0.6,8,,0.260,750.0,4500.000,2.0,3.000000e-05,0.060,0.000,0,10,10,0.449,0.006,0.001,0.359,0.373,0.546,281.557
329,COMPLETE,-9.383,2,60.000,0.6,8,,0.280,750.0,4000.000,2.0,4.750000e-05,0.100,0.900,0,10,10,0.617,0.010,0.001,0.494,0.446,0.463,301.760
330,COMPLETE,4.855,7,360.000,0.6,2,,0.160,750.0,4250.000,2.0,1.250000e-05,0.120,0.300,4,10,0,0.855,0.384,4.654,0.698,0.621,0.529,1209.773
331,COMPLETE,-9.732,1,210.000,0.6,7,,0.240,750.0,6500.000,2.0,6.000000e-05,0.070,0.900,0,10,10,0.268,0.003,0.003,0.349,0.417,0.791,231.146
332,COMPLETE,6.877,3,345.000,0.6,9,,0.520,750.0,5000.000,2.0,3.000000e-05,0.140,0.800,6,10,0,0.877,0.197,1.821,0.732,0.701,0.628,795.882
333,COMPLETE,-9.792,3,180.000,0.6,12,,0.140,750.0,6250.000,2.0,4.250000e-05,0.090,0.300,0,10,10,0.208,0.031,0.015,0.348,0.121,0.702,373.322
334,COMPLETE,-9.559,1,210.000,0.6,6,,0.300,750.0,3500.000,2.0,5.250000e-05,0.140,0.200,0,10,10,0.441,0.005,0.010,0.538,0.264,0.510,210.990
335,COMPLETE,-2.814,1,300.000,0.6,6,,0.220,750.0,4250.000,2.0,2.250000e-05,0.080,0.900,0,10,3,0.186,0.081,0.297,0.149,0.182,0.570,457.903
336,COMPLETE,-9.835,2,165.000,0.6,10,,0.100,750.0,4500.000,2.0,2.500000e-05,0.090,0.800,0,10,10,0.165,0.064,0.092,0.132,0.178,0.679,473.112
337,COMPLETE,-8.818,5,165.000,0.6,6,,0.140,750.0,6750.000,2.0,4.750000e-05,0.100,0.000,0,10,9,0.182,0.058,0.027,0.150,0.227,0.703,541.827
338,COMPLETE,0.181,5,240.000,0.6,12,,0.260,750.0,6750.000,2.0,3.500000e-05,0.080,0.200,0,10,0,0.181,0.166,0.692,0.145,0.164,0.606,829.933
339,COMPLETE,0.246,6,345.000,0.6,7,,0.340,750.0,3750.000,2.0,2.000000e-05,0.040,0.300,0,10,0,0.246,0.380,4.518,0.456,0.143,0.703,1085.184
340,COMPLETE,-9.491,1,150.000,0.6,12,,0.120,750.0,4750.000,2.0,4.000000e-05,0.130,0.900,0,10,10,0.509,0.007,0.001,0.444,0.511,0.448,223.749
341,COMPLETE,4.580,8,315.000,0.6,11,,0.480,750.0,4750.000,2.0,5.000000e-05,0.070,0.600,4,10,0,0.580,0.403,4.068,0.523,0.425,0.629,1347.481
342,COMPLETE,-9.529,8,120.000,0.6,4,,0.120,750.0,7000.000,2.0,5.750000e-05,0.120,0.100,0,10,10,0.471,0.028,0.002,0.456,0.338,0.497,582.962
343,COMPLETE,1.329,6,165.000,0.6,10,,0.360,750.0,3500.000,2.0,3.000000e-05,0.050,0.700,1,10,0,0.329,0.204,1.763,0.281,0.228,0.677,909.655
344,COMPLETE,1.705,7,225.000,0.6,3,,0.140,750.0,6750.000,2.0,1.000000e-05,0.130,0.700,1,10,0,0.705,0.193,1.946,0.566,0.538,0.604,917.954
345,COMPLETE,1.284,7,285.000,0.6,9,,0.120,750.0,6750.000,2.0,1.500000e-05,0.060,0.300,1,10,0,0.284,0.283,2.735,0.241,0.276,0.544,1112.208
346,COMPLETE,-9.862,1,90.000,0.6,2,,0.580,750.0,3250.000,2.0,1.250000e-05,0.040,0.900,0,10,10,0.138,0.013,0.006,0.124,0.192,0.695,270.412
347,COMPLETE,-7.518,1,330.000,0.6,3,,0.100,750.0,5750.000,2.0,5.500000e-05,0.070,0.600,2,10,10,0.482,0.009,0.042,0.528,0.417,0.503,228.335
348,COMPLETE,0.211,2,345.000,0.6,8,,0.260,750.0,3250.000,2.0,6.000000e-05,0.100,0.700,0,10,0,0.211,0.199,1.011,0.174,0.203,0.569,759.809
349,COMPLETE,1.305,6,75.000,0.6,8,,0.400,750.0,3500.000,2.0,2.750000e-05,0.140,0.100,1,10,0,0.305,0.073,0.171,0.251,0.285,0.620,649.926
350,COMPLETE,0.300,6,180.000,0.6,9,,0.160,750.0,5750.000,2.0,1.250000e-05,0.110,0.100,0,10,0,0.300,0.158,1.392,0.240,0.284,0.568,857.054
351,COMPLETE,-7.672,3,195.000,0.6,6,,0.340,750.0,5750.000,2.0,4.000000e-05,0.100,0.500,2,10,10,0.328,0.063,0.069,0.289,0.277,0.597,492.140
352,COMPLETE,-8.370,1,345.000,0.6,10,,0.320,750.0,7000.000,2.0,3.250000e-05,0.140,0.500,1,10,10,0.630,0.012,0.034,0.588,0.463,0.525,261.968
353,COMPLETE,5.636,7,255.000,0.6,7,,0.360,750.0,7000.000,2.0,1.250000e-05,0.090,0.700,5,10,0,0.636,0.238,2.631,0.539,0.503,0.523,1022.316
354,COMPLETE,-4.638,1,285.000,0.6,8,,0.420,750.0,6000.000,2.0,1.250000e-05,0.140,0.500,2,10,7,0.362,0.051,0.185,0.303,0.313,0.636,408.976
355,COMPLETE,3.623,8,210.000,0.6,3,,0.480,750.0,5500.000,2.0,2.000000e-05,0.080,0.300,3,10,0,0.623,0.243,2.639,0.541,0.457,0.594,1044.929
356,COMPLETE,-4.542,6,120.000,0.6,9,,0.300,750.0,4750.000,2.0,6.000000e-05,0.090,0.600,3,10,8,0.458,0.059,0.012,0.468,0.403,0.653,540.899
357,COMPLETE,-7.694,4,210.000,0.6,5,,0.100,750.0,7000.000,2.0,4.250000e-05,0.080,1.000,2,10,10,0.306,0.084,0.118,0.270,0.354,0.689,498.132
358,COMPLETE,5.694,5,285.000,0.6,6,,0.540,750.0,4500.000,2.0,4.500000e-05,0.140,0.100,5,10,0,0.694,0.245,2.085,0.592,0.525,0.488,981.299
359,COMPLETE,-5.338,3,225.000,0.6,5,,0.520,750.0,7500.000,2.0,6.000000e-05,0.130,0.900,4,10,10,0.662,0.012,0.022,0.626,0.521,0.444,345.985
360,COMPLETE,-8.602,4,60.000,0.6,4,,0.220,750.0,3250.000,2.0,2.750000e-05,0.120,0.100,1,10,10,0.398,0.031,0.002,0.321,0.360,0.552,423.934
361,COMPLETE,0.236,7,135.000,0.6,10,,0.560,750.0,3750.000,2.0,3.500000e-05,0.040,0.100,0,10,0,0.236,0.185,1.324,0.234,0.131,0.627,880.253
362,COMPLETE,0.229,3,345.000,0.6,10,,0.360,750.0,3500.000,2.0,4.250000e-05,0.060,0.100,0,10,0,0.229,0.270,2.247,0.189,0.184,0.524,907.908
363,COMPLETE,-9.696,8,135.000,0.6,2,,0.160,750.0,7250.000,2.0,5.750000e-05,0.070,0.000,0,10,10,0.304,0.017,0.005,0.368,0.277,0.529,541.462
364,COMPLETE,6.948,7,345.000,0.6,11,,0.400,750.0,3750.000,2.0,1.000000e-05,0.110,0.400,6,10,0,0.948,0.405,5.941,0.788,0.688,0.474,1251.599
365,COMPLETE,-7.670,6,150.000,0.6,7,,0.500,750.0,6000.000,2.0,6.000000e-05,0.040,0.600,1,10,9,0.330,0.018,0.009,0.293,0.303,0.706,465.643
366,COMPLETE,1.401,4,330.000,0.6,5,,0.460,750.0,5000.000,2.0,3.000000e-05,0.090,0.200,1,10,0,0.401,0.246,2.159,0.326,0.311,0.596,925.155
367,COMPLETE,1.272,1,315.000,0.6,11,,0.260,750.0,3750.000,2.0,2.250000e-05,0.140,0.100,1,10,0,0.272,0.081,0.394,0.223,0.280,0.551,470.655
368,COMPLETE,2.424,7,315.000,0.6,7,,0.380,750.0,3750.000,2.0,5.750000e-05,0.050,1.000,2,10,0,0.424,0.426,4.103,0.354,0.314,0.585,1224.403
369,COMPLETE,0.199,7,90.000,0.6,12,,0.460,750.0,6750.000,2.0,1.500000e-05,0.080,0.500,0,10,0,0.199,0.074,0.239,0.166,0.198,0.697,693.381
370,COMPLETE,0.238,5,345.000,0.6,5,,0.120,750.0,5000.000,2.0,3.750000e-05,0.090,0.600,0,10,0,0.238,0.311,2.503,0.191,0.225,0.612,1053.114
371,COMPLETE,1.365,7,330.000,0.6,11,,0.120,750.0,5750.000,2.0,2.750000e-05,0.090,0.900,1,10,0,0.365,0.344,3.169,0.299,0.320,0.564,1228.009
372,COMPLETE,0.125,6,180.000,0.6,9,,0.200,750.0,6750.000,2.0,4.250000e-05,0.050,0.200,0,10,0,0.125,0.115,0.263,0.103,0.148,0.612,739.398
373,COMPLETE,-9.383,1,75.000,0.6,3,,0.380,750.0,4750.000,2.0,3.750000e-05,0.130,0.500,0,10,10,0.617,0.006,0.001,0.507,0.514,0.475,264.691
374,COMPLETE,0.238,3,210.000,0.6,10,,0.260,750.0,3000.000,2.0,1.750000e-05,0.050,0.300,0,10,0,0.238,0.170,1.655,0.209,0.194,0.634,702.772
375,COMPLETE,0.209,6,240.000,0.6,8,,0.120,750.0,7250.000,2.0,1.250000e-05,0.090,0.800,0,10,0,0.209,0.202,1.788,0.170,0.212,0.560,924.704
376,COMPLETE,3.847,5,360.000,0.6,2,,0.180,750.0,5500.000,2.0,3.000000e-05,0.140,0.800,3,10,0,0.847,0.273,2.436,0.688,0.614,0.584,1015.396
377,COMPLETE,8.938,8,165.000,0.6,12,,0.600,750.0,4000.000,2.0,2.500000e-05,0.120,0.400,8,10,0,0.938,0.202,2.470,0.795,0.623,0.541,1026.263
378,COMPLETE,0.210,6,135.000,0.6,5,,0.140,750.0,3500.000,2.0,4.500000e-05,0.110,0.200,0,10,0,0.210,0.153,0.634,0.168,0.216,0.630,822.417
379,COMPLETE,0.266,1,330.000,0.6,5,,0.460,750.0,3500.000,2.0,1.000000e-05,0.040,0.000,0,10,0,0.266,0.106,1.053,0.216,0.194,0.785,447.698
380,COMPLETE,0.194,5,315.000,0.6,11,,0.100,750.0,6750.000,2.0,5.750000e-05,0.120,0.500,0,10,0,0.194,0.189,0.631,0.155,0.215,0.632,842.404
381,COMPLETE,-8.385,1,285.000,0.6,10,,0.140,750.0,3250.000,2.0,5.500000e-05,0.130,0.400,1,10,10,0.615,0.016,0.040,0.502,0.513,0.545,259.254
382,COMPLETE,0.188,4,315.000,0.6,10,,0.220,750.0,4750.000,2.0,5.250000e-05,0.050,1.000,0,10,0,0.188,0.271,1.569,0.155,0.188,0.616,939.260
383,COMPLETE,-9.552,1,300.000,0.6,12,,0.280,750.0,6500.000,2.0,6.000000e-05,0.060,0.300,0,10,10,0.448,0.005,0.025,0.567,0.357,0.465,249.086
384,COMPLETE,-8.468,1,300.000,0.6,11,,0.360,750.0,7000.000,2.0,6.000000e-05,0.060,0.400,1,10,10,0.532,0.005,0.026,0.692,0.324,0.472,246.642
385,COMPLETE,-8.741,1,330.000,0.6,4,,0.360,750.0,6500.000,2.0,2.250000e-05,0.070,0.500,1,10,10,0.259,0.037,0.102,0.219,0.234,0.668,314.190
386,COMPLETE,1.370,5,330.000,0.6,4,,0.260,750.0,4750.000,2.0,5.000000e-05,0.090,0.900,1,10,0,0.370,0.299,2.176,0.299,0.298,0.587,1061.519
387,COMPLETE,-8.698,7,90.000,0.6,3,,0.440,750.0,4500.000,2.0,5.500000e-05,0.050,0.100,0,10,9,0.302,0.024,0.002,0.320,0.216,0.700,480.741
388,COMPLETE,-9.487,4,105.000,0.6,9,,0.560,750.0,6750.000,2.0,3.500000e-05,0.140,0.600,0,10,10,0.513,0.022,0.001,0.454,0.406,0.459,424.853
389,COMPLETE,1.323,3,330.000,0.6,4,,0.340,750.0,4250.000,2.0,2.500000e-05,0.070,0.900,1,10,0,0.323,0.226,2.072,0.273,0.258,0.626,843.662
390,COMPLETE,-4.133,2,270.000,0.6,6,,0.580,750.0,7500.000,2.0,4.500000e-05,0.080,1.000,5,10,10,0.867,0.010,0.038,0.780,0.684,0.490,285.784
391,COMPLETE,0.137,5,105.000,0.6,3,,0.200,750.0,5750.000,2.0,2.250000e-05,0.070,0.500,0,10,0,0.137,0.054,0.062,0.112,0.166,0.761,508.750
392,COMPLETE,0.191,4,300.000,0.6,8,,0.180,750.0,3500.000,2.0,5.500000e-05,0.050,0.100,0,10,0,0.191,0.297,2.204,0.154,0.172,0.737,970.446
393,COMPLETE,-9.360,1,105.000,0.6,10,,0.520,750.0,7500.000,2.0,5.750000e-05,0.090,0.100,0,10,10,0.640,0.008,0.001,0.567,0.412,0.523,265.992
394,COMPLETE,-1.848,1,300.000,0.6,9,,0.120,750.0,5500.000,2.0,1.250000e-05,0.050,0.700,0,10,2,0.152,0.073,0.358,0.122,0.185,0.619,409.965
395,COMPLETE,1.331,2,345.000,0.6,10,,0.480,750.0,3750.000,2.0,3.250000e-05,0.080,0.700,1,10,0,0.331,0.189,1.500,0.281,0.248,0.570,700.312
396,COMPLETE,-9.804,1,120.000,0.6,6,,0.520,750.0,3500.000,2.0,2.250000e-05,0.080,0.900,0,10,10,0.196,0.012,0.004,0.192,0.192,0.548,273.339
397,COMPLETE,-9.515,4,105.000,0.6,10,,0.260,750.0,6750.000,2.0,4.000000e-05,0.090,0.600,0,10,10,0.485,0.020,0.001,0.428,0.434,0.482,406.300
398,COMPLETE,-9.599,3,75.000,0.6,2,,0.180,750.0,6750.000,2.0,6.000000e-05,0.040,1.000,0,10,10,0.401,0.014,0.001,0.362,0.369,0.467,331.296
399,COMPLETE,0.174,7,180.000,0.6,5,,0.320,750.0,7000.000,2.0,3.000000e-05,0.040,0.100,0,10,0,0.174,0.171,0.766,0.157,0.154,0.774,834.828
400,COMPLETE,-7.758,3,315.000,0.6,7,,0.180,750.0,7500.000,2.0,5.500000e-05,0.090,0.200,1,10,9,0.242,0.062,0.115,0.197,0.229,0.663,443.720
401,COMPLETE,-0.846,3,330.000,0.6,11,,0.280,750.0,7000.000,2.0,4.000000e-05,0.040,0.500,0,10,1,0.154,0.130,0.513,0.123,0.162,0.701,588.436
402,COMPLETE,-8.568,2,240.000,0.6,6,,0.300,750.0,7500.000,2.0,6.000000e-05,0.130,0.400,1,10,10,0.432,0.008,0.012,0.510,0.384,0.496,263.465
403,COMPLETE,-8.589,1,195.000,0.6,7,,0.180,750.0,3500.000,2.0,5.500000e-05,0.060,0.100,1,10,10,0.411,0.002,0.010,0.544,0.277,0.545,223.763
404,COMPLETE,-9.520,4,120.000,0.6,3,,0.380,750.0,7000.000,2.0,4.500000e-05,0.100,0.900,0,10,10,0.480,0.019,0.001,0.464,0.354,0.629,385.481
405,COMPLETE,-6.771,7,75.000,0.6,8,,0.520,750.0,7500.000,2.0,1.750000e-05,0.070,0.000,1,10,8,0.229,0.034,0.032,0.209,0.274,0.689,549.508
406,COMPLETE,0.203,2,330.000,0.6,7,,0.120,750.0,4000.000,2.0,4.250000e-05,0.120,1.000,0,10,0,0.203,0.161,0.758,0.162,0.267,0.633,651.544
407,COMPLETE,-0.849,8,60.000,0.6,9,,0.420,750.0,4750.000,2.0,2.500000e-05,0.080,0.700,0,10,1,0.151,0.057,0.045,0.121,0.223,0.695,626.061
408,COMPLETE,2.555,6,255.000,0.6,2,,0.180,750.0,3500.000,2.0,3.000000e-05,0.100,0.700,2,10,0,0.555,0.286,2.860,0.459,0.425,0.633,1019.245
409,COMPLETE,0.189,7,195.000,0.6,5,,0.420,750.0,5500.000,2.0,4.000000e-05,0.080,0.100,0,10,0,0.189,0.215,1.107,0.151,0.185,0.629,1001.795
410,COMPLETE,-4.824,8,120.000,0.6,6,,0.120,750.0,6750.000,2.0,4.000000e-05,0.140,0.400,0,10,5,0.176,0.074,0.037,0.147,0.208,0.662,704.954
411,COMPLETE,0.234,3,345.000,0.6,5,,0.600,750.0,3500.000,2.0,6.000000e-05,0.040,0.600,0,10,0,0.234,0.277,2.017,0.232,0.143,0.642,848.834
412,COMPLETE,1.399,8,315.000,0.6,9,,0.280,750.0,6000.000,2.0,2.500000e-05,0.080,0.200,1,10,0,0.399,0.349,3.457,0.338,0.301,0.584,1224.849
413,COMPLETE,-9.740,2,165.000,0.6,10,,0.540,750.0,6000.000,2.0,3.000000e-05,0.050,0.200,0,10,10,0.260,0.009,0.006,0.340,0.266,0.576,282.564
414,COMPLETE,-9.746,1,300.000,0.6,11,,0.140,750.0,7000.000,2.0,4.500000e-05,0.050,0.600,0,10,10,0.254,0.004,0.024,0.378,0.251,0.719,218.112
415,COMPLETE,8.994,6,360.000,0.6,6,,0.520,750.0,5000.000,2.0,2.000000e-05,0.120,0.300,8,10,0,0.994,0.336,4.752,0.825,0.736,0.583,1106.816
416,COMPLETE,4.623,7,255.000,0.6,4,,0.320,750.0,3000.000,2.0,3.000000e-05,0.070,0.800,4,10,0,0.623,0.351,4.123,0.581,0.423,0.640,1154.616
417,COMPLETE,-0.839,8,165.000,0.6,2,,0.560,750.0,6750.000,2.0,5.000000e-05,0.070,0.900,0,10,1,0.161,0.116,0.193,0.135,0.161,0.663,752.122
418,COMPLETE,1.297,7,180.000,0.6,4,,0.400,750.0,6500.000,2.0,3.750000e-05,0.120,0.300,1,10,0,0.297,0.155,0.472,0.257,0.261,0.643,856.471
419,COMPLETE,0.157,3,180.000,0.6,12,,0.340,750.0,5250.000,2.0,2.750000e-05,0.080,0.400,0,10,0,0.157,0.091,0.224,0.125,0.198,0.643,566.671
420,COMPLETE,0.168,3,315.000,0.6,4,,0.180,750.0,5500.000,2.0,5.500000e-05,0.100,0.700,0,10,0,0.168,0.149,0.386,0.139,0.184,0.667,653.752
421,COMPLETE,3.551,8,120.000,0.6,9,,0.300,750.0,5000.000,2.0,2.500000e-05,0.110,0.100,3,10,0,0.551,0.138,0.835,0.462,0.417,0.571,856.948
422,COMPLETE,4.601,5,330.000,0.6,11,,0.360,750.0,6250.000,2.0,1.750000e-05,0.090,0.400,4,10,0,0.601,0.263,2.790,0.512,0.479,0.589,966.459
423,COMPLETE,-8.360,7,60.000,0.6,3,,0.380,750.0,7250.000,2.0,4.250000e-05,0.110,0.900,1,10,10,0.640,0.026,0.001,0.533,0.499,0.448,492.585
424,COMPLETE,-8.575,3,120.000,0.6,8,,0.380,750.0,5000.000,2.0,5.750000e-05,0.050,0.500,1,10,10,0.425,0.003,0.001,0.419,0.366,0.581,349.640
425,COMPLETE,-9.627,4,105.000,0.6,10,,0.600,750.0,5750.000,2.0,3.750000e-05,0.100,0.000,0,10,10,0.373,0.027,0.001,0.378,0.298,0.614,411.551
426,COMPLETE,0.163,4,315.000,0.6,2,,0.600,750.0,6250.000,2.0,5.750000e-05,0.040,0.000,0,10,0,0.163,0.170,0.676,0.165,0.142,0.715,662.498
427,COMPLETE,8.927,4,240.000,0.6,7,,0.560,750.0,3500.000,2.0,2.000000e-05,0.110,0.000,8,10,0,0.927,0.199,2.637,0.797,0.690,0.594,842.542
428,COMPLETE,0.351,8,285.000,0.6,9,,0.360,750.0,6500.000,2.0,1.250000e-05,0.040,1.000,0,10,0,0.351,0.308,3.449,0.367,0.231,0.618,1114.082
429,COMPLETE,3.960,7,330.000,0.6,9,,0.440,750.0,3500.000,2.0,2.250000e-05,0.140,0.500,3,10,0,0.960,0.392,5.516,0.775,0.701,0.532,1240.293
430,COMPLETE,0.178,6,150.000,0.6,7,,0.560,750.0,7250.000,2.0,3.250000e-05,0.100,0.800,0,10,0,0.178,0.081,0.136,0.146,0.179,0.622,677.745
431,COMPLETE,0.208,4,210.000,0.6,2,,0.140,750.0,3000.000,2.0,2.250000e-05,0.040,0.200,0,10,0,0.208,0.212,2.004,0.167,0.187,0.676,721.991
432,COMPLETE,-8.671,1,255.000,0.6,10,,0.360,750.0,7000.000,2.0,4.750000e-05,0.110,0.200,1,10,10,0.329,0.005,0.011,0.683,0.173,0.494,232.186
433,COMPLETE,3.759,6,270.000,0.6,11,,0.260,750.0,3750.000,2.0,4.750000e-05,0.130,0.400,3,10,0,0.759,0.283,2.523,0.615,0.580,0.540,1070.829
434,COMPLETE,0.175,2,270.000,0.6,5,,0.100,750.0,5250.000,2.0,2.250000e-05,0.080,0.800,0,10,0,0.175,0.114,0.551,0.140,0.178,0.675,560.364
435,COMPLETE,2.420,7,165.000,0.6,7,,0.240,750.0,4000.000,2.0,2.500000e-05,0.080,0.800,2,10,0,0.420,0.204,1.796,0.354,0.317,0.638,939.614
436,COMPLETE,-8.360,2,180.000,0.6,6,,0.420,750.0,4000.000,2.0,5.250000e-05,0.090,0.100,1,10,10,0.640,0.004,0.010,0.695,0.435,0.602,285.984
437,COMPLETE,5.906,4,315.000,0.6,11,,0.340,750.0,5500.000,2.0,1.750000e-05,0.130,0.500,5,10,0,0.906,0.203,2.169,0.741,0.693,0.484,857.313
438,COMPLETE,0.193,8,120.000,0.6,5,,0.340,750.0,5750.000,2.0,4.250000e-05,0.110,0.900,0,10,0,0.193,0.095,0.096,0.157,0.177,0.671,780.200
439,COMPLETE,0.199,3,210.000,0.6,2,,0.280,750.0,4500.000,2.0,2.750000e-05,0.100,0.200,0,10,0,0.199,0.121,0.578,0.161,0.202,0.694,613.912
440,COMPLETE,1.327,3,255.000,0.6,6,,0.420,750.0,3000.000,2.0,3.750000e-05,0.070,0.700,1,10,0,0.327,0.210,1.801,0.283,0.244,0.591,777.348
