point,parameter,parameter_value,is_baseline,food_site_count,food_site_width,food_site_capacity,food_value,vertical_comb_benefit,food_site_max_distance,travel_cost_per_distance,mutation_sd,transposition_mutation_correlation,seed,comparison_group,outcome,stable_vertical_gravity,reached_gravity,retained_vertical,collapsed,gravity_reach_generation,vertical_reach_generation,partial_tilt_generation,partial_transposition_generation,max_comb_tilt,max_comb_tilt_generation,max_min_transposition,max_min_transposition_generation,min_success,min_success_generation,final_directional_bias,final_attention,final_sender_transposition,final_receiver_transposition,final_min_transposition,final_transposition_gap,final_comb_tilt,final_success,final_payoff,elapsed_seconds
alpha_0p25_mut_0p135_rho_0,evolutionary_interaction,alpha_0p25_mut_0p135_rho_0,false,7,0.220,14,1.000,0.250,7.500,0.020,0.135,0.000,315,successful,success,true,true,true,false,42,93,17,15,0.859,102,0.849,118,0.107,0,0.809,0.671,0.855,0.796,0.796,0.059,0.841,0.414,4.287,91.779
alpha_0p25_mut_0p135_rho_0,evolutionary_interaction,alpha_0p25_mut_0p135_rho_0,false,7,0.220,14,1.000,0.250,7.500,0.020,0.135,0.000,316,unsuccessful,gravity_without_vertical,false,true,false,false,119,not_reached,24,9,0.555,117,0.551,119,0.112,0,0.670,0.545,0.551,0.563,0.551,0.012,0.481,0.372,3.465,93.883
alpha_0p25_mut_0p135_rho_0,evolutionary_interaction,alpha_0p25_mut_0p135_rho_0,false,7,0.220,14,1.000,0.250,7.500,0.020,0.135,0.000,317,successful,success,true,true,true,false,77,75,24,8,0.862,113,0.732,102,0.099,0,0.563,0.721,0.718,0.591,0.591,0.127,0.835,0.386,3.906,95.360
alpha_0p25_mut_0p135_rho_0,evolutionary_interaction,alpha_0p25_mut_0p135_rho_0,false,7,0.220,14,1.000,0.250,7.500,0.020,0.135,0.000,318,successful,success,true,true,true,false,30,52,18,14,0.881,118,0.743,63,0.092,0,0.605,0.689,0.762,0.730,0.730,0.032,0.843,0.403,4.118,92.271
alpha_0p25_mut_0p135_rho_0,evolutionary_interaction,alpha_0p25_mut_0p135_rho_0,false,7,0.220,14,1.000,0.250,7.500,0.020,0.135,0.000,319,unsuccessful,gravity_without_vertical,false,true,false,false,38,48,26,16,0.860,64,0.817,116,0.118,0,0.716,0.544,0.819,0.740,0.740,0.079,0.777,0.378,3.765,83.984
alpha_0p25_mut_0p135_rho_0,evolutionary_interaction,alpha_0p25_mut_0p135_rho_0,false,7,0.220,14,1.000,0.250,7.500,0.020,0.135,0.000,320,successful,success,true,true,true,false,53,63,52,10,0.859,65,0.799,90,0.103,0,0.733,0.501,0.788,0.700,0.700,0.088,0.855,0.356,3.581,96.439
alpha_0p25_mut_0p135_rho_0,evolutionary_interaction,alpha_0p25_mut_0p135_rho_0,false,7,0.220,14,1.000,0.250,7.500,0.020,0.135,0.000,321,unsuccessful,gravity_without_vertical,false,true,false,false,39,65,17,12,0.866,93,0.793,89,0.112,0,0.738,0.631,0.766,0.505,0.505,0.261,0.793,0.407,4.111,100.784
alpha_0p25_mut_0p135_rho_0,evolutionary_interaction,alpha_0p25_mut_0p135_rho_0,false,7,0.220,14,1.000,0.250,7.500,0.020,0.135,0.000,322,successful,success,true,true,true,false,26,85,29,10,0.870,99,0.836,110,0.107,0,0.707,0.711,0.731,0.726,0.726,0.005,0.812,0.390,3.958,96.106
alpha_0p25_mut_0p135_rho_0,evolutionary_interaction,alpha_0p25_mut_0p135_rho_0,false,7,0.220,14,1.000,0.250,7.500,0.020,0.135,0.000,323,unsuccessful,gravity_without_vertical,false,true,false,false,101,108,79,10,0.818,114,0.691,120,0.107,0,0.661,0.643,0.778,0.691,0.691,0.087,0.771,0.390,3.898,98.447
alpha_0p25_mut_0p135_rho_0,evolutionary_interaction,alpha_0p25_mut_0p135_rho_0,false,7,0.220,14,1.000,0.250,7.500,0.020,0.135,0.000,324,unsuccessful,gravity_without_vertical,false,true,false,false,32,35,13,10,0.893,57,0.756,71,0.092,0,0.669,0.565,0.747,0.752,0.747,0.005,0.797,0.394,3.904,97.826
alpha_0p25_mut_0p135_rho_0,evolutionary_interaction,alpha_0p25_mut_0p135_rho_0,false,7,0.220,14,1.000,0.250,7.500,0.020,0.135,0.000,325,unsuccessful,gravity_without_vertical,false,true,false,false,61,not_reached,21,13,0.736,112,0.685,112,0.103,0,0.747,0.656,0.487,0.420,0.420,0.067,0.582,0.395,3.797,91.289
alpha_0p25_mut_0p135_rho_0,evolutionary_interaction,alpha_0p25_mut_0p135_rho_0,false,7,0.220,14,1.000,0.250,7.500,0.020,0.135,0.000,326,unsuccessful,gravity_without_vertical,false,true,false,false,105,not_reached,98,10,0.610,117,0.682,117,0.109,0,0.694,0.566,0.614,0.657,0.614,0.043,0.579,0.367,3.473,97.759
alpha_0p25_mut_0p135_rho_0,evolutionary_interaction,alpha_0p25_mut_0p135_rho_0,false,7,0.220,14,1.000,0.250,7.500,0.020,0.135,0.000,327,unsuccessful,gravity_without_vertical,false,true,false,false,71,100,67,11,0.832,112,0.748,120,0.099,0,0.794,0.776,0.816,0.748,0.748,0.068,0.791,0.395,4.065,93.143
alpha_0p25_mut_0p135_rho_0,evolutionary_interaction,alpha_0p25_mut_0p135_rho_0,false,7,0.220,14,1.000,0.250,7.500,0.020,0.135,0.000,328,unsuccessful,gravity_without_vertical,false,true,false,false,39,73,34,10,0.852,100,0.848,111,0.109,0,0.535,0.667,0.755,0.792,0.755,0.037,0.572,0.382,3.650,96.932
alpha_0p25_mut_0p135_rho_0,evolutionary_interaction,alpha_0p25_mut_0p135_rho_0,false,7,0.220,14,1.000,0.250,7.500,0.020,0.135,0.000,329,unsuccessful,gravity_without_vertical,false,true,false,false,21,33,12,10,0.888,50,0.773,33,0.101,0,0.762,0.519,0.826,0.678,0.678,0.148,0.729,0.390,3.886,95.037
alpha_0p25_mut_0p135_rho_0,evolutionary_interaction,alpha_0p25_mut_0p135_rho_0,false,7,0.220,14,1.000,0.250,7.500,0.020,0.135,0.000,330,successful,success,true,true,true,false,61,49,24,9,0.866,80,0.672,115,0.100,0,0.724,0.795,0.809,0.646,0.646,0.164,0.812,0.413,4.220,85.817
alpha_0p25_mut_0p135_rho_0,evolutionary_interaction,alpha_0p25_mut_0p135_rho_0,false,7,0.220,14,1.000,0.250,7.500,0.020,0.135,0.000,331,successful,success,true,true,true,false,47,63,19,16,0.895,75,0.751,115,0.109,0,0.715,0.776,0.786,0.727,0.727,0.059,0.891,0.360,3.749,92.944
alpha_0p25_mut_0p135_rho_0,evolutionary_interaction,alpha_0p25_mut_0p135_rho_0,false,7,0.220,14,1.000,0.250,7.500,0.020,0.135,0.000,332,unsuccessful,gravity_without_vertical,false,true,false,false,28,51,30,12,0.871,65,0.799,95,0.101,0,0.696,0.545,0.769,0.606,0.606,0.162,0.790,0.372,3.685,93.019
alpha_0p25_mut_0p135_rho_0,evolutionary_interaction,alpha_0p25_mut_0p135_rho_0,false,7,0.220,14,1.000,0.250,7.500,0.020,0.135,0.000,333,unsuccessful,gravity_without_vertical,false,true,false,false,49,51,29,15,0.883,64,0.790,94,0.107,0,0.696,0.721,0.752,0.650,0.650,0.102,0.719,0.392,3.889,97.567
alpha_0p25_mut_0p135_rho_0,evolutionary_interaction,alpha_0p25_mut_0p135_rho_0,false,7,0.220,14,1.000,0.250,7.500,0.020,0.135,0.000,334,unsuccessful,gravity_without_vertical,false,true,false,false,22,42,19,9,0.876,93,0.775,89,0.105,0,0.770,0.644,0.826,0.757,0.757,0.069,0.749,0.415,4.195,92.575
alpha_0p25_mut_0p135_rho_0,evolutionary_interaction,alpha_0p25_mut_0p135_rho_0,false,7,0.220,14,1.000,0.250,7.500,0.020,0.135,0.000,335,unsuccessful,gravity_without_vertical,false,true,false,false,25,59,38,11,0.874,79,0.823,59,0.096,0,0.622,0.824,0.499,0.439,0.439,0.061,0.704,0.377,3.612,91.632
alpha_0p25_mut_0p135_rho_0,evolutionary_interaction,alpha_0p25_mut_0p135_rho_0,false,7,0.220,14,1.000,0.250,7.500,0.020,0.135,0.000,336,successful,success,true,true,true,false,36,39,17,12,0.883,46,0.729,59,0.096,0,0.783,0.772,0.836,0.729,0.729,0.107,0.862,0.425,4.461,92.340
alpha_0p25_mut_0p135_rho_0,evolutionary_interaction,alpha_0p25_mut_0p135_rho_0,false,7,0.220,14,1.000,0.250,7.500,0.020,0.135,0.000,337,unsuccessful,gravity_without_vertical,false,true,false,false,32,47,19,10,0.863,83,0.727,114,0.098,0,0.742,0.735,0.655,0.748,0.655,0.093,0.769,0.384,3.839,93.220
alpha_0p25_mut_0p135_rho_0,evolutionary_interaction,alpha_0p25_mut_0p135_rho_0,false,7,0.220,14,1.000,0.250,7.500,0.020,0.135,0.000,338,unsuccessful,gravity_without_vertical,false,true,false,false,25,37,17,13,0.889,103,0.829,100,0.099,0,0.604,0.641,0.718,0.720,0.718,0.002,0.733,0.387,3.791,88.088
alpha_0p25_mut_0p135_rho_0,evolutionary_interaction,alpha_0p25_mut_0p135_rho_0,false,7,0.220,14,1.000,0.250,7.500,0.020,0.135,0.000,339,unsuccessful,gravity_without_vertical,false,true,false,false,28,46,18,19,0.886,107,0.786,120,0.099,0,0.690,0.725,0.792,0.786,0.786,0.006,0.794,0.418,4.252,95.419
alpha_0p25_mut_0p135_rho_0,evolutionary_interaction,alpha_0p25_mut_0p135_rho_0,false,7,0.220,14,1.000,0.250,7.500,0.020,0.135,0.000,340,unsuccessful,gravity_without_vertical,false,true,false,false,29,32,17,9,0.861,111,0.798,75,0.110,0,0.642,0.785,0.738,0.573,0.573,0.165,0.795,0.389,3.867,91.213
alpha_0p25_mut_0p135_rho_0,evolutionary_interaction,alpha_0p25_mut_0p135_rho_0,false,7,0.220,14,1.000,0.250,7.500,0.020,0.135,0.000,341,unsuccessful,gravity_without_vertical,false,true,false,false,35,35,20,10,0.905,80,0.767,56,0.103,0,0.619,0.695,0.760,0.721,0.721,0.039,0.794,0.385,3.916,94.416
alpha_0p25_mut_0p135_rho_0,evolutionary_interaction,alpha_0p25_mut_0p135_rho_0,false,7,0.220,14,1.000,0.250,7.500,0.020,0.135,0.000,342,unsuccessful,gravity_without_vertical,false,true,false,false,28,41,15,8,0.823,113,0.744,120,0.106,0,0.696,0.524,0.756,0.744,0.744,0.011,0.714,0.354,3.423,92.356
alpha_0p25_mut_0p135_rho_0,evolutionary_interaction,alpha_0p25_mut_0p135_rho_0,false,7,0.220,14,1.000,0.250,7.500,0.020,0.135,0.000,343,unsuccessful,gravity_without_vertical,false,true,false,false,49,67,16,14,0.858,75,0.758,100,0.091,0,0.629,0.459,0.728,0.669,0.669,0.060,0.726,0.379,3.723,97.052
alpha_0p25_mut_0p135_rho_0,evolutionary_interaction,alpha_0p25_mut_0p135_rho_0,false,7,0.220,14,1.000,0.250,7.500,0.020,0.135,0.000,344,unsuccessful,gravity_without_vertical,false,true,false,false,57,70,54,26,0.860,109,0.784,108,0.103,0,0.710,0.754,0.698,0.735,0.698,0.037,0.717,0.401,3.960,91.278
alpha_0p25_mut_0p135_rho_0,evolutionary_interaction,alpha_0p25_mut_0p135_rho_0,false,7,0.220,14,1.000,0.250,7.500,0.020,0.135,0.000,345,unsuccessful,gravity_without_vertical,false,true,false,false,66,46,32,17,0.845,96,0.820,94,0.106,0,0.686,0.582,0.722,0.493,0.493,0.229,0.725,0.386,3.801,92.643
alpha_0p25_mut_0p135_rho_0,evolutionary_interaction,alpha_0p25_mut_0p135_rho_0,false,7,0.220,14,1.000,0.250,7.500,0.020,0.135,0.000,346,unsuccessful,gravity_without_vertical,false,true,false,false,76,not_reached,12,8,0.713,110,0.530,94,0.104,0,0.686,0.614,0.579,0.373,0.373,0.206,0.707,0.388,3.772,93.950
alpha_0p25_mut_0p135_rho_0,evolutionary_interaction,alpha_0p25_mut_0p135_rho_0,false,7,0.220,14,1.000,0.250,7.500,0.020,0.135,0.000,347,unsuccessful,gravity_without_vertical,false,true,false,false,41,47,18,12,0.881,57,0.784,99,0.105,0,0.669,0.681,0.712,0.649,0.649,0.063,0.689,0.387,3.791,93.413
alpha_0p25_mut_0p135_rho_0,evolutionary_interaction,alpha_0p25_mut_0p135_rho_0,false,7,0.220,14,1.000,0.250,7.500,0.020,0.135,0.000,348,unsuccessful,gravity_without_vertical,false,true,false,false,51,80,30,20,0.842,117,0.803,68,0.109,0,0.637,0.675,0.776,0.707,0.707,0.070,0.793,0.390,3.962,90.042
alpha_0p25_mut_0p135_rho_0,evolutionary_interaction,alpha_0p25_mut_0p135_rho_0,false,7,0.220,14,1.000,0.250,7.500,0.020,0.135,0.000,349,successful,success,true,true,true,false,30,87,26,8,0.853,89,0.780,110,0.098,0,0.638,0.667,0.706,0.749,0.706,0.042,0.820,0.398,3.998,95.927
alpha_0p25_mut_0p135_rho_0,evolutionary_interaction,alpha_0p25_mut_0p135_rho_0,false,7,0.220,14,1.000,0.250,7.500,0.020,0.135,0.000,350,unsuccessful,gravity_without_vertical,false,true,false,false,46,43,14,8,0.889,113,0.782,108,0.100,0,0.706,0.652,0.779,0.549,0.549,0.230,0.738,0.357,3.439,95.917
alpha_0p25_mut_0p135_rho_0,evolutionary_interaction,alpha_0p25_mut_0p135_rho_0,false,7,0.220,14,1.000,0.250,7.500,0.020,0.135,0.000,351,unsuccessful,gravity_without_vertical,false,true,false,false,25,53,18,12,0.858,91,0.839,56,0.092,0,0.658,0.553,0.724,0.677,0.677,0.047,0.747,0.405,4.070,93.027
alpha_0p25_mut_0p135_rho_0,evolutionary_interaction,alpha_0p25_mut_0p135_rho_0,false,7,0.220,14,1.000,0.250,7.500,0.020,0.135,0.000,352,successful,success,true,true,true,false,41,109,26,9,0.840,110,0.791,75,0.100,0,0.641,0.665,0.769,0.739,0.739,0.030,0.806,0.391,3.962,98.708
alpha_0p25_mut_0p135_rho_0,evolutionary_interaction,alpha_0p25_mut_0p135_rho_0,false,7,0.220,14,1.000,0.250,7.500,0.020,0.135,0.000,353,unsuccessful,gravity_without_vertical,false,true,false,false,54,66,40,15,0.860,117,0.811,115,0.102,0,0.600,0.702,0.809,0.777,0.777,0.032,0.739,0.383,3.788,98.138
alpha_0p25_mut_0p135_rho_0,evolutionary_interaction,alpha_0p25_mut_0p135_rho_0,false,7,0.220,14,1.000,0.250,7.500,0.020,0.135,0.000,354,unsuccessful,gravity_without_vertical,false,true,false,false,22,47,24,11,0.883,65,0.790,48,0.103,0,0.566,0.656,0.740,0.477,0.477,0.264,0.775,0.366,3.590,94.505
alpha_0p25_mut_0p135_rho_0,evolutionary_interaction,alpha_0p25_mut_0p135_rho_0,false,7,0.220,14,1.000,0.250,7.500,0.020,0.135,0.000,355,unsuccessful,gravity_without_vertical,false,true,false,false,59,not_reached,71,12,0.788,88,0.676,76,0.099,0,0.648,0.449,0.494,0.554,0.494,0.061,0.752,0.380,3.700,88.939
alpha_0p25_mut_0p135_rho_0,evolutionary_interaction,alpha_0p25_mut_0p135_rho_0,false,7,0.220,14,1.000,0.250,7.500,0.020,0.135,0.000,356,unsuccessful,gravity_without_vertical,false,true,false,false,55,95,56,12,0.872,108,0.732,113,0.106,0,0.654,0.653,0.771,0.647,0.647,0.123,0.730,0.383,3.812,95.950
alpha_0p25_mut_0p135_rho_0,evolutionary_interaction,alpha_0p25_mut_0p135_rho_0,false,7,0.220,14,1.000,0.250,7.500,0.020,0.135,0.000,357,unsuccessful,gravity_without_vertical,false,true,false,false,94,108,47,10,0.843,109,0.772,119,0.106,0,0.624,0.671,0.721,0.780,0.721,0.059,0.759,0.399,4.012,94.508
alpha_0p25_mut_0p135_rho_0,evolutionary_interaction,alpha_0p25_mut_0p135_rho_0,false,7,0.220,14,1.000,0.250,7.500,0.020,0.135,0.000,358,successful,success,true,true,true,false,22,51,22,12,0.896,117,0.753,90,0.097,0,0.804,0.579,0.751,0.785,0.751,0.034,0.870,0.397,4.074,91.999
alpha_0p25_mut_0p135_rho_0,evolutionary_interaction,alpha_0p25_mut_0p135_rho_0,false,7,0.220,14,1.000,0.250,7.500,0.020,0.135,0.000,359,successful,success,true,true,true,false,30,54,13,20,0.842,80,0.784,53,0.110,0,0.699,0.734,0.757,0.685,0.685,0.072,0.824,0.366,3.665,92.360
alpha_0p25_mut_0p135_rho_0,evolutionary_interaction,alpha_0p25_mut_0p135_rho_0,false,7,0.220,14,1.000,0.250,7.500,0.020,0.135,0.000,360,unsuccessful,partial_transposition,false,false,false,false,not_reached,not_reached,82,18,0.549,82,0.412,53,0.105,0,0.725,0.701,0.298,0.355,0.298,0.056,0.246,0.423,3.859,98.240
alpha_0p25_mut_0p135_rho_0,evolutionary_interaction,alpha_0p25_mut_0p135_rho_0,false,7,0.220,14,1.000,0.250,7.500,0.020,0.135,0.000,361,unsuccessful,gravity_without_vertical,false,true,false,false,64,86,22,14,0.853,89,0.837,112,0.101,0,0.630,0.747,0.857,0.689,0.689,0.168,0.783,0.390,3.944,95.903
alpha_0p25_mut_0p135_rho_0,evolutionary_interaction,alpha_0p25_mut_0p135_rho_0,false,7,0.220,14,1.000,0.250,7.500,0.020,0.135,0.000,362,successful,success,true,true,true,false,69,71,33,11,0.854,103,0.749,93,0.107,0,0.678,0.589,0.784,0.673,0.673,0.111,0.806,0.378,3.782,94.378
alpha_0p25_mut_0p135_rho_0,evolutionary_interaction,alpha_0p25_mut_0p135_rho_0,false,7,0.220,14,1.000,0.250,7.500,0.020,0.135,0.000,363,unsuccessful,flat,false,false,false,false,not_reached,not_reached,19,10,0.551,20,0.413,89,0.117,0,0.596,0.781,0.271,0.238,0.238,0.033,0.346,0.376,3.362,97.512
alpha_0p25_mut_0p135_rho_0,evolutionary_interaction,alpha_0p25_mut_0p135_rho_0,false,7,0.220,14,1.000,0.250,7.500,0.020,0.135,0.000,364,successful,success,true,true,true,false,70,78,16,17,0.852,83,0.825,88,0.113,0,0.616,0.520,0.750,0.688,0.688,0.063,0.801,0.378,3.772,96.988
alpha_0p25_mut_0p135_rho_0,evolutionary_interaction,alpha_0p25_mut_0p135_rho_0,false,7,0.220,14,1.000,0.250,7.500,0.020,0.135,0.000,365,successful,success,true,true,true,false,93,100,16,19,0.872,111,0.755,120,0.103,0,0.759,0.770,0.790,0.755,0.755,0.035,0.851,0.419,4.354,93.283
alpha_0p25_mut_0p135_rho_0,evolutionary_interaction,alpha_0p25_mut_0p135_rho_0,false,7,0.220,14,1.000,0.250,7.500,0.020,0.135,0.000,366,unsuccessful,gravity_without_vertical,false,true,false,false,52,83,22,14,0.821,83,0.745,115,0.105,0,0.537,0.768,0.825,0.716,0.716,0.109,0.698,0.386,3.749,90.017
alpha_0p25_mut_0p135_rho_0,evolutionary_interaction,alpha_0p25_mut_0p135_rho_0,false,7,0.220,14,1.000,0.250,7.500,0.020,0.135,0.000,367,unsuccessful,vertical_without_gravity,false,true,true,false,44,72,44,18,0.859,75,0.710,102,0.109,0,0.743,0.794,0.810,0.433,0.433,0.378,0.824,0.406,4.090,91.925
alpha_0p25_mut_0p135_rho_0,evolutionary_interaction,alpha_0p25_mut_0p135_rho_0,false,7,0.220,14,1.000,0.250,7.500,0.020,0.135,0.000,368,unsuccessful,gravity_without_vertical,false,true,false,false,31,43,14,10,0.903,69,0.738,38,0.101,0,0.583,0.545,0.481,0.467,0.467,0.013,0.645,0.369,3.511,86.448
alpha_0p25_mut_0p135_rho_0,evolutionary_interaction,alpha_0p25_mut_0p135_rho_0,false,7,0.220,14,1.000,0.250,7.500,0.020,0.135,0.000,369,successful,success,true,true,true,false,28,45,12,8,0.865,106,0.798,51,0.116,0,0.653,0.644,0.762,0.611,0.611,0.151,0.820,0.383,3.818,93.971
alpha_0p25_mut_0p135_rho_0,evolutionary_interaction,alpha_0p25_mut_0p135_rho_0,false,7,0.220,14,1.000,0.250,7.500,0.020,0.135,0.000,370,unsuccessful,gravity_without_vertical,false,true,false,false,37,not_reached,51,9,0.689,65,0.585,115,0.094,0,0.811,0.777,0.722,0.548,0.548,0.174,0.641,0.368,3.545,95.934
alpha_0p25_mut_0p135_rho_0,evolutionary_interaction,alpha_0p25_mut_0p135_rho_0,false,7,0.220,14,1.000,0.250,7.500,0.020,0.135,0.000,371,unsuccessful,gravity_without_vertical,false,true,false,false,34,41,10,12,0.821,54,0.714,61,0.099,0,0.539,0.535,0.397,0.274,0.274,0.123,0.609,0.367,3.443,93.659
alpha_0p25_mut_0p135_rho_0,evolutionary_interaction,alpha_0p25_mut_0p135_rho_0,false,7,0.220,14,1.000,0.250,7.500,0.020,0.135,0.000,372,unsuccessful,vertical_without_gravity,false,true,true,false,24,43,26,12,0.884,48,0.852,61,0.099,0,0.597,0.554,0.601,0.410,0.410,0.191,0.824,0.386,3.834,94.706
alpha_0p25_mut_0p135_rho_0,evolutionary_interaction,alpha_0p25_mut_0p135_rho_0,false,7,0.220,14,1.000,0.250,7.500,0.020,0.135,0.000,373,successful,success,true,true,true,false,55,114,22,11,0.846,120,0.710,101,0.102,0,0.507,0.507,0.672,0.644,0.644,0.028,0.846,0.368,3.703,88.179
alpha_0p25_mut_0p135_rho_0,evolutionary_interaction,alpha_0p25_mut_0p135_rho_0,false,7,0.220,14,1.000,0.250,7.500,0.020,0.135,0.000,374,successful,success,true,true,true,false,110,119,20,12,0.815,120,0.671,120,0.101,0,0.484,0.586,0.781,0.671,0.671,0.110,0.815,0.381,3.833,97.517
alpha_0p25_mut_0p135_rho_0,evolutionary_interaction,alpha_0p25_mut_0p135_rho_0,false,7,0.220,14,1.000,0.250,7.500,0.020,0.135,0.000,375,unsuccessful,gravity_without_vertical,false,true,false,false,46,45,24,14,0.921,58,0.745,86,0.100,0,0.562,0.757,0.707,0.625,0.625,0.082,0.760,0.359,3.514,94.157
alpha_0p25_mut_0p135_rho_0,evolutionary_interaction,alpha_0p25_mut_0p135_rho_0,false,7,0.220,14,1.000,0.250,7.500,0.020,0.135,0.000,376,unsuccessful,gravity_without_vertical,false,true,false,false,63,68,23,12,0.896,75,0.721,71,0.090,0,0.658,0.652,0.784,0.406,0.406,0.378,0.778,0.389,3.846,92.128
alpha_0p25_mut_0p135_rho_0,evolutionary_interaction,alpha_0p25_mut_0p135_rho_0,false,7,0.220,14,1.000,0.250,7.500,0.020,0.135,0.000,377,successful,success,true,true,true,false,90,115,87,9,0.857,118,0.731,107,0.104,0,0.815,0.830,0.740,0.632,0.632,0.108,0.819,0.390,3.949,99.221
alpha_0p25_mut_0p135_rho_0,evolutionary_interaction,alpha_0p25_mut_0p135_rho_0,false,7,0.220,14,1.000,0.250,7.500,0.020,0.135,0.000,378,unsuccessful,gravity_without_vertical,false,true,false,false,26,69,27,14,0.872,102,0.732,64,0.091,0,0.622,0.507,0.718,0.469,0.469,0.249,0.759,0.367,3.600,96.528
alpha_0p25_mut_0p135_rho_0,evolutionary_interaction,alpha_0p25_mut_0p135_rho_0,false,7,0.220,14,1.000,0.250,7.500,0.020,0.135,0.000,379,unsuccessful,gravity_without_vertical,false,true,false,false,39,69,26,21,0.869,77,0.819,91,0.105,0,0.798,0.714,0.748,0.464,0.464,0.284,0.790,0.397,3.996,90.806
alpha_0p25_mut_0p135_rho_0,evolutionary_interaction,alpha_0p25_mut_0p135_rho_0,false,7,0.220,14,1.000,0.250,7.500,0.020,0.135,0.000,380,unsuccessful,gravity_without_vertical,false,true,false,false,29,47,18,9,0.891,57,0.725,74,0.106,0,0.640,0.647,0.308,0.361,0.308,0.053,0.339,0.382,3.466,88.078
alpha_0p25_mut_0p135_rho_0,evolutionary_interaction,alpha_0p25_mut_0p135_rho_0,false,7,0.220,14,1.000,0.250,7.500,0.020,0.135,0.000,381,unsuccessful,gravity_without_vertical,false,true,false,false,85,87,11,18,0.909,107,0.736,95,0.105,0,0.551,0.641,0.700,0.500,0.500,0.200,0.695,0.364,3.539,93.580
alpha_0p25_mut_0p135_rho_0,evolutionary_interaction,alpha_0p25_mut_0p135_rho_0,false,7,0.220,14,1.000,0.250,7.500,0.020,0.135,0.000,382,unsuccessful,partial_transposition,false,false,false,false,not_reached,not_reached,116,13,0.551,116,0.422,54,0.101,0,0.645,0.605,0.462,0.402,0.402,0.060,0.467,0.372,3.448,97.514
alpha_0p25_mut_0p135_rho_0,evolutionary_interaction,alpha_0p25_mut_0p135_rho_0,false,7,0.220,14,1.000,0.250,7.500,0.020,0.135,0.000,383,unsuccessful,partial_tilt,false,false,false,false,not_reached,not_reached,79,9,0.699,119,0.489,113,0.101,0,0.573,0.625,0.565,0.363,0.363,0.202,0.667,0.353,3.305,95.724
alpha_0p25_mut_0p135_rho_0,evolutionary_interaction,alpha_0p25_mut_0p135_rho_0,false,7,0.220,14,1.000,0.250,7.500,0.020,0.135,0.000,384,unsuccessful,gravity_without_vertical,false,true,false,false,43,73,18,16,0.889,95,0.775,52,0.100,0,0.618,0.713,0.667,0.669,0.667,0.002,0.699,0.370,3.584,101.389
alpha_0p25_mut_0p135_rho_0,evolutionary_interaction,alpha_0p25_mut_0p135_rho_0,false,7,0.220,14,1.000,0.250,7.500,0.020,0.135,0.000,385,successful,success,true,true,true,false,86,109,80,8,0.836,112,0.730,113,0.103,0,0.694,0.768,0.749,0.699,0.699,0.050,0.806,0.392,3.947,96.628
alpha_0p25_mut_0p135_rho_0,evolutionary_interaction,alpha_0p25_mut_0p135_rho_0,false,7,0.220,14,1.000,0.250,7.500,0.020,0.135,0.000,386,unsuccessful,gravity_without_vertical,false,true,false,false,42,45,15,10,0.879,84,0.795,86,0.103,0,0.712,0.577,0.727,0.675,0.675,0.052,0.729,0.399,3.989,91.162
alpha_0p25_mut_0p135_rho_0,evolutionary_interaction,alpha_0p25_mut_0p135_rho_0,false,7,0.220,14,1.000,0.250,7.500,0.020,0.135,0.000,387,unsuccessful,gravity_without_vertical,false,true,false,false,67,74,40,10,0.877,105,0.768,104,0.105,0,0.668,0.631,0.777,0.672,0.672,0.105,0.751,0.398,3.883,90.844
alpha_0p25_mut_0p135_rho_0,evolutionary_interaction,alpha_0p25_mut_0p135_rho_0,false,7,0.220,14,1.000,0.250,7.500,0.020,0.135,0.000,388,unsuccessful,gravity_without_vertical,false,true,false,false,46,56,14,14,0.892,86,0.739,90,0.102,0,0.815,0.642,0.665,0.617,0.617,0.048,0.617,0.381,3.637,93.526
alpha_0p25_mut_0p135_rho_0,evolutionary_interaction,alpha_0p25_mut_0p135_rho_0,false,7,0.220,14,1.000,0.250,7.500,0.020,0.135,0.000,389,unsuccessful,vertical_without_gravity,false,true,true,false,33,67,33,8,0.896,117,0.731,111,0.100,0,0.663,0.775,0.825,0.458,0.458,0.367,0.859,0.385,3.903,89.084
alpha_0p25_mut_0p135_rho_0,evolutionary_interaction,alpha_0p25_mut_0p135_rho_0,false,7,0.220,14,1.000,0.250,7.500,0.020,0.135,0.000,390,successful,success,true,true,true,false,26,46,23,12,0.842,98,0.794,120,0.098,0,0.815,0.781,0.794,0.836,0.794,0.042,0.814,0.397,4.122,89.825
alpha_0p25_mut_0p135_rho_0,evolutionary_interaction,alpha_0p25_mut_0p135_rho_0,false,7,0.220,14,1.000,0.250,7.500,0.020,0.135,0.000,391,unsuccessful,gravity_without_vertical,false,true,false,false,28,85,70,7,0.860,89,0.764,92,0.098,0,0.724,0.684,0.644,0.643,0.643,0.001,0.736,0.373,3.618,91.031
