number,state,value,seed,food_site_count,food_site_radius,food_site_capacity,vertical_comb_benefit,food_site_max_distance,travel_cost_per_distance,mutation_sd,transposition_mutation_correlation,stable,collapsed,progress,final_success,final_payoff,final_comb_tilt,final_sender_transposition,final_receiver_transposition,final_min_transposition,final_dance_propensity
753,COMPLETE,7.984,107,7,330.000,4,0.500,3500.000,1.500000e-05,0.110,0.100,true,false,1.000,0.414,6.456,0.855,0.805,0.799,0.799,0.441
753,COMPLETE,7.984,108,7,330.000,4,0.500,3500.000,1.500000e-05,0.110,0.100,true,false,1.000,0.372,5.646,0.800,0.590,0.666,0.590,0.460
753,COMPLETE,7.984,109,7,330.000,4,0.500,3500.000,1.500000e-05,0.110,0.100,false,false,0.988,0.379,5.782,0.790,0.633,0.716,0.633,0.732
754,COMPLETE,4.866,100,5,345.000,4,0.500,3500.000,1.500000e-05,0.110,0.100,true,false,1.000,0.310,4.685,0.829,0.790,0.814,0.790,0.562
754,COMPLETE,4.866,101,5,345.000,4,0.500,3500.000,1.500000e-05,0.110,0.100,false,false,0.983,0.353,5.273,0.786,0.769,0.843,0.769,0.579
754,COMPLETE,4.866,102,5,345.000,4,0.500,3500.000,1.500000e-05,0.110,0.100,true,false,1.000,0.322,4.864,0.835,0.776,0.740,0.740,0.598
754,COMPLETE,4.866,103,5,345.000,4,0.500,3500.000,1.500000e-05,0.110,0.100,true,false,1.000,0.333,5.088,0.857,0.753,0.705,0.705,0.421
754,COMPLETE,4.866,104,5,345.000,4,0.500,3500.000,1.500000e-05,0.110,0.100,false,false,0.680,0.294,4.280,0.767,0.534,0.340,0.340,0.371
754,COMPLETE,4.866,105,5,345.000,4,0.500,3500.000,1.500000e-05,0.110,0.100,false,false,0.960,0.301,4.464,0.827,0.480,0.563,0.480,0.479
754,COMPLETE,4.866,106,5,345.000,4,0.500,3500.000,1.500000e-05,0.110,0.100,false,false,0.322,0.312,4.462,0.735,0.161,0.201,0.161,0.701
754,COMPLETE,4.866,107,5,345.000,4,0.500,3500.000,1.500000e-05,0.110,0.100,true,false,1.000,0.297,4.410,0.803,0.766,0.756,0.756,0.557
754,COMPLETE,4.866,108,5,345.000,4,0.500,3500.000,1.500000e-05,0.110,0.100,false,false,0.994,0.321,4.792,0.795,0.720,0.798,0.720,0.422
754,COMPLETE,4.866,109,5,345.000,4,0.500,3500.000,1.500000e-05,0.110,0.100,false,false,0.720,0.299,4.396,0.793,0.416,0.360,0.360,0.239
755,COMPLETE,6.927,100,8,330.000,4,0.500,3500.000,1.500000e-05,0.110,0.100,true,false,1.000,0.431,6.746,0.841,0.784,0.833,0.784,0.686
755,COMPLETE,6.927,101,8,330.000,4,0.500,3500.000,1.500000e-05,0.110,0.100,true,false,1.000,0.414,6.460,0.845,0.762,0.725,0.725,0.472
755,COMPLETE,6.927,102,8,330.000,4,0.500,3500.000,1.500000e-05,0.110,0.100,false,false,0.940,0.445,6.757,0.752,0.768,0.800,0.768,0.482
755,COMPLETE,6.927,103,8,330.000,4,0.500,3500.000,1.500000e-05,0.110,0.100,true,false,1.000,0.404,6.210,0.802,0.587,0.697,0.587,0.576
755,COMPLETE,6.927,104,8,330.000,4,0.500,3500.000,1.500000e-05,0.110,0.100,false,false,0.970,0.441,6.751,0.776,0.795,0.698,0.698,0.465
755,COMPLETE,6.927,105,8,330.000,4,0.500,3500.000,1.500000e-05,0.110,0.100,false,false,0.367,0.408,6.356,0.852,0.183,0.325,0.183,0.642
755,COMPLETE,6.927,106,8,330.000,4,0.500,3500.000,1.500000e-05,0.110,0.100,false,false,0.989,0.419,6.433,0.791,0.706,0.798,0.706,0.685
755,COMPLETE,6.927,107,8,330.000,4,0.500,3500.000,1.500000e-05,0.110,0.100,true,false,1.000,0.434,6.714,0.824,0.732,0.693,0.693,0.647
755,COMPLETE,6.927,108,8,330.000,4,0.500,3500.000,1.500000e-05,0.110,0.100,true,false,1.000,0.419,6.529,0.836,0.807,0.790,0.790,0.466
755,COMPLETE,6.927,109,8,330.000,4,0.500,3500.000,1.500000e-05,0.110,0.100,true,false,1.000,0.433,6.750,0.835,0.615,0.639,0.615,0.637
756,COMPLETE,8.959,100,7,345.000,4,0.500,3500.000,1.500000e-05,0.110,0.100,false,false,0.971,0.416,6.347,0.777,0.786,0.838,0.786,0.495
756,COMPLETE,8.959,101,7,345.000,4,0.500,3500.000,1.500000e-05,0.110,0.100,true,false,1.000,0.383,6.006,0.864,0.742,0.699,0.699,0.572
756,COMPLETE,8.959,102,7,345.000,4,0.500,3500.000,1.500000e-05,0.110,0.100,false,false,0.616,0.375,5.683,0.803,0.409,0.308,0.308,0.292
756,COMPLETE,8.959,103,7,345.000,4,0.500,3500.000,1.500000e-05,0.110,0.100,true,false,1.000,0.408,6.363,0.845,0.624,0.564,0.564,0.286
756,COMPLETE,8.959,104,7,345.000,4,0.500,3500.000,1.500000e-05,0.110,0.100,true,false,1.000,0.413,6.359,0.803,0.824,0.703,0.703,0.469
756,COMPLETE,8.959,105,7,345.000,4,0.500,3500.000,1.500000e-05,0.110,0.100,true,false,1.000,0.438,6.907,0.865,0.797,0.776,0.776,0.306
756,COMPLETE,8.959,106,7,345.000,4,0.500,3500.000,1.500000e-05,0.110,0.100,true,false,1.000,0.417,6.368,0.800,0.590,0.643,0.590,0.764
756,COMPLETE,8.959,107,7,345.000,4,0.500,3500.000,1.500000e-05,0.110,0.100,true,false,1.000,0.422,6.669,0.890,0.803,0.670,0.670,0.410
756,COMPLETE,8.959,108,7,345.000,4,0.500,3500.000,1.500000e-05,0.110,0.100,true,false,1.000,0.368,5.623,0.816,0.668,0.576,0.576,0.422
756,COMPLETE,8.959,109,7,345.000,4,0.500,3500.000,1.500000e-05,0.110,0.100,true,false,1.000,0.443,6.912,0.840,0.769,0.769,0.769,0.428
757,COMPLETE,3.881,100,8,345.000,4,0.320,3500.000,1.500000e-05,0.110,0.100,true,false,1.000,0.439,6.154,0.867,0.629,0.759,0.629,0.832
757,COMPLETE,3.881,101,8,345.000,4,0.320,3500.000,1.500000e-05,0.110,0.100,true,false,1.000,0.432,6.024,0.829,0.820,0.752,0.752,0.309
757,COMPLETE,3.881,102,8,345.000,4,0.320,3500.000,1.500000e-05,0.110,0.100,false,false,0.959,0.426,5.829,0.767,0.579,0.611,0.579,0.748
757,COMPLETE,3.881,103,8,345.000,4,0.320,3500.000,1.500000e-05,0.110,0.100,false,false,0.902,0.421,5.716,0.722,0.747,0.751,0.747,0.667
757,COMPLETE,3.881,104,8,345.000,4,0.320,3500.000,1.500000e-05,0.110,0.100,true,false,1.000,0.447,6.208,0.810,0.792,0.712,0.712,0.457
757,COMPLETE,3.881,105,8,345.000,4,0.320,3500.000,1.500000e-05,0.110,0.100,false,false,0.875,0.420,5.645,0.700,0.703,0.543,0.543,0.344
757,COMPLETE,3.881,106,8,345.000,4,0.320,3500.000,1.500000e-05,0.110,0.100,false,false,0.986,0.432,5.964,0.789,0.857,0.757,0.757,0.541
757,COMPLETE,3.881,107,8,345.000,4,0.320,3500.000,1.500000e-05,0.110,0.100,false,false,0.812,0.413,5.725,0.807,0.588,0.406,0.406,0.401
757,COMPLETE,3.881,108,8,345.000,4,0.320,3500.000,1.500000e-05,0.110,0.100,false,false,0.823,0.404,5.385,0.658,0.586,0.646,0.586,0.489
757,COMPLETE,3.881,109,8,345.000,4,0.320,3500.000,1.500000e-05,0.110,0.100,false,false,0.457,0.445,5.477,0.366,0.331,0.275,0.275,0.471
758,COMPLETE,4.950,100,8,345.000,4,0.500,3500.000,1.500000e-05,0.110,0.100,false,false,0.907,0.411,6.160,0.725,0.718,0.484,0.484,0.489
758,COMPLETE,4.950,101,8,345.000,4,0.500,3500.000,1.500000e-05,0.110,0.100,false,false,0.976,0.411,6.315,0.781,0.769,0.784,0.769,0.564
758,COMPLETE,4.950,102,8,345.000,4,0.500,3500.000,1.500000e-05,0.110,0.100,false,false,0.951,0.461,7.040,0.761,0.793,0.810,0.793,0.392
758,COMPLETE,4.950,103,8,345.000,4,0.500,3500.000,1.500000e-05,0.110,0.100,true,false,1.000,0.447,7.074,0.867,0.756,0.706,0.706,0.502
758,COMPLETE,4.950,104,8,345.000,4,0.500,3500.000,1.500000e-05,0.110,0.100,true,false,1.000,0.420,6.555,0.829,0.633,0.727,0.633,0.444
758,COMPLETE,4.950,105,8,345.000,4,0.500,3500.000,1.500000e-05,0.110,0.100,false,false,0.941,0.426,6.450,0.753,0.517,0.523,0.517,0.503
758,COMPLETE,4.950,106,8,345.000,4,0.500,3500.000,1.500000e-05,0.110,0.100,false,false,0.964,0.433,6.615,0.771,0.663,0.777,0.663,0.479
758,COMPLETE,4.950,107,8,345.000,4,0.500,3500.000,1.500000e-05,0.110,0.100,true,false,1.000,0.446,6.973,0.822,0.731,0.709,0.709,0.601
758,COMPLETE,4.950,108,8,345.000,4,0.500,3500.000,1.500000e-05,0.110,0.100,false,false,0.757,0.402,6.192,0.813,0.458,0.379,0.379,0.585
